,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,postcode,weekly_rent
2420,2.0,2.0,,,402/246 Church St Richmond VIC 3121,-37.818665100000004,144.99890390000002,$800_to_$880,2.823,3121,880
2421,2.0,2.0,1.0,,303/246 Church St Richmond VIC 3121,-37.818665100000004,144.99890390000002,$800_to_$880,2.823,3121,880
2422,3.0,2.0,2.0,,35 Hofert Lane Richmond VIC 3121,-37.8233119,145.0092632,$950_per_week,3.7782,3121,950
2423,3.0,3.0,2.0,,501/8-10 New Street Richmond VIC 3121,-37.81359399999999,144.992457,$1700_per_week,2.3099,3121,1700
2424,3.0,3.0,2.0,,1/4 Margaret Street Richmond VIC 3121,-37.8231131,144.99017980000002,$950,2.13,3121,950
2425,3.0,2.0,2.0,,9/69 River Street Richmond VIC 3121,-37.8185419,145.01374109999998,$895_per_week,4.1273,3121,895
2426,2.0,2.0,1.0,,512/154 Cremorne Street Cremorne VIC 3121,-37.829956700000004,144.990328,$575.00,2.4545,3121,575
2427,3.0,2.0,2.0,,5A Mulberry Street Richmond VIC 3121,-37.8189594,144.99257360000001,$1250.00,2.2677,3121,1250
2428,2.0,2.0,1.0,,26 Buckingham Street Richmond VIC 3121,-37.8139289,145.00152580000002,$625_per_week,3.0876,3121,625
2429,2.0,2.0,1.0,,210/172 Lennox Street Richmond VIC 3121,-37.818543299999995,144.994252,$800.00,2.4137,3121,800
2430,3.0,2.0,1.0,,54 Lyndhurst Street Richmond VIC 3121,-37.8207259,145.00014850000002,$700.00_per_week,2.9464,3121,700
2431,3.0,2.0,,,59B Somerset Street Richmond VIC 3121,-37.815596500000005,145.0032421,Reduced_to_$750_per_week,3.2156,3121,750
2432,3.0,2.0,,,29 White Street Cremorne VIC 3121,-37.826826700000005,144.9943273,$765.00,2.6083,3121,765
2433,3.0,3.0,1.0,,13 Kent Street Richmond VIC 3121,-37.814476,145.0009559,$840_PER_WEEK,3.0294,3121,840
2434,2.0,2.0,2.0,,4/69 Palmer Street Richmond VIC 3121,-37.818669899999996,145.0079178,$620_per_week,3.6155,3121,620
2435,2.0,2.0,1.0,,131/631 Victoria Street Richmond VIC 3121,-37.811156700000005,145.00890790000003,$595.00,3.7814,3121,595
2436,3.0,2.0,1.0,,48 Somerset Street Richmond VIC 3121,-37.815763200000006,145.0025928,$1045_per_week,3.1572,3121,1045
2437,2.0,2.0,1.0,,4/81 Abinger Street Richmond VIC 3121,-37.82048820000001,145.00477560000002,$800_Per_Week,3.3493,3121,800
2438,4.0,2.0,,,5 Cole Street Richmond VIC 3121,-37.81235849999999,145.00561489999998,$1025_pw,3.4714,3121,1025
2439,3.0,2.0,2.0,,1/128 Burnley Street Richmond VIC 3121,-37.817182,145.00843999999998,THE_DEAL:_$890_PER_WEEK,3.6622,3121,890
2440,2.0,2.0,1.0,,704/36 Regent Street Richmond VIC 3121,-37.811162599999996,144.991971,$640_per_week,2.3428,3121,640
2441,3.0,2.0,2.0,,19A Kent Street Richmond VIC 3121,-37.8144973,145.00128759999998,$765_per_week,3.058,3121,765
2442,2.0,2.0,2.0,,607/2 Mcgoun Street Richmond VIC 3121,-37.8170283,144.9955147,$580.00_per_week,2.5269,3121,580
2443,2.0,2.0,1.0,,17/45 York Street Richmond VIC 3121,-37.81300529999999,144.9930372,$575_per_week,2.3745,3121,575
2444,2.0,2.0,1.0,,3/397 Church Street Richmond VIC 3121,-37.82474089999999,144.9984269,$670_per_week,2.8774,3121,670
2445,3.0,2.0,1.0,,157 Somerset Street Richmond VIC 3121,-37.816018,145.00725,$825_per_week,3.5636,3121,825
2446,3.0,3.0,1.0,,601/20 Burnley Street Richmond VIC 3121,-37.8125658,145.00929530000002,$750.00,3.7862,3121,750
2447,2.0,2.0,1.0,,130/73 River Street Richmond VIC 3121,-37.819154499999996,145.0130619,$575.00_per_week,4.069,3121,575
2448,3.0,2.0,,,3 McKay Street Richmond VIC 3121,-37.811380299999996,145.0042375,$685_per_week,3.3748,3121,685
2449,3.0,2.0,,,42 Hunter Street Richmond VIC 3121,-37.8206899,145.0052532,$650_per_week,3.393,3121,650
2450,2.0,2.0,1.0,,165 Brighton Street Richmond VIC 3121,-37.8323998,144.9985452,$750_to_$775,3.2137,3121,775
2451,2.0,2.0,1.0,,701/2 McGoun Street Richmond VIC 3121,-37.8170283,144.9955147,$580pw/$2520pcm,2.5269,3121,580
2452,6.0,3.0,,244.0,174 Lord Street Richmond VIC 3121,-37.825894100000006,145.003764,$1200_per_week,3.3639,3121,1200
2453,2.0,2.0,3.0,,90 Hawthorn Grove Hawthorn VIC 3122,-37.8162625,145.0361341,$995.00,6.0995,3122,995
2454,3.0,3.0,2.0,,302/1 Cook Street Hawthorn VIC 3122,-37.8232188,145.0334045,$1100.00,5.8838,3122,1100
2455,2.0,2.0,2.0,,102/21 Riversdale Road Hawthorn VIC 3122,-37.8276566,145.0274842,$800_per_week,5.4406,3122,800
2456,4.0,3.0,2.0,,474 Burwood Road Hawthorn VIC 3122,-37.823451,145.041008,$850pw/$3693pcm,6.5518,3122,850
2457,3.0,2.0,2.0,,2/16 Liddiard Street Hawthorn VIC 3122,-37.819303000000005,145.03761599999999,$825.00,6.2279,3122,825
2458,3.0,2.0,2.0,,2A Garden Street Hawthorn VIC 3122,-37.843112100000006,144.99548230000002,850_per_week,3.7578,3122,850
2459,2.0,2.0,1.0,,320/311 Burwood Road Hawthorn VIC 3122,-37.8220286,145.03344750000002,$550_per_week,5.8762,3122,550
2460,4.0,3.0,4.0,,493 Glenferrie Road Hawthorn VIC 3122,-37.8330903,145.03318810000002,$3500_per_week,6.071,3122,3500
2462,3.0,2.0,2.0,,464 Auburn Road Hawthorn VIC 3122,-37.8386979,145.0418658,$1195_Per_Week,6.987,3122,1195
2463,2.0,2.0,3.0,,90 Hawthorn Grove Hawthorn VIC 3122,-37.8162625,145.0361341,$995.00,6.0995,3122,995
2464,2.0,2.0,1.0,,408/625 Glenferrie Road Hawthorn VIC 3122,-37.823331,145.035009,$590_per_week,6.0254,3122,590
2465,4.0,2.0,2.0,,167 Auburn Road Hawthorn VIC 3122,-37.8244511,145.04496640000002,$880_PW,6.909,3122,880
2466,3.0,2.0,2.0,,408 Auburn Road Hawthorn VIC 3122,-37.835441499999995,145.0423826,$830.00,6.9202,3122,830
2467,2.0,2.0,1.0,,120/6 Lisson Grove Hawthorn VIC 3122,-37.8264255,145.0270334,$590_weekly,5.3764,3122,590
2468,3.0,2.0,2.0,,5 Scotch Circuit Hawthorn VIC 3122,-37.835230100000004,145.0414352,$850_per_week,6.8336,3122,850
2469,2.0,2.0,1.0,,74C Riversdale Road Hawthorn VIC 3122,-37.828779299999994,145.0325218,$695_Per_Week,5.8995,3122,695
2470,3.0,2.0,2.0,,G04/77 Riversdale Road Hawthorn VIC 3122,-37.82831029999999,145.03292209999998,$750_per_week,5.9238,3122,750
2471,2.0,2.0,1.0,,G07/416 Auburn Rd Hawthorn VIC 3122,-37.835857700000005,145.04221030000002,$530_weekly,6.9187,3122,530
2472,3.0,3.0,2.0,,302/1 Cook Street Hawthorn VIC 3122,-37.8232188,145.0334045,$1100.00,5.8838,3122,1100
2473,2.0,2.0,1.0,,9/474 Glenferrie Road Hawthorn VIC 3122,-37.833827500000005,145.033792,$520_Per_Week,6.1449,3122,520
2474,2.0,2.0,2.0,,2/28 Pine Street Hawthorn VIC 3122,-37.8141148,145.02179219999996,$500_per_week,4.8551,3122,500
2475,4.0,2.0,2.0,,38 Fordholm Road Hawthorn VIC 3122,-37.8328613,145.03002450000002,$1050.00,5.7968,3122,1050
2476,3.0,2.0,2.0,,302/39 Riversdale Road Hawthorn VIC 3122,-37.8277838,145.029314,$990.00,5.6012,3122,990
2477,3.0,2.0,2.0,,2/40 Wattle Road Hawthorn VIC 3122,-37.825123,145.029213,$795.00,5.543,3122,795
2478,2.0,2.0,2.0,,2/36 Auburn Road Hawthorn VIC 3122,-37.817772399999996,145.045677,$590_per_week,6.9354,3122,590
2479,3.0,2.0,2.0,,18 Manchester Street Hawthorn VIC 3122,-37.827987799999995,145.039885,$799_PER_WEEK,6.5195,3122,799
2480,3.0,2.0,2.0,,206/53 Chrystobel Crescent Hawthorn VIC 3122,-37.8186065,145.03557890000002,$1250.00_per_week,6.0475,3122,1250
2481,5.0,4.0,2.0,,603/862 Glenferrie Road Hawthorn VIC 3122,-37.8155278,145.0368923,$3500_Per_Week,6.1694,3122,3500
2482,2.0,2.0,1.0,,305/31 Queens Avenue Hawthorn VIC 3122,-37.8228449,145.0443204,$535_Per_Week,6.8364,3122,535
2483,2.0,2.0,1.0,,504/36 Lynch Street Hawthorn VIC 3122,-37.821288,145.02896,$595_per_week,5.4768,3122,595
2484,2.0,2.0,1.0,,30/523 Burwood Rd Hawthorn VIC 3122,-37.8229609,145.0413543,$510,6.5774,3122,510
2485,2.0,2.0,1.0,,UG05 /708 BURWOOD ROAD Hawthorn East VIC 3123,-37.8246042,145.05054840000003,$625_per_week,7.3991,3123,625
2486,3.0,2.0,2.0,,1/26 Redfern Road Hawthorn East VIC 3123,-37.830386,145.052702,$850.00,7.6757,3123,850
2487,2.0,2.0,1.0,,105/1045 Burke Road Hawthorn East VIC 3123,-37.821153,145.05825269999997,$565.00,8.0482,3123,565
2488,3.0,2.0,2.0,,26 Victoria Grove Hawthorn East VIC 3123,-37.8220902,145.04888530000002,$995.00,7.231,3123,995
2489,3.0,2.0,2.0,,26 Victoria Grove Hawthorn East VIC 3123,-37.8220902,145.04888530000002,$995.00,7.231,3123,995
2490,2.0,2.0,1.0,,516/480 Riversdale Road Hawthorn East VIC 3123,-37.831692499999996,145.0560562,$550.00,7.9923,3123,550
2491,2.0,2.0,1.0,,516/480 Riversdale Road Hawthorn East VIC 3123,-37.831692499999996,145.0560562,$550.00,7.9923,3123,550
2492,2.0,2.0,1.0,,15/40 Harold Street Hawthorn East VIC 3123,-37.828002000000005,145.0544841,$600,7.788,3123,600
2493,3.0,2.0,1.0,,20 Loch Hawthorn East VIC 3123,-37.83038639999999,145.0482579,$660.00,7.2915,3123,660
2494,2.0,2.0,1.0,,17/102 Camberwell Road Hawthorn East VIC 3123,-37.827797600000004,145.0523493,$465.00,7.5989,3123,465
2495,2.0,2.0,1.0,,803/8 Montrose Street Hawthorn East VIC 3123,-37.8232054,145.0461937,$550_per_week-_Fully_Furnished,7.0038,3123,550
2496,2.0,2.0,1.0,,107/795 Toorak Road Hawthorn East VIC 3123,-37.84523900000001,145.0446591,THE_DEAL:_$500_PER_WEEK,7.4826,3123,500
2497,2.0,2.0,1.0,,G09/708 Burwood Road Hawthorn East VIC 3123,-37.8246042,145.05054840000003,$600,7.3991,3123,600
2498,2.0,2.0,1.0,,112/55 Camberwell Road Hawthorn East VIC 3123,-37.825871500000005,145.0506456,$650.00_Per_Week,7.4227,3123,650
2499,3.0,2.0,4.0,,26 Campbell Grove Hawthorn East VIC 3123,-37.8337808,145.04944519999998,$1360.00,7.4732,3123,1360
2500,3.0,2.0,1.0,,3 Redfern Road Hawthorn East VIC 3123,-37.8294339,145.0535366,$800.00_per_week,7.7299,3123,800
2501,4.0,2.0,2.0,,6 Myrniong Grove Hawthorn East VIC 3123,-37.839944700000004,145.0536739,$1100_per_week,8.0159,3123,1100
2502,4.0,3.0,3.0,,6 Henham Street Hawthorn East VIC 3123,-37.8391119,145.0470766,$1395.00,7.4356,3123,1395
2503,2.0,2.0,1.0,,510/12 Albert Street Hawthorn East VIC 3123,-37.8236023,145.0480671,$500_per_week,7.1716,3123,500
2504,4.0,2.0,4.0,,2 Airedale Avenue Hawthorn East VIC 3123,-37.8381353,145.04289939999998,$1800.00,7.0528,3123,1800
2505,2.0,2.0,1.0,,313/757 Toorak Road Hawthorn East VIC 3123,-37.844937,145.042178,$540,7.2697,3123,540
2506,3.0,3.0,3.0,,4 Clive Road Hawthorn East VIC 3123,-37.8311742,145.0499045,$950.00_per_week,7.4504,3123,950
2507,2.0,2.0,1.0,,3/601 Burke Road Hawthorn East VIC 3123,-37.84012740000001,145.0547077,$420.00,8.1086,3123,420
2508,2.0,2.0,1.0,,102/428 Tooronga Road Hawthorn East VIC 3123,-37.8390501,145.04662439999998,$575.00,7.3957,3123,575
2509,2.0,2.0,1.0,,124D / 55 Camberwell Road Hawthorn East VIC 3123,-37.825871500000005,145.0506456,$625_per_week,7.4227,3123,625
2510,2.0,2.0,1.0,,210B /55 Camberwell Road Hawthorn East VIC 3123,-37.825871500000005,145.0506456,$600_per_week,7.4227,3123,600
2511,2.0,2.0,2.0,,308/102-118 Camberwell Road Hawthorn East VIC 3123,-37.8279831,145.0522316,$480.00,7.5916,3123,480
2512,2.0,2.0,1.0,,510/757 Toorak Road Hawthorn East VIC 3123,-37.844937,145.042178,$530,7.2697,3123,530
2513,2.0,2.0,1.0,,105/1045 Burke Road Hawthorn East VIC 3123,-37.821153,145.05825269999997,$565.00,8.0482,3123,565
2514,2.0,2.0,1.0,,404/757 Toorak Road Hawthorn East VIC 3123,-37.844937,145.042178,$535,7.2697,3123,535
2515,2.0,2.0,2.0,,G01/428 Tooronga Rd Hawthorn East VIC 3123,-37.8390501,145.04662439999998,$575.00,7.3957,3123,575
2516,2.0,2.0,1.0,,104/38 Camberwell Road Hawthorn East VIC 3123,-37.8256935,145.0497682,$475_per_week,7.3437,3123,475
2517,3.0,3.0,2.0,,5/78 Campbell Road Hawthorn East VIC 3123,-37.8338756,145.0542869,$890_Per_Week,7.89,3123,890
2518,2.0,2.0,1.0,,304/757 Toorak Road Hawthorn East VIC 3123,-37.844937,145.042178,$530,7.2697,3123,530
2519,2.0,2.0,1.0,,1/601 Burke Road Hawthorn East VIC 3123,-37.84012740000001,145.0547077,$400.00,8.1086,3123,400
2520,3.0,3.0,2.0,,4/39 Lawson Street Hawthorn East VIC 3123,-37.844904299999996,145.0490361,$1500_Per_Week,7.8218,3123,1500
2521,2.0,2.0,1.0,,411/138 Camberwell Road Hawthorn East VIC 3123,-37.8288922,145.0535774,$500.00,7.7238,3123,500
2522,2.0,2.0,1.0,,G02/2A Campbell Grove Hawthorn East VIC 3123,-37.8334568,145.04757180000001,$550_per_week,7.3046,3123,550
2523,2.0,2.0,2.0,,301/469 Riversdale Road Hawthorn East VIC 3123,-37.8310247,145.05543169999999,$895_Per_Week,7.9245,3123,895
2524,3.0,3.0,3.0,,Penthouse/469 Riversdale Road Hawthorn East VIC 3123,-37.8310247,145.05543169999999,$1700_Per_Week,7.9245,3123,1700
2525,2.0,2.0,1.0,,2/22 Russell Street Camberwell VIC 3124,-37.8240513,145.06350469999998,$615_per_week,8.5286,3124,615
2526,3.0,2.0,2.0,,2/10 Cooloongatta Road Camberwell VIC 3124,-37.83496220000001,145.07652180000002,$675.00,9.8279,3124,675
2527,3.0,2.0,2.0,,2/10 Cooloongatta Road Camberwell VIC 3124,-37.83496220000001,145.07652180000002,$675.00,9.8279,3124,675
2528,3.0,2.0,2.0,,1025A Toorak Rd Camberwell VIC 3124,-37.8470665,145.0676592,$695.00,9.4355,3124,695
2529,3.0,2.0,2.0,,36 Cooloongatta Road Camberwell VIC 3124,-37.8372909,145.07589209999998,$700.00,9.8266,3124,700
2530,4.0,3.0,2.0,,3/6 Gilmour Rd Camberwell VIC 3124,-37.841201399999996,145.0911679,$1500.00,11.2328,3124,1500
2531,4.0,3.0,2.0,,3/6 Gilmour Rd Camberwell VIC 3124,-37.841201399999996,145.0911679,$1500.00,11.2328,3124,1500
2532,4.0,3.0,2.0,,29 Cochran Avenue Camberwell VIC 3124,-37.8394786,145.05885969999997,$855.00,8.4367,3124,855
2533,3.0,3.0,2.0,,50 Rowell Avenue Camberwell VIC 3124,-37.839929299999994,145.060662,$1250_Weekly,8.6028,3124,1250
2534,5.0,3.0,2.0,,64 Glyndon Road Camberwell VIC 3124,-37.8400381,145.0786708,$1035,10.1344,3124,1035
2535,6.0,3.0,2.0,,156 Highfield Road Camberwell VIC 3124,-37.839666799999996,145.0842242,$2500,10.5995,3124,2500
2536,3.0,2.0,1.0,,201/776-780 Riversdale Road Camberwell VIC 3124,-37.8340755,145.078477,$850.00_per_week,9.9787,3124,850
2537,2.0,2.0,2.0,,19 Glyndon Rd Camberwell VIC 3124,-37.836339200000005,145.0786926,$600_weekly,10.0451,3124,600
2538,2.0,2.0,1.0,,301/436 Burke Road Camberwell VIC 3124,-37.8438796,145.05463490000002,$480/w_&amp;_Available_Now,8.2385,3124,480
2539,4.0,2.0,3.0,,224 Wattle Valley Road Camberwell VIC 3124,-37.8478925,145.0798488,$1250,10.4777,3124,1250
2540,2.0,2.0,1.0,,203/436 Burke Road Camberwell VIC 3124,-37.8438796,145.05463490000002,$490.00,8.2385,3124,490
2541,4.0,2.0,3.0,,28 Russell Street Camberwell VIC 3124,-37.8246544,145.06342759999998,$1600_Per_week_including_Pool_Maintenance,8.5273,3124,1600
2542,4.0,2.0,2.0,,1032 Toorak Road Camberwell VIC 3124,-37.84753,145.06877749999998,$1100,9.5455,3124,1100
2543,4.0,2.0,2.0,,1/16 Jervis Street Camberwell VIC 3124,-37.8462902,145.09084219999997,$900,11.3481,3124,900
2544,3.0,2.0,2.0,,1025A Toorak Rd Camberwell VIC 3124,-37.8470665,145.0676592,$695.00,9.4355,3124,695
2545,4.0,2.0,3.0,,709 Riversdale Road Camberwell VIC 3124,-37.8332744,145.0756767,$690.00,9.7207,3124,690
2546,2.0,2.0,1.0,,2/594 Riversdale Road Camberwell VIC 3124,-37.8322831,145.06271040000001,$525.00_per_week,8.5793,3124,525
2547,5.0,2.0,2.0,,128 Through Road Camberwell VIC 3124,-37.8392924,145.09239330000003,$1010.00,11.2914,3124,1010
2548,3.0,2.0,1.0,,62 Christowel Street Camberwell VIC 3124,-37.8389875,145.06654630000003,$750.00,9.0728,3124,750
2549,3.0,2.0,2.0,,31 Seymour Grove Camberwell VIC 3124,-37.83601470000001,145.0585404,$710_per_week,8.3089,3124,710
2550,2.0,2.0,2.0,,201/585 Burke Road Camberwell VIC 3124,-37.841230200000005,145.05440869999998,$650_Per_Week,8.1217,3124,650
2551,3.0,2.0,2.0,,7A Laxdale Road Camberwell VIC 3124,-37.8462714,145.0872229,$900_per_week,11.042,3124,900
2552,4.0,2.0,1.0,,12 Crellin Grove Camberwell VIC 3124,-37.8426831,145.0815789,$850.00,10.4558,3124,850
2553,3.0,3.0,1.0,,66 Ellsworth Crescent Camberwell VIC 3124,-37.841507799999995,145.08765490000002,$880_weekly,10.9404,3124,880
2554,4.0,3.0,2.0,285.0,7 Wandin Road Camberwell VIC 3124,-37.8319792,145.0688288,$925_per_week,9.1028,3124,925
2555,5.0,3.0,6.0,450.0,2/15 Orange Grove Camberwell VIC 3124,-37.8420943,145.0675876,$1250_per_week,9.2551,3124,1250
2556,4.0,2.0,3.0,,1 Nevis Street Camberwell VIC 3124,-37.8426051,145.0786493,$750_pw,10.2051,3124,750
2557,3.0,2.0,2.0,,G03/53 Seymour Grove Camberwell VIC 3124,-37.835919700000005,145.0572191,$660.00,8.1936,3124,660
2558,4.0,3.0,2.0,,3/140 Warrigal Road  Camberwell VIC 3124,-37.83839768483876,145.07340245825168,$875,9.6411,3124,875
2559,3.0,2.0,2.0,,36 Cooloongatta Road Camberwell VIC 3124,-37.8372909,145.07589209999998,$700.00,9.8266,3124,700
2560,5.0,2.0,2.0,,39 Lynden Street Camberwell VIC 3124,-37.8408607,145.08644740000003,$750pw/$3259pcm,10.8202,3124,750
2561,3.0,2.0,2.0,,1/3 Halley Avenue Camberwell VIC 3124,-37.8462625,145.0697231,$580.00,9.5766,3124,580
2562,2.0,2.0,1.0,,104/1280 Toorak Road Camberwell VIC 3124,-37.8495881,145.0860165,$490.00,11.0517,3124,490
2563,4.0,2.0,4.0,,216 Warrigal Road Camberwell VIC 3124,-37.847563799999996,145.0957974,$590pw/$2564pcm,11.8058,3124,590
2564,4.0,2.0,2.0,,232 Highfield Road Camberwell VIC 3124,-37.84622359999999,145.0830868,$850_per_week,10.6923,3124,850
2565,5.0,2.0,1.0,1025.0,4 Moorhouse Street Camberwell VIC 3124,-37.8265362,145.06747040000002,$1190_per_week,8.9011,3124,1190
2567,3.0,2.0,1.0,,24 Cookson Way Burwood VIC 3125,-37.858106299999996,145.1105906,$630,13.4025,3125,630
2568,6.0,2.0,3.0,614.0,18 Milford Avenue Burwood VIC 3125,-37.8486799,145.1181209,$550_Per_Week,13.7322,3125,550
2569,4.0,2.0,3.0,,46 McIntyre Street Burwood VIC 3125,-37.850896500000005,145.1082513,$590.00,12.9606,3125,590
2570,5.0,2.0,1.0,,169 Highbury Road Burwood VIC 3125,-37.85515669999999,145.1128627,$500_Per_Week,13.4872,3125,500
2571,4.0,2.0,2.0,,56 Murray Drive Burwood VIC 3125,-37.8434381,145.10260590000001,$770.00,12.2685,3125,770
2572,10.0,5.0,2.0,,52 Glengarry Ave Burwood VIC 3125,-37.845025299999996,145.11719430000002,$1250_weekly,13.5578,3125,1250
2573,3.0,3.0,2.0,,4/15 Mccubin Street Burwood VIC 3125,-37.8540932,145.12950039999998,$670_per_week,14.8541,3125,670
2574,4.0,3.0,2.0,,1A Murray Drive Burwood VIC 3125,-37.8458283,145.10070980000003,$890,12.171,3125,890
2575,3.0,2.0,2.0,,17 Poole Street Burwood VIC 3125,-37.84744860000001,145.12756059999998,$575,14.5062,3125,575
2576,3.0,2.0,2.0,,1 Octavia Court Burwood VIC 3125,-37.860141600000006,145.1004943,$520_per_week,12.6508,3125,520
2577,3.0,2.0,2.0,,5/415 Warrigal Road Burwood VIC 3125,-37.858055,145.09447769999997,$630,12.0736,3125,630
2578,2.0,2.0,,62.0,206/224 Burwood Highway Burwood VIC 3125,-37.8502164,145.11439769999998,$410per_week_-_2_bathrooms,13.4596,3125,410
2579,3.0,2.0,2.0,,205/362 Burwood Highway Burwood VIC 3125,-37.8518746,145.1279055,$620_weekly,14.654,3125,620
2580,4.0,3.0,3.0,,42 McCubbin Street Burwood VIC 3125,-37.8533323,145.12454330000003,$650,14.4118,3125,650
2581,3.0,3.0,1.0,,3/20 Johnston Street Burwood VIC 3125,-37.849534600000005,145.1300608,$640,14.7736,3125,640
2583,2.0,2.0,1.0,,112b/57 Middlebourough Road Burwood VIC 3125,-37.851274200000006,145.1320222,$500PW,14.9876,3125,500
2584,3.0,2.0,2.0,,45A Andrews Street Burwood VIC 3125,-37.8468049,145.1282503,$650.00,14.5495,3125,650
2585,6.0,3.0,1.0,,8 Elgar Road Burwood VIC 3125,-37.8484668,145.1094365,$670,12.9877,3125,670
2586,5.0,2.0,,,1/12 Sinnott Street Burwood VIC 3125,-37.853212299999996,145.1105762,From_$200p.w.,13.2305,3125,200
2587,5.0,3.0,2.0,,12 Havelock Street Burwood VIC 3125,-37.8514922,145.1179054,$650.00,13.7947,3125,650
2588,1.0,2.0,,,Room 1/336 Burwood Highway Burwood VIC 3125,-37.8513756,145.12393980000002,$210_Per_Week,14.3029,3125,210
2589,4.0,2.0,2.0,,4/97-99 Middleborough Road Burwood VIC 3125,-37.847430700000004,145.1329861,$560_pw,14.9709,3125,560
2590,5.0,2.0,2.0,,103 Parer Street Burwood VIC 3125,-37.8426327,145.1045451,$565_per_week,12.4145,3125,565
2591,5.0,2.0,5.0,,116 Station St Burwood VIC 3125,-37.84723779999999,145.1208795,$160_pw_Furnished,13.9291,3125,160
2592,4.0,2.0,2.0,,1/155 Highbury Road Burwood VIC 3125,-37.8551228,145.11148400000002,$655,13.3707,3125,655
2593,6.0,2.0,,,8 Uganda Street Burwood VIC 3125,-37.844026799999995,145.1088331,$850,12.8165,3125,850
2594,4.0,3.0,2.0,,8/2D Ireland Street Burwood VIC 3125,-37.850044,145.106465,$695.00,12.7833,3125,695
2595,4.0,3.0,2.0,,1 Varcoe Close Burwood VIC 3125,-37.8435859,145.10790649999998,$615_per_week,12.7262,3125,615
2596,5.0,2.0,2.0,,18 Muyan Circuit Burwood VIC 3125,-37.8491937,145.1252114,$820_per_week,14.3506,3125,820
2597,3.0,2.0,2.0,,399 Highbury Road Burwood VIC 3125,-37.8571971,145.1296053,$455/W_available_03/06/2021,14.9596,3125,455
2598,2.0,2.0,1.0,,2/87 Middleborough Road Burwood VIC 3125,-37.848527000000004,145.13278799999998,$550,14.9809,3125,550
2600,2.0,2.0,1.0,,205/85 Maling Road Canterbury VIC 3126,-37.8252282,145.080488,$650.00,10.0276,3126,650
2601,3.0,2.0,3.0,,House 139 Prospect Hill Road Canterbury VIC 3126,-37.8298651,145.0739105,$730_per_week,9.5082,3126,730
2602,3.0,2.0,2.0,,8 Claremont Crescent Canterbury VIC 3126,-37.8288369,145.08058799999998,$700pw/$3042pcm,10.0759,3126,700
2603,4.0,2.0,2.0,,22 Daphne Street Canterbury VIC 3126,-37.8214915,145.0776584,950_Per_Week,9.7548,3126,950
2604,4.0,2.0,2.0,,23A Bryson Street Canterbury VIC 3126,-37.827275,145.081127,$995_per_week,10.104,3126,995
2605,3.0,2.0,2.0,,10 Parlington Street Canterbury VIC 3126,-37.8205549,145.0621508,$700_Per_Week,8.3883,3126,700
2606,5.0,2.0,2.0,,135 Canterbury Road Canterbury VIC 3126,-37.823122,145.07589209999998,$980_Per_Week,9.6084,3126,980
2607,3.0,2.0,2.0,,85A Highfield Road Canterbury VIC 3126,-37.8325696,145.0851349,$850_per_week,10.5283,3126,850
2608,2.0,2.0,1.0,,105/85 Maling Road Canterbury VIC 3126,-37.8252282,145.080488,$575_Per_Week,10.0276,3126,575
2609,5.0,2.0,4.0,,47 Mangarra Road Canterbury VIC 3126,-37.818124499999996,145.06900009999998,$900.00,8.9862,3126,900
2610,3.0,2.0,3.0,,1 Torrington Street Canterbury VIC 3126,-37.8189967,145.0597182,$780_p.w,8.1706,3126,780
2611,4.0,2.0,2.0,,62 Wentworth Avenue Canterbury VIC 3126,-37.8176328,145.07197219999998,$1025.00,9.2477,3126,1025
2612,3.0,2.0,2.0,,1/239 Mont Albert Road Surrey Hills VIC 3127,-37.819416499999996,145.09107619999997,$750.00,10.9284,3127,750
2613,3.0,2.0,2.0,,8 Shepreth Street Surrey Hills VIC 3127,-37.8149467,145.0913592,$520.00,10.9582,3127,520
2614,5.0,2.0,2.0,,33 James Street Surrey Hills VIC 3127,-37.8177291,145.0956466,$1300_per_week,11.3295,3127,1300
2615,2.0,2.0,2.0,,3/100 Windsor Crescent Surrey Hills VIC 3127,-37.824837,145.109317,$525_per_week,12.5535,3127,525
2616,4.0,2.0,2.0,,30 High Street Mont Albert VIC 3127,-37.8167245,145.107648,$1200.00,12.3858,3127,1200
2617,4.0,2.0,2.0,,19 Carlyle Crescent Mont Albert VIC 3127,-37.81262,145.10036499999998,$900.00,11.7605,3127,900
