,id,time,listing_type,price,property_type,area,building_area,land_area,bedrooms,bathrooms,carspaces,street_address,suburb,postcode,latitude,longitude,weekly_rent,SA2_CODE
7419,16025491,2022-08-05T15:32:58,Rent,$780_p.w,House,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,3,"1 Torrington Street, Canterbury",CANTERBURY,3126,-37.8189964,145.059723,780,207011155.0
7420,16065600,2022-08-31T11:15:22,Rent,$730_per_week,House,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,3,"House139 Prospect Hill Road, Canterbury",CANTERBURY,3126,-37.8298645,145.073914,730,207011155.0
7421,15964704,2022-07-01T14:02:47,Rent,$980_Per_Week,House,Boroondara City Council - Greater Area,0.0,0.0,5.0,2.0,2,"135 Canterbury Road, Canterbury",CANTERBURY,3126,-37.82312,145.0759,980,207011155.0
7422,16034339,2022-08-11T14:09:41,Rent,$415.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"1/76 Wattle Valley Road, Canterbury",CANTERBURY,3126,-37.832103700000005,145.082047,415,207011155.0
7423,16017880,2022-08-02T15:46:41,Rent,$420_to_$450,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"1/21 Stanley Grove, Canterbury",CANTERBURY,3126,-37.8200073,145.065948,450,207011155.0
7424,15967100,2022-07-04T13:00:53,Rent,$775.00,House,Boroondara City Council - Greater Area,0.0,0.0,3.0,1.0,2,"34 Balwyn Road, Canterbury",CANTERBURY,3126,-37.819458,145.0805,775,207011155.0
7425,15910788,2022-05-31T11:59:04,Rent,$470.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,3.0,1.0,2,"6/28 Faversham Road, Canterbury",CANTERBURY,3126,-37.8213,145.085587,470,207011155.0
7426,16060025,2022-08-26T16:05:08,Rent,$1200.00,House,Boroondara City Council - Greater Area,0.0,0.0,4.0,2.0,2,"30 High Street, Mont Albert",MONT ALBERT,3127,-37.8167229,145.107651,1200,207031167.0
7427,16059702,2022-08-26T14:38:24,Rent,$460_pw,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"1/2 Middlesex Road, Surrey Hills",SURREY HILLS,3127,-37.8256264,145.089828,460,207011155.0
7428,16051113,2022-08-22T15:20:27,Rent,$480pw/$2086pcm,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"2/10 Lorne Parade, Mont Albert",MONT ALBERT,3127,-37.8225975,145.101974,480,207031167.0
7429,16042769,2022-08-17T10:42:29,Rent,$385_per_week,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,1.0,1.0,1,"5/972 Riversdale Road, Surrey Hills",SURREY HILLS,3127,-37.83617,145.097519,385,207011149.0
7430,16014765,2022-08-01T11:50:51,Rent,$900_pw,House,Boroondara City Council - Greater Area,0.0,0.0,4.0,2.0,2,"7 Agnes Street, Mont Albert",MONT ALBERT,3127,-37.8206978,145.112991,900,207031167.0
7431,16051285,2022-08-22T15:57:33,Rent,$1000,Townhouse,Boroondara City Council - Greater Area,0.0,0.0,3.0,3.0,3,"1/803 Whitehorse Road, Mont Albert",MONT ALBERT,3127,-37.8163528,145.11146499999998,1000,207031167.0
7432,16048651,2022-08-19T15:28:31,Rent,$530pw/$2303pcm,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,2,"2/31 Guildford Road, Surrey Hills",SURREY HILLS,3127,-37.8214,145.089767,530,207011155.0
7433,16044220,2022-08-17T16:29:33,Rent,$460.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"2/969 Riversdale Road, Surrey Hills",SURREY HILLS,3127,-37.835598,145.097549,460,207011155.0
7434,16036140,2022-08-12T12:46:10,Rent,$620,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,2.0,2,"1/5 Montrose Street, Surrey Hills",SURREY HILLS,3127,-37.822628,145.099426,620,207011155.0
7435,16026767,2022-08-08T10:48:27,Rent,$520.00,House,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,2,"8 Shepreth Street, Surrey Hills",SURREY HILLS,3127,-37.8149452,145.091354,520,207011155.0
7436,16018854,2022-08-02T19:41:28,Rent,$1600_pw,House,Boroondara City Council - Greater Area,0.0,0.0,4.0,3.0,2,"52 Victoria Crescent, Mont Albert",MONT ALBERT,3127,-37.8137741,145.107559,1600,207031167.0
7437,16001357,2022-07-22T18:14:25,Rent,$730.00_per_week,House,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,2,"16 Banool Road, Surrey Hills",SURREY HILLS,3127,-37.816787700000006,145.092484,730,207011155.0
7438,16034948,2022-08-11T16:42:16,Rent,$550pw/$2390pcm,House,Boroondara City Council - Greater Area,0.0,0.0,4.0,1.0,2,"80 Victoria Crescent, Mont Albert",MONT ALBERT,3127,-37.81409,145.110672,550,207031167.0
7439,13882911,2022-08-11T16:18:24,Rent,$350pw/$1521pcm,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"4/764 Whitehorse Road, Mont Albert",MONT ALBERT,3127,-37.8166542,145.111435,350,207031167.0
7440,15959416,2022-06-29T10:24:46,Rent,$1350_Per_Week,Townhouse,Boroondara City Council - Greater Area,0.0,0.0,4.0,3.0,3,"20 Oak Street, Surrey Hills",SURREY HILLS,3127,-37.83336,145.110062,1350,207031167.0
7441,16007457,2022-07-27T08:36:10,Rent,$690.00,Townhouse,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,2,"1/257 Mont Albert Rd, Surrey Hills",SURREY HILLS,3127,-37.8196335,145.09291100000002,690,207011155.0
7442,15999916,2022-07-22T11:28:53,Rent,$750.00,Townhouse,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,2,"1/239 Mont Albert Road, Surrey Hills",SURREY HILLS,3127,-37.819416,145.09108,750,207011155.0
7443,15994547,2022-07-19T16:32:35,Rent,$700.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,2,"2/777 Canterbury Road, Surrey Hills",SURREY HILLS,3127,-37.8271942,145.11175500000002,700,207031167.0
7444,15484514,2022-06-30T13:26:38,Rent,$780pw/$3390pcm,Townhouse,Boroondara City Council - Greater Area,0.0,0.0,3.0,3.0,2,"1/4 Gilbert Street, Mont Albert",MONT ALBERT,3127,-37.81403,145.11308300000002,780,207031167.0
7445,15962079,2022-06-30T11:53:56,Rent,$800.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,3.0,3.0,2,"2/250 Union Road, Surrey Hills",SURREY HILLS,3127,-37.81555,145.098984,800,207011155.0
7446,15906985,2022-05-27T15:47:06,Rent,$900.00,House,Boroondara City Council - Greater Area,0.0,0.0,4.0,2.0,2,"12A Durham Road, Surrey Hills",SURREY HILLS,3127,-37.82649,145.090927,900,207011155.0
7447,15870019,2022-05-05T15:45:40,Rent,$445pw/$1933pcm,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"14/781 Whitehorse Road, Mont Albert",MONT ALBERT,3127,-37.8160934,145.109741,445,207031167.0
7448,15823087,2022-04-05T17:36:31,Rent,$400_per_week,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"1/22 Chestnut Street, Surrey Hills",SURREY HILLS,3127,-37.8349648,145.111176,400,207031167.0
7449,15747615,2022-02-24T11:59:00,Rent,$520pw/$2259pcm,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"3/81 Victoria Crescent, Mont Albert",MONT ALBERT,3127,-37.81335,145.10943600000002,520,207031167.0
7450,16066040,2022-08-31T13:07:29,Rent,$1300_per_week,House,Boroondara City Council - Greater Area,0.0,0.0,5.0,2.0,2,"33 James Street, Surrey Hills",SURREY HILLS,3127,-37.81773,145.095642,1300,207011155.0
7451,16065638,2022-08-31T11:24:55,Rent,$525_per_week,Villa,Boroondara City Council - Greater Area,0.0,0.0,2.0,2.0,2,"3/100 Windsor Crescent, Surrey Hills",SURREY HILLS,3127,-37.824836700000006,145.10931399999998,525,207031167.0
7452,16065435,2022-08-31T10:28:55,Rent,$450_per_week,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"60/777 Whitehorse Road, Mont Albert",MONT ALBERT,3127,-37.8160553,145.109375,450,207031167.0
7453,16060773,2022-08-29T09:21:22,Rent,$490.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"101/176 Union Road, Surrey Hills",SURREY HILLS,3127,-37.82227,145.097626,490,207011155.0
7454,14567713,2022-08-25T16:31:49,Rent,$650_per_week,Townhouse,Boroondara City Council - Greater Area,0.0,0.0,3.0,1.0,3,"2/3 Barton Street, Surrey Hills",SURREY HILLS,3127,-37.82,145.099289,650,207011155.0
7455,16057526,2022-08-25T13:50:08,Rent,$650.00,House,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,1,"67 Victoria Crescent, Mont Albert",MONT ALBERT,3127,-37.81343,145.10823100000002,650,207031167.0
7456,16051758,2022-08-22T17:49:53,Rent,$370,House,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"4/14 Boisdale Street, Surrey Hills",SURREY HILLS,3127,-37.8356,145.100708,370,207031167.0
7457,16022871,2022-08-04T13:11:12,Rent,$500.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,2.0,1,"G05/629 Canterbury Road, Surrey Hills",SURREY HILLS,3127,-37.82556,145.098343,500,207011155.0
7458,15083962,2022-08-01T18:29:22,Rent,$1199_per_week,House,Boroondara City Council - Greater Area,0.0,0.0,4.0,2.0,4,"7 Charles Street, Surrey Hills",SURREY HILLS,3127,-37.825363200000005,145.1117,1199,207031167.0
7459,15963042,2022-06-30T16:01:26,Rent,$560,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,1,"7/14-16 Broughton Road, Surrey Hills",SURREY HILLS,3127,-37.82827,145.103638,560,207031167.0
7460,16058282,2022-08-25T16:57:37,Rent,$500,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"1/6 Gilbert Street, Mont Albert",MONT ALBERT,3127,-37.8141747,145.11283899999998,500,207031167.0
7461,16054250,2022-08-23T18:02:09,Rent,$545pw/$2368pcm,House,Boroondara City Council - Greater Area,0.0,0.0,3.0,1.0,1,"12 Wolseley Close, Mont Albert",MONT ALBERT,3127,-37.8196945,145.103561,545,207031167.0
7462,16054146,2022-08-23T17:16:44,Rent,$1199,House,Boroondara City Council - Greater Area,0.0,0.0,4.0,3.0,2,"7 Charles Street, Surrey Hills",SURREY HILLS,3127,-37.825363200000005,145.1117,1199,207031167.0
7463,16053799,2022-08-23T15:52:04,Rent,$500_Per_Week,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"1/969 Riversdale Road, Surrey Hills",SURREY HILLS,3127,-37.8356743,145.097534,500,207011155.0
7464,16053066,2022-08-23T12:43:58,Rent,$695_Per_Week,House,Boroondara City Council - Greater Area,0.0,0.0,3.0,3.0,4,"746 Whitehorse Road, Mont Albert",MONT ALBERT,3127,-37.81641389999999,145.1095,695,207031167.0
7465,16051078,2022-08-22T15:14:08,Rent,$470_per_week,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,2,"2/103 Guildford Road, Surrey Hills",SURREY HILLS,3127,-37.8223839,145.096634,470,207011155.0
7466,16042433,2022-08-17T08:52:16,Rent,$425_per_week,House,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"2/82 Victoria Crescent, Mont Albert",MONT ALBERT,3127,-37.8141174,145.1109,425,207031167.0
7467,15633726,2022-08-15T15:48:02,Rent,$820,Townhouse,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,2,"11A Elm Street, Surrey Hills",SURREY HILLS,3127,-37.8333054,145.106079,820,207031167.0
7468,16028040,2022-08-08T15:38:19,Rent,$415_per_week,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,0,"7/764 Whitehorse Road, Mont Albert",MONT ALBERT,3127,-37.8166542,145.111435,415,207031167.0
7469,16010780,2022-07-28T14:07:00,Rent,$950.00,House,Boroondara City Council - Greater Area,0.0,0.0,4.0,2.0,2,"19 Carlyle Crescent, Mont Albert",MONT ALBERT,3127,-37.81262,145.100372,950,207011147.0
7470,16007094,2022-07-26T17:02:39,Rent,$480_per_week,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"3/13 Scheele Street, Surrey Hills",SURREY HILLS,3127,-37.8165169,145.097519,480,207011155.0
7471,15945190,2022-06-21T11:08:36,Rent,$550_per_week,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,2.0,1,"106/468 Whitehorse Road, Surrey Hills",SURREY HILLS,3127,-37.8147659,145.095154,550,207011155.0
7472,15890923,2022-05-18T14:14:31,Rent,$395_per_week,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"973 Riversdale Road, Surrey Hills",SURREY HILLS,3127,-37.8357277,145.097961,395,207011155.0
7473,13268811,2021-04-12T13:54:59,Rent,$440_per_week,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"103/662 Whitehorse Road, Mont Albert",MONT ALBERT,3127,-37.8159943,145.103928,440,207031167.0
7474,16058633,2022-08-26T09:14:12,Rent,$520.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,2.0,1,"8/972 Riversdale Road, Surrey Hills",SURREY HILLS,3127,-37.83617,145.097519,520,207011149.0
7475,16055638,2022-08-24T14:47:41,Rent,$320.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,2.0,1.0,1,"8/41 Zetland Road, Mont Albert",MONT ALBERT,3127,-37.8172073,145.11145,320,207031167.0
7476,16036760,2022-08-12T15:34:37,Rent,$510.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,3.0,1.0,1,"1/22 Essex Road, Surrey Hills",SURREY HILLS,3127,-37.827827500000005,145.092026,510,207011155.0
7477,12135798,2022-07-25T14:19:25,Rent,$545,House,Boroondara City Council - Greater Area,0.0,0.0,3.0,4.0,2,"Canterbury Rd, Surrey Hills",SURREY HILLS,3127,-37.8260765,145.098419,545,207011155.0
7478,15974418,2022-07-07T13:31:15,Rent,$620.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,3.0,2.0,4,"1/1041 Riversdale Road, Surrey Hills",SURREY HILLS,3127,-37.83684,145.105423,620,207031167.0
7480,15926715,2022-06-09T10:45:18,Rent,$590.00,ApartmentUnitFlat,Boroondara City Council - Greater Area,0.0,0.0,3.0,1.0,2,"1/9 Leura Street, Surrey Hills",SURREY HILLS,3127,-37.8275948,145.08783,590,207011155.0
7481,15904203,2022-05-26T12:32:24,Rent,$160.00,House,Boroondara City Council - Greater Area,0.0,0.0,1.0,2.0,6,"Rooms/227 Elgar Road, Surrey Hills",SURREY HILLS,3127,-37.83533,145.11141999999998,160,207031167.0
7482,16061803,2022-08-29T13:54:57,Rent,$450_per_week_pw,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,2.0,1,"802/3 Young Street, Box Hill",BOX HILL,3128,-37.81748,145.116455,450,207031163.0
7483,16059601,2022-08-26T14:10:43,Rent,$230,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,1.0,1.0,0,"19/16-18 Poplar Street, Box Hill",BOX HILL,3128,-37.8150864,145.116165,230,207031163.0
7484,16056466,2022-08-24T22:53:46,Rent,$530.00_per_week,House,Whitehorse City Council - Greater Area,0.0,0.0,3.0,1.0,0,"19 Kent Road, Box Hill",BOX HILL,3128,-37.82472,145.120621,530,207031163.0
7485,16056414,2022-08-24T19:25:21,Rent,$430.00,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"108/21 Cambridge Street, Box Hill",BOX HILL,3128,-37.82103,145.121414,430,207031163.0
7486,16031309,2022-08-10T10:02:38,Rent,$480_per_week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"602/9-11 Ellingworth Parade, Box Hill",BOX HILL,3128,-37.8204422,145.124557,480,207031163.0
7487,16044326,2022-08-17T16:52:34,Rent,$350.00,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,0,"25/1072 Whitehorse Rd, Box Hill",BOX HILL,3128,-37.81927,145.130722,350,207031163.0
7488,16028423,2022-08-08T17:01:55,Rent,$510.00,House,Whitehorse City Council - Greater Area,0.0,0.0,3.0,1.0,3,"24 Kitchener Street, Box Hill South",BOX HILL SOUTH,3128,-37.8321075,145.127777,510,207031163.0
7489,15303611,2022-08-11T11:28:16,Rent,$675pw/$2933pcm,Townhouse,Whitehorse City Council - Greater Area,0.0,0.0,3.0,2.0,2,"2/12 Neville Street, Box Hill South",BOX HILL SOUTH,3128,-37.8411255,145.112122,675,207031163.0
7490,16029173,2022-08-09T10:58:31,Rent,$480pw/$2086pcm,Townhouse,Whitehorse City Council - Greater Area,0.0,0.0,3.0,1.0,2,"13/27 Oxford Street, Box Hill",BOX HILL,3128,-37.821940000000005,145.11981200000002,480,207031163.0
7491,16064968,2022-08-30T17:58:27,Rent,$360,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"13/32-34 Albion Road, Box Hill",BOX HILL,3128,-37.8248,145.126068,360,207031163.0
7492,16064811,2022-08-30T16:59:35,Rent,$400_weekly,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,2.0,1,"4/7-9 Archibald Street, Box Hill",BOX HILL,3128,-37.8167953,145.12114,400,207031163.0
7493,15999383,2022-07-22T07:22:38,Rent,$700_per_week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,3.0,2.0,2,"213/109 - 111 Carrington Road, Box Hill",BOX HILL,3128,-37.8198929,145.116272,700,207031163.0
7494,16033087,2022-08-10T18:37:17,Rent,$410_p.w.,House,Whitehorse City Council - Greater Area,94.0,1549.0,2.0,1.0,1,"4/27 Barcelona Street, Box Hill",BOX HILL,3128,-37.822628,145.13118,410,207031163.0
7495,16006312,2022-07-26T14:17:15,Rent,$650_per_week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,2.0,1,"3202/850 Whitehorse Road, Box Hill",BOX HILL,3128,-37.8176,145.118668,650,207031163.0
7496,16004379,2022-07-25T17:20:15,Rent,$370pw/$1607pcm,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"7/1072 Whitehorse Road, Box Hill",BOX HILL,3128,-37.81927,145.130722,370,207031163.0
7497,16065810,2022-08-31T12:03:05,Rent,$570_per_week,Townhouse,Whitehorse City Council - Greater Area,0.0,0.0,3.0,1.0,1,"10 Cherrytree Lane, Box Hill South",BOX HILL SOUTH,3128,-37.8441048,145.130432,570,207031163.0
7498,16065498,2022-08-31T10:45:35,Rent,$450,House,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"1/1 Asquith Street, Box Hill South",BOX HILL SOUTH,3128,-37.83562,145.121262,450,207031163.0
7499,16062956,2022-08-30T09:14:37,Rent,$470,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"1522/850 Whitehorse Road, Box Hill",BOX HILL,3128,-37.8176,145.118668,470,207031163.0
7500,14354487,2022-08-29T19:36:10,Rent,$750/w,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,3.0,2.0,1,"503/999 Whitehorse Road, Box Hill",BOX HILL,3128,-37.817955,145.12558,750,207031163.0
7501,15703416,2022-08-29T17:00:26,Rent,$295_per_week,Townhouse,Whitehorse City Council - Greater Area,0.0,0.0,1.0,1.0,1,"4/12 Oxford Street, Box Hill",BOX HILL,3128,-37.8214455,145.1213,295,207031163.0
7502,15316927,2022-08-29T10:43:13,Rent,$525,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,2.0,1,"1707/3 Young Street, Box Hill",BOX HILL,3128,-37.81748,145.116455,525,207031163.0
7503,16060845,2022-08-29T09:49:48,Rent,$350,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"10/16 Oxford Street, Box Hill",BOX HILL,3128,-37.821533200000005,145.121017,350,207031163.0
7504,16060691,2022-08-28T22:40:24,Rent,$560_Per_Week_pw,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,2.0,1,"602/999 Whitehorse Road, Box Hill",BOX HILL,3128,-37.817955,145.12558,560,207031163.0
7505,16058562,2022-08-26T08:11:38,Rent,$310_per_week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"10/10-12 James Street, Box Hill",BOX HILL,3128,-37.8235245,145.121353,310,207031163.0
7506,11611880,2022-08-24T13:26:09,Rent,$230_per_week_with_A/C,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,1.0,1.0,0,"107/490 Elgar Road, Box Hill",BOX HILL,3128,-37.812940000000005,145.116074,230,207031163.0
7507,15246021,2022-08-23T16:53:38,Rent,$330/w,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,1.0,1.0,0,"503/19 Poplar Street, Box Hill",BOX HILL,3128,-37.8148079,145.116852,330,207031163.0
7508,16034878,2022-08-11T16:26:17,Rent,$380_per_week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,1.0,1.0,1,"G05/19 Wellington Road, Box Hill",BOX HILL,3128,-37.8155823,145.117188,380,207031163.0
7509,9978704,2022-07-25T15:32:34,Rent,$350.00_per_week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,1.0,1.0,1,"4/24 Rose Street, Box Hill",BOX HILL,3128,-37.82292,145.129028,350,207031163.0
7510,15998280,2022-07-21T13:37:04,Rent,$270_per_week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,1.0,1.0,0,"407/1 Wellington Road, Box Hill",BOX HILL,3128,-37.8165245,145.116943,270,207031163.0
7512,15999358,2022-07-21T22:27:15,Rent,900/w_&_Available_Now,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,3.0,2.0,2,"2501/828 Whitehorse Road, Box Hill",BOX HILL,3128,-37.81734470000001,145.117233,900,207031163.0
7513,15974058,2022-07-07T11:50:58,Rent,$395.00,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"502/1 Archibald Street, Box Hill",BOX HILL,3128,-37.8169365,145.121857,395,207031163.0
7514,9553347,2022-08-26T17:18:15,Rent,$195_per_week_-_No_Balcony,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,1.0,1.0,0,"450/484 Elgar Road, Box Hill",BOX HILL,3128,-37.8133774,145.116074,195,207031163.0
7515,16057571,2022-08-25T14:04:14,Rent,$550,Townhouse,Whitehorse City Council - Greater Area,0.0,0.0,3.0,2.0,1,"2/46 Barcelona Street, Box Hill",BOX HILL,3128,-37.82164,145.132462,550,207031163.0
7516,16057327,2022-08-25T12:40:19,Rent,$400_per_week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,1.0,1.0,1,"G05/111 Carrington Road, Box Hill",BOX HILL,3128,-37.8198547,145.116058,400,207031163.0
7517,16056465,2022-08-24T22:39:15,Rent,$595,Townhouse,Whitehorse City Council - Greater Area,0.0,0.0,2.0,2.0,1,"1/903-905 Canterbury Road, Box Hill",BOX HILL,3128,-37.82871,145.123428,595,207031163.0
7518,16054834,2022-08-24T11:02:31,Rent,$395_per_week,House,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"364 Station Street, Box Hill South",BOX HILL SOUTH,3128,-37.8319054,145.121445,395,207031163.0
7519,16051816,2022-08-22T18:30:47,Rent,$580_weekly,House,Whitehorse City Council - Greater Area,0.0,0.0,5.0,2.0,2,"2/104 Carrington Road, Box Hill",BOX HILL,3128,-37.81957,145.11702,580,207031163.0
7520,16051804,2022-08-22T18:11:55,Rent,$510_p.w.,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,2.0,1,"305/33 Harrow Street, Box Hill",BOX HILL,3128,-37.8214,145.125916,510,207031163.0
7521,16051728,2022-08-22T17:34:28,Rent,$450_per_week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"5/21-23 Haig Street, Box Hill South",BOX HILL SOUTH,3128,-37.8318367,145.127258,450,207031163.0
7522,16049049,2022-08-19T16:58:22,Rent,$500_per_week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,2.0,1,"2808/828 Whitehorse Road, Box Hill",BOX HILL,3128,-37.81734470000001,145.117233,500,207031163.0
7523,16048565,2022-08-19T15:06:36,Rent,$640,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,2.0,1,"2005/545 Station Street, Box Hill",BOX HILL,3128,-37.8199234,145.12301599999998,640,207031163.0
7524,15995277,2022-08-18T13:39:39,Rent,$430_Per_Week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,2.0,1,"609/710 Station Street, Box Hill",BOX HILL,3128,-37.817234,145.124344,430,207031163.0
7525,16045918,2022-08-18T13:12:54,Rent,$440_per_week,House,Whitehorse City Council - Greater Area,0.0,0.0,3.0,1.0,1,"4/75 Tyne Street, Box Hill",BOX HILL,3128,-37.8105545,145.122,440,207031164.0
7526,16045201,2022-08-18T10:09:06,Rent,$750.00,Townhouse,Whitehorse City Council - Greater Area,0.0,0.0,4.0,2.0,1,"8 Central Place, Box Hill",BOX HILL,3128,-37.82105,145.120163,750,207031163.0
7527,16044515,2022-08-17T17:50:16,Rent,$480.00,House,Whitehorse City Council - Greater Area,0.0,0.0,4.0,1.0,2,"7 Victoria Street, Box Hill",BOX HILL,3128,-37.8242149,145.129776,480,207031163.0
7528,8640107,2022-08-17T11:57:18,Rent,$230_per_week_with_A/C,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,1.0,1.0,0,"108/490 Elgar Road, Box Hill",BOX HILL,3128,-37.812940000000005,145.116074,230,207031163.0
7529,16042624,2022-08-17T09:59:22,Rent,$650,House,Whitehorse City Council - Greater Area,0.0,0.0,5.0,2.0,2,"1/1-3 Albion Road, Box Hill",BOX HILL,3128,-37.82414,145.123367,650,207031163.0
7530,16041506,2022-08-16T14:51:05,Rent,$370_weekly,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"9/34 Rose Street, Box Hill",BOX HILL,3128,-37.82206,145.129288,370,207031163.0
7531,16041156,2022-08-16T13:22:35,Rent,$400_Per_Week,ApartmentUnitFlat,Whitehorse City Council - Greater Area,0.0,0.0,2.0,1.0,1,"5/27 Albion Road, Box Hill",BOX HILL,3128,-37.82404,145.125092,400,207031163.0
7532,16034946,2022-08-11T16:42:05,Rent,$415_per_week,House,Whitehorse City Council - Greater Area,0.0,0.0,3.0,1.0,1,"137 Middleborough Road, Box Hill South",BOX HILL SOUTH,3128,-37.8444252,145.133423,415,207031163.0
