,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE
3461,"2/22 HILLPARK DRIVE, MORNINGTON",-38.216623,145.06627,3.0,2.0,2,$350_Weekly,none,November 2014,3931,2014,11,MORNINGTON,350,211011256
3462,"2/22 HILLPARK DRIVE, MORNINGTON",-38.216623,145.06627,3.0,2.0,2,$350_p.w.,none,February 2014,3931,2014,2,MORNINGTON,350,214021591
3463,"2/22 HILLPARK DRIVE, MORNINGTON",-38.216623,145.06627,3.0,2.0,2,$350_Weekly,none,February 2014,3931,2014,2,MORNINGTON,350,214021591
3548,"23/110 BUNGOWER ROAD, MORNINGTON",-38.2239373,145.0688295,3.0,2.0,2,$380_p.w.,none,April 2014,3931,2014,4,MORNINGTON,380,203031051
3549,"23/110 BUNGOWER ROAD, MORNINGTON",-38.2239373,145.0688295,3.0,2.0,2,$380_pw,none,April 2014,3931,2014,4,MORNINGTON,380,210051250
3550,"23/110 BUNGOWER ROAD, MORNINGTON",-38.2239373,145.0688295,3.0,2.0,2,$380_pw,none,March 2014,3931,2014,3,MORNINGTON,380,214021591
3562,"69 ADELAIDE STREET, MORNINGTON",-38.228451,145.036148,3.0,2.0,2,$530_per_week,Townhouse,April 2014,3931,2014,4,MORNINGTON,530,208021180
3563,"69 ADELAIDE STREET, MORNINGTON",-38.228451,145.036148,3.0,2.0,2,$530_pw,Townhouse,February 2014,3931,2014,2,MORNINGTON,530,208021180
3592,"2/5 WOOD STREET, MORNINGTON",-38.231837,145.044104,2.0,1.0,1,$330_Weekly,none,March 2014,3931,2014,3,MORNINGTON,330,207021159
3593,"2/5 WOOD STREET, MORNINGTON",-38.231837,145.044104,2.0,1.0,1,$330_p.w.,none,March 2014,3931,2014,3,MORNINGTON,330,207021159
3594,"2/5 WOOD STREET, MORNINGTON",-38.231837,145.044104,2.0,1.0,1,$330_pw,none,March 2014,3931,2014,3,MORNINGTON,330,207021159
3595,"2/5 WOOD STREET, MORNINGTON",-38.231837,145.044104,2.0,1.0,1,$330,none,March 2014,3931,2014,3,MORNINGTON,330,214021591
3656,"4/2 BEACH GROVE, MORNINGTON",-38.22404,145.033925,2.0,1.0,1,$295,none,July 2014,3931,2014,7,MORNINGTON,295,209011196
3657,"4/2 BEACH GROVE, MORNINGTON",-38.22404,145.033925,2.0,1.0,1,$330,none,July 2014,3931,2014,7,MORNINGTON,330,213031352
3751,"28 NAPLES STREET, MORNINGTON",-38.229039,145.035081,3.0,2.0,2,$330_Weekly,Rental_residential,October 2014,3931,2014,10,MORNINGTON,330,212031303
3752,"28 NAPLES STREET, MORNINGTON",-38.229039,145.035081,3.0,2.0,2,$340_Weekly,Rental_residential,July 2014,3931,2014,7,MORNINGTON,340,212031303
3753,"28 NAPLES STREET, MORNINGTON",-38.229039,145.035081,3.0,2.0,2,$310_Weekly,Rental_residential,July 2014,3931,2014,7,MORNINGTON,310,212031303
3754,"28 NAPLES STREET, MORNINGTON",-38.229039,145.035081,3.0,2.0,2,$310_p.w.,Rental_residential,July 2014,3931,2014,7,MORNINGTON,310,212031303
3755,"28 NAPLES STREET, MORNINGTON",-38.229039,145.035081,3.0,2.0,2,$340_Weekly,Rental_residential,May 2014,3931,2014,5,MORNINGTON,340,214021592
3773,"3 / 703 ESPLANADE, MORNINGTON",-38.228857,145.026846,2.0,1.0,2,$360_p.w.,none,June 2014,3931,2014,6,MORNINGTON,360,201031013
3798,"35 ELLINBANK CRESCENT, MORNINGTON",-38.239903,145.061218,4.0,2.0,2,$450_Weekly,Rental_residential,June 2014,3931,2014,6,MORNINGTON,450,214021591
3799,"35 ELLINBANK CRESCENT, MORNINGTON",-38.239903,145.061218,4.0,2.0,2,$450_p.w.,Rental_residential,June 2014,3931,2014,6,MORNINGTON,450,214021591
3800,"35 ELLINBANK CRESCENT, MORNINGTON",-38.239903,145.061218,4.0,2.0,2,$450_pw,Rental_residential,June 2014,3931,2014,6,MORNINGTON,450,214021591
3801,"35 ELLINBANK CRESCENT, MORNINGTON",-38.239903,145.061218,4.0,2.0,2,$450,Rental_residential,June 2014,3931,2014,6,MORNINGTON,450,213011332
3802,"35 ELLINBANK CRESCENT, MORNINGTON",-38.239903,145.061218,4.0,2.0,2,$475_pw,Rental_residential,June 2014,3931,2014,6,MORNINGTON,475,213011332
3859,"2/23 SEAVIEW AVENUE, MORNINGTON",-38.23414,145.043195,2.0,1.0,1,$290_per_week,Unit/apmt,March 2014,3931,2014,3,MORNINGTON,290,214021591
3920,"15 JOHNS ROAD, MORNINGTON",-38.232913,145.028306,3.0,1.0,1,$360_per_week,Rental_residential,November 2014,3931,2014,11,MORNINGTON,360,212031303
3921,"15 JOHNS ROAD, MORNINGTON",-38.232913,145.028306,3.0,1.0,1,$350,Rental_residential,March 2014,3931,2014,3,MORNINGTON,350,212031303
3982,"2/17 LUCERNE AVENUE, MORNINGTON",-38.220673,145.050137,2.0,1.0,1,$320,Unit/apmt,December 2014,3931,2014,12,MORNINGTON,320,207031163
3997,"3/29 NAPIER STREET, MORNINGTON",-38.232042,145.030538,2.0,1.0,1,$250_p.w.,House,July 2014,3931,2014,7,MORNINGTON,250,214021592
3998,"3/29 NAPIER STREET, MORNINGTON",-38.232042,145.030538,2.0,1.0,1,$250_pw,House,July 2014,3931,2014,7,MORNINGTON,250,216021414
4005,"35 KILLINGHOLME DRIVE, MORNINGTON",-38.243464,145.057865,3.0,2.0,2,$450,none,July 2014,3931,2014,7,MORNINGTON,450,214021591
4016,"13 KARINA STREET, MORNINGTON",-38.244437,145.044292,3.0,1.0,0,$285_pw,House,November 2014,3931,2014,11,MORNINGTON,285,201011484
4017,"13 KARINA STREET, MORNINGTON",-38.244437,145.044292,3.0,1.0,0,$285_p.w.,House,April 2014,3931,2014,4,MORNINGTON,285,202031032
4018,"13 KARINA STREET, MORNINGTON",-38.244437,145.044292,3.0,1.0,0,$285_pw,House,April 2014,3931,2014,4,MORNINGTON,285,214021591
4019,"13 KARINA STREET, MORNINGTON",-38.244437,145.044292,3.0,1.0,0,$290_pw,House,March 2014,3931,2014,3,MORNINGTON,290,212051323
4035,"17 ALEXANDER AVENUE, MORNINGTON",-38.226326,145.037318,4.0,2.0,2,$420,Available Now,July 2014,3931,2014,7,MORNINGTON,420,202031032
4036,"17 ALEXANDER AVENUE, MORNINGTON",-38.226326,145.037318,4.0,2.0,2,$420_Weekly,Available Now,June 2014,3931,2014,6,MORNINGTON,420,216021414
4042,"3/5 BEATTY PARADE, MORNINGTON",-38.22241,145.044714,2.0,1.0,1,$300_Weekly,none,April 2014,3931,2014,4,MORNINGTON,300,214021592
4043,"3/5 BEATTY PARADE, MORNINGTON",-38.22241,145.044714,2.0,1.0,1,$300_p.w.,none,April 2014,3931,2014,4,MORNINGTON,300,214021592
4044,"3/5 BEATTY PARADE, MORNINGTON",-38.22241,145.044714,2.0,1.0,1,$300_pw,none,April 2014,3931,2014,4,MORNINGTON,300,214021592
4045,"3/5 BEATTY PARADE, MORNINGTON",-38.22241,145.044714,2.0,1.0,1,$300,none,April 2014,3931,2014,4,MORNINGTON,300,214021592
4089,"7/94-96 BARKLY STREET, MORNINGTON",-38.2188005,145.0443812,2.0,1.0,1,$320_per_week,Unit/apmt,July 2014,3931,2014,7,MORNINGTON,320,203021045
4090,"7/94-96 BARKLY STREET, MORNINGTON",-38.2188005,145.0443812,2.0,1.0,1,$320_per_week,Unit/apmt,February 2014,3931,2014,2,MORNINGTON,320,213031350
4091,"7/94-96 BARKLY STREET, MORNINGTON",-38.2188005,145.0443812,2.0,1.0,1,$340_per_week,Unit/apmt,February 2014,3931,2014,2,MORNINGTON,340,211011258
4123,"3/115 PRINCE STREET, MORNINGTON",-38.24278,145.031509,2.0,1.0,1,$300_pw,none,October 2014,3931,2014,10,MORNINGTON,300,207011521
4198,"4/93 HERBERT STREET, MORNINGTON",-38.22359,145.048585,2.0,2.0,2,$340,Rental_residential,September 2014,3931,2014,9,MORNINGTON,340,214021592
4280,"28 ROBIN HILL DRIVE, MORNINGTON",-38.24724,145.054063,4.0,2.0,2,$440_per_week,Rental_residential,July 2014,3931,2014,7,MORNINGTON,440,217011422
4284,"71 BENTONS ROAD, MORNINGTON",-38.244936,145.039605,4.0,2.0,2,$425_Weekly,Rental_residential,October 2014,3931,2014,10,MORNINGTON,425,213031350
4285,"71 BENTONS ROAD, MORNINGTON",-38.244936,145.039605,4.0,2.0,2,$425,Rental_residential,October 2014,3931,2014,10,MORNINGTON,425,213031350
4314,"17 MERIBAH CLOSE, MORNINGTON",-38.243433,145.042626,4.0,3.0,4,$550_Weekly,Rental_residential,February 2014,3931,2014,2,MORNINGTON,550,206051512
4322,"5/17 LUCERNE AVENUE, MORNINGTON",-38.222444,145.051046,2.0,1.0,1,$290,none,May 2014,3931,2014,5,MORNINGTON,290,214021592
4331,"23 MURRAY STREET, MORNINGTON",-38.218924,145.041402,3.0,2.0,1,$390_Weekly,Townhouse,May 2014,3931,2014,5,MORNINGTON,390,214021592
4332,"23 MURRAY STREET, MORNINGTON",-38.218924,145.041402,3.0,2.0,1,$390_p.w.,Townhouse,May 2014,3931,2014,5,MORNINGTON,390,211051286
4333,"23 MURRAY STREET, MORNINGTON",-38.218924,145.041402,3.0,2.0,1,$390_pw,Townhouse,May 2014,3931,2014,5,MORNINGTON,390,214021592
4334,"23 MURRAY STREET, MORNINGTON",-38.218924,145.041402,3.0,2.0,1,$390,Townhouse,May 2014,3931,2014,5,MORNINGTON,390,211051286
4335,"23 MURRAY STREET, MORNINGTON",-38.218924,145.041402,3.0,2.0,1,$385_per_week,Townhouse,April 2014,3931,2014,4,MORNINGTON,385,211051286
4336,"23 MURRAY STREET, MORNINGTON",-38.218924,145.041402,3.0,2.0,1,$395_pw,Townhouse,February 2014,3931,2014,2,MORNINGTON,395,211051286
4352,"53 ROBERTSON DRIVE, MORNINGTON",-38.225681,145.058731,3.0,1.0,2,$265_pw,none,November 2014,3931,2014,11,MORNINGTON,265,214021591
4353,"53 ROBERTSON DRIVE, MORNINGTON",-38.225681,145.058731,3.0,1.0,2,$265,none,November 2014,3931,2014,11,MORNINGTON,265,214021591
4354,"53 ROBERTSON DRIVE, MORNINGTON",-38.225681,145.058731,3.0,1.0,2,$265_Weekly,none,November 2014,3931,2014,11,MORNINGTON,265,214021591
4355,"53 ROBERTSON DRIVE, MORNINGTON",-38.225681,145.058731,3.0,1.0,2,$280_Weekly,none,October 2014,3931,2014,10,MORNINGTON,280,214021591
4356,"53 ROBERTSON DRIVE, MORNINGTON",-38.225681,145.058731,3.0,1.0,2,$280_p.w.,none,October 2014,3931,2014,10,MORNINGTON,280,206021112
4392,"10A KENT STREET, MORNINGTON",-38.22741,145.041926,4.0,2.0,2,$590_-_$2556_per_week,none,September 2014,3931,2014,9,MORNINGTON,2556,211051282
4426,"48 PARKSIDE CRESCENT, MORNINGTON",-38.243038,145.052144,4.0,2.0,4,$470_per_week,House,September 2014,3931,2014,9,MORNINGTON,470,212031562
4427,"48 PARKSIDE CRESCENT, MORNINGTON",-38.243038,145.052144,4.0,2.0,4,$470_pw,House,September 2014,3931,2014,9,MORNINGTON,470,210031439
4463,"16 VALE STREET, MORNINGTON",-38.222394,145.043163,3.0,2.0,2,$450_per_week,House,December 2014,3931,2014,12,MORNINGTON,450,214021592
4482,"19 ILLOWA STREET, MORNINGTON",-38.222753,145.055267,3.0,1.0,2,$265,Rental_residential,March 2014,3931,2014,3,MORNINGTON,265,212031562
4499,"98 ROBERTSON DRIVE, MORNINGTON",-38.2239543,145.0630315,4.0,1.0,2,$320,House,May 2014,3931,2014,5,MORNINGTON,320,213031348
4500,"98 ROBERTSON DRIVE, MORNINGTON",-38.2239543,145.0630315,4.0,1.0,2,$330_per_week,House,February 2014,3931,2014,2,MORNINGTON,330,213031348
4526,"43/110 BUNGOWER ROAD, MORNINGTON",-38.2239373,145.0688295,3.0,2.0,2,$355_pw,none,February 2014,3931,2014,2,MORNINGTON,355,205041094
4561,"8 PARKSIDE CRESCENT, MORNINGTON",-38.239872,145.050056,5.0,2.0,2,$430_per_week,none,June 2014,3931,2014,6,MORNINGTON,430,204011054
4567,"1/5 VENICE STREET, MORNINGTON",-38.228,145.032822,3.0,2.0,2,$420_Weekly,Available Now,April 2014,3931,2014,4,MORNINGTON,420,212051325
4568,"1/5 VENICE STREET, MORNINGTON",-38.228,145.032822,3.0,2.0,2,$420_p.w.,Available Now,April 2014,3931,2014,4,MORNINGTON,420,207011521
4646,"8 EXFORD DRIVE, MORNINGTON",-38.22162,145.064699,3.0,2.0,2,$320_per_week,House,March 2014,3931,2014,3,MORNINGTON,320,207011155
4668,"24 VALE STREET, MORNINGTON",-38.221987,145.043834,3.0,1.0,0,$350_per_week,House,August 2014,3931,2014,8,MORNINGTON,350,214021592
4685,"5/11-13 MITCHELL STREET, MORNINGTON",-38.234816,145.034716,2.0,1.0,1,$340_per_week,Rental_residential,July 2014,3931,2014,7,MORNINGTON,340,205011078
4686,"5/11-13 MITCHELL STREET, MORNINGTON",-38.234816,145.034716,2.0,1.0,1,$350_per_week,Rental_residential,May 2014,3931,2014,5,MORNINGTON,350,214021592
4714,"3/26 LUCERNE AVENUE, MORNINGTON",-38.222926,145.051316,2.0,1.0,1,$325_Weekly,Unit/apmt,January 2014,3931,2014,1,MORNINGTON,325,214021592
4736,"3 TARANNA STREET, MORNINGTON",-38.224096,145.055156,4.0,1.0,2,$370_Weekly,none,November 2014,3931,2014,11,MORNINGTON,370,214021591
4737,"3 TARANNA STREET, MORNINGTON",-38.224096,145.055156,4.0,1.0,2,$370_pw,none,November 2014,3931,2014,11,MORNINGTON,370,210051544
4738,"3 TARANNA STREET, MORNINGTON",-38.224096,145.055156,4.0,1.0,2,$370,none,November 2014,3931,2014,11,MORNINGTON,370,210051544
4744,"1/167 BENTONS ROAD, MORNINGTON",-38.24722,145.050685,2.0,1.0,2,$350_pw,Rental_residential,January 2014,3931,2014,1,MORNINGTON,350,201031015
4745,"1/167 BENTONS ROAD, MORNINGTON",-38.24722,145.050685,2.0,1.0,2,$350_per_week,Rental_residential,January 2014,3931,2014,1,MORNINGTON,350,201031015
4767,"32 TALLIS DRIVE, MORNINGTON",-38.216379,145.056404,3.0,1.0,2,$450,none,March 2014,3931,2014,3,MORNINGTON,450,214021592
4775,"4 / 16 BARKLY STREET, MORNINGTON",-38.222835,145.034097,2.0,1.0,2,$430_per_week,none,July 2014,3931,2014,7,MORNINGTON,430,214021592
4776,"4 / 16 BARKLY STREET, MORNINGTON",-38.222835,145.034097,2.0,1.0,2,$430_per_week,none,May 2014,3931,2014,5,MORNINGTON,430,214021592
4777,"4 / 16 BARKLY STREET, MORNINGTON",-38.222835,145.034097,2.0,1.0,2,$430,none,May 2014,3931,2014,5,MORNINGTON,430,201031015
4843,"6/32 ADELAIDE STREET, MORNINGTON",-38.231634,145.033685,2.0,1.0,1,$280_per_week,Rental_residential,June 2014,3931,2014,6,MORNINGTON,280,214021592
4851,"10 ALLCHIN AVENUE, MORNINGTON",-38.246526,145.05431,3.0,2.0,2,$420_Weekly,House,February 2014,3931,2014,2,MORNINGTON,420,213031350
4897,"3/1B MARINE AVENUE, MORNINGTON",-38.223763,145.037649,2.0,1.0,1,$300_per_week,Rental_residential,June 2014,3931,2014,6,MORNINGTON,300,214021592
4898,"3/1B MARINE AVENUE, MORNINGTON",-38.223763,145.037649,2.0,1.0,1,$300_per_week,Rental_residential,May 2014,3931,2014,5,MORNINGTON,300,214021592
4991,"69 SCOTT STREET, MORTLAKE",-38.082226,142.804045,3.0,1.0,4,$180_pw,Rental_residential,November 2014,3272,2014,11,MORTLAKE,180,207031163
5011,"51 WEBSTER STREET, MORTLAKE",-38.079078,142.805142,3.0,1.0,1,$200_Weekly,Rental_residential,May 2014,3272,2014,5,MORTLAKE,200,206051512
5068,"60 OFFICER STREET, MORTLAKE",-38.07893,142.808992,3.0,1.0,1,$150_Weekly,House,April 2014,3272,2014,4,MORTLAKE,150,205041098
5136,"2/24 HAZELWOOD ROAD, MORWELL",-38.2435272,146.5024447,2.0,1.0,0,$195_pw,Available Now,August 2014,3840,2014,8,MORWELL,195,216011408
5151,"2/35 LANGFORD STREET, MORWELL",-38.237247,146.385305,1.0,1.0,2,$165_pw,Unit,November 2014,3840,2014,11,MORWELL,165,205041096
5152,"2/35 LANGFORD STREET, MORWELL",-38.237247,146.385305,1.0,1.0,2,$150_pw,Unit,July 2014,3840,2014,7,MORWELL,150,206051512
5248,"26 SPRY STREET, MORWELL",-38.236094,146.408383,3.0,1.0,2,$175_pw,House,June 2014,3840,2014,6,MORWELL,175,205041096
5249,"26 SPRY STREET, MORWELL",-38.236094,146.408383,3.0,1.0,2,$175_pw,House,April 2014,3840,2014,4,MORWELL,175,206031116
5250,"26 SPRY STREET, MORWELL",-38.236094,146.408383,3.0,1.0,2,$175_pw,House,March 2014,3840,2014,3,MORWELL,175,205041096
5281,"1/18 HOPETOUN AVENUE, MORWELL",-38.236358,146.403144,2.0,1.0,1,$140,Unit,June 2014,3840,2014,6,MORWELL,140,204011059
5282,"1/18 HOPETOUN AVENUE, MORWELL",-38.236358,146.403144,2.0,1.0,1,$140,Unit,May 2014,3840,2014,5,MORWELL,140,201011482
5283,"1/18 HOPETOUN AVENUE, MORWELL",-38.236358,146.403144,2.0,1.0,1,$140_per_week,Unit,May 2014,3840,2014,5,MORWELL,140,205041096
5284,"1/18 HOPETOUN AVENUE, MORWELL",-38.236358,146.403144,2.0,1.0,1,$140_pw,Unit,May 2014,3840,2014,5,MORWELL,140,205041096
5313,"103 ELGIN STREET, MORWELL",-38.240356,146.405046,3.0,1.0,2,$250_pw,House,May 2014,3840,2014,5,MORWELL,250,205041096
5314,"103 ELGIN STREET, MORWELL",-38.240356,146.405046,3.0,1.0,2,$250_pw,House,March 2014,3840,2014,3,MORWELL,250,205041096
5359,"2/9 CARLYLE COURT, MORWELL",-38.219976,146.437782,3.0,1.0,2,$297_pw,House,September 2014,3840,2014,9,MORWELL,297,211041269
5396,"2/3 OPAL PLACE, MORWELL",-38.228116,146.431407,2.0,1.0,1,$160_pw,Unit,March 2014,3840,2014,3,MORWELL,160,213041576
5419,"3/63 HOYLE STREET, MORWELL",-38.233033,146.403375,2.0,1.0,1,$155_pw,Unit,November 2014,3840,2014,11,MORWELL,155,205041096
5420,"3/63 HOYLE STREET, MORWELL",-38.233033,146.403375,2.0,1.0,1,$155_pw,Unit,May 2014,3840,2014,5,MORWELL,155,205041096
5450,"3/48 HOPETOUN AVENUE, MORWELL",-38.234187,146.404064,2.0,1.0,1,$140_pw,Rental_residential,May 2014,3840,2014,5,MORWELL,140,205041096
5459,"2/15 MCDONALD STREET, MORWELL",-38.236691,146.404998,2.0,1.0,1,$250_pw,none,June 2014,3840,2014,6,MORWELL,250,205041096
5460,"2/15 MCDONALD STREET, MORWELL",-38.236691,146.404998,2.0,1.0,1,$250_p.w.,none,June 2014,3840,2014,6,MORWELL,250,217031476
5461,"2/15 MCDONALD STREET, MORWELL",-38.236691,146.404998,2.0,1.0,1,$270_pw,none,May 2014,3840,2014,5,MORWELL,270,205041096
5533,"4 ANGUS STREET, MORWELL",-38.226062,146.41612,3.0,1.0,0,$160_per_week,none,May 2014,3840,2014,5,MORWELL,160,205041096
5534,"4 ANGUS STREET, MORWELL",-38.226062,146.41612,3.0,1.0,0,$160_per_week,none,April 2014,3840,2014,4,MORWELL,160,205041096
5575,"1/65 CHURCHILL ROAD, MORWELL",-38.234829,146.419855,2.0,1.0,1,$200_per_week,Rental_residential,September 2014,3840,2014,9,MORWELL,200,205041096
5576,"1/65 CHURCHILL ROAD, MORWELL",-38.234829,146.419855,2.0,1.0,1,$170_pw,Rental_residential,July 2014,3840,2014,7,MORWELL,170,205041096
5613,"7 DAYBLE STREET, MORWELL",-38.221179,146.424924,3.0,1.0,2,$170_per_week,House,June 2014,3840,2014,6,MORWELL,170,205041096
5614,"7 DAYBLE STREET, MORWELL",-38.221179,146.424924,3.0,1.0,2,$170_per_week,House,April 2014,3840,2014,4,MORWELL,170,206031116
5634,"69 VARY STREET, MORWELL",-38.227063,146.423338,2.0,1.0,1,$185_pw,House,July 2014,3840,2014,7,MORWELL,185,205041096
5667,"35 HOURIGAN RD, MORWELL",-38.227819,146.418631,2.0,1.0,2,$170_p.w.,House,March 2014,3840,2014,3,MORWELL,170,212031561
5668,"35 HOURIGAN RD, MORWELL",-38.227819,146.418631,2.0,1.0,2,$170_pw,House,March 2014,3840,2014,3,MORWELL,170,205041096
5693,"1 KATHLEEN STREET, MORWELL",-38.220063,146.419983,3.0,1.0,1,$195_p.w.,House,January 2014,3840,2014,1,MORWELL,195,206031113
5694,"1 KATHLEEN STREET, MORWELL",-38.220063,146.419983,3.0,1.0,1,$195_pw,House,January 2014,3840,2014,1,MORWELL,195,206031113
5713,"47 HOURIGAN ROAD, MORWELL",-38.227988,146.420183,2.0,1.0,2,$185_pw,House,June 2014,3840,2014,6,MORWELL,185,205041096
5714,"47 HOURIGAN ROAD, MORWELL",-38.227988,146.420183,2.0,1.0,2,$185_pw,House,January 2014,3840,2014,1,MORWELL,185,207011155
5764,"8/1 HANNAH STREET, MORWELL",-38.222153,146.416273,3.0,2.0,2,$200_pw,Townhouse,November 2014,3840,2014,11,MORWELL,200,205041096
5765,"8/1 HANNAH STREET, MORWELL",-38.222153,146.416273,3.0,2.0,2,$220_per_week,Townhouse,March 2014,3840,2014,3,MORWELL,220,205041096
5766,"8/1 HANNAH STREET, MORWELL",-38.222153,146.416273,3.0,2.0,2,$220,Townhouse,March 2014,3840,2014,3,MORWELL,220,206031113
5867,"2/31 SPRING COURT, MORWELL",-38.230223,146.435991,2.0,1.0,1,$185_per_week,Rental_residential,October 2014,3840,2014,10,MORWELL,185,205041096
5868,"2/31 SPRING COURT, MORWELL",-38.230223,146.435991,2.0,1.0,1,$175_pw,Rental_residential,January 2014,3840,2014,1,MORWELL,175,205041096
5933,"2/140 MARY STREET, MORWELL",-38.233256,146.393151,1.0,1.0,0,$155_pw,Unit/apmt,May 2014,3840,2014,5,MORWELL,155,205041096
6092,"305 LYLIA AVENUE, MOUNT CLEAR",-37.608359,143.868275,4.0,2.0,2,$260_pw,none,February 2014,3350,2014,2,CLEAR,260,201011483
6106,"1/1129 GEELONG ROAD, MOUNT CLEAR",-37.598577,143.868285,3.0,1.0,1,$250_pw,Unit/apmt,September 2014,3350,2014,9,CLEAR,250,208021176
6131,"6 RECREATION ROAD, MOUNT CLEAR",-37.604091,143.869577,5.0,2.0,2,$420_per_week,House,August 2014,3350,2014,8,CLEAR,420,209011201
6132,"6 RECREATION ROAD, MOUNT CLEAR",-37.604091,143.869577,5.0,2.0,2,$420_per_week,House,July 2014,3350,2014,7,CLEAR,420,201011483
6165,"4 REGENCY DRIVE, MOUNT CLEAR",-37.603884,143.866242,3.0,1.0,1,$280_p.w.,House,November 2014,3350,2014,11,CLEAR,280,206061136
6166,"4 REGENCY DRIVE, MOUNT CLEAR",-37.603884,143.866242,3.0,1.0,1,$280_pw,House,November 2014,3350,2014,11,CLEAR,280,206061136
6167,"4 REGENCY DRIVE, MOUNT CLEAR",-37.603884,143.866242,3.0,1.0,1,$280_Weekly,House,November 2014,3350,2014,11,CLEAR,280,201011483
6168,"4 REGENCY DRIVE, MOUNT CLEAR",-37.603884,143.866242,3.0,1.0,1,$280,House,November 2014,3350,2014,11,CLEAR,280,201011483
6169,"4 REGENCY DRIVE, MOUNT CLEAR",-37.603884,143.866242,3.0,1.0,1,$280_Weekly,House,January 2014,3350,2014,1,CLEAR,280,201011483
6217,"12 MANSFIELD AVENUE, MOUNT CLEAR",-37.59564,143.865545,5.0,2.0,2,$320_p.w.,House,June 2014,3350,2014,6,CLEAR,320,201011483
6218,"12 MANSFIELD AVENUE, MOUNT CLEAR",-37.59564,143.865545,5.0,2.0,2,$320_Weekly,House,June 2014,3350,2014,6,CLEAR,320,207031163
6219,"12 MANSFIELD AVENUE, MOUNT CLEAR",-37.59564,143.865545,5.0,2.0,2,$320,House,June 2014,3350,2014,6,CLEAR,320,207031163
6220,"12 MANSFIELD AVENUE, MOUNT CLEAR",-37.59564,143.865545,5.0,2.0,2,$320_per_week,House,May 2014,3350,2014,5,CLEAR,320,207031163
6221,"12 MANSFIELD AVENUE, MOUNT CLEAR",-37.59564,143.865545,5.0,2.0,2,$370_per_week,House,May 2014,3350,2014,5,CLEAR,370,214011372
6272,"8 GRANDISON AVENUE, MOUNT CLEAR",-37.595941,143.86447,3.0,2.0,2,$270,none,July 2014,3350,2014,7,CLEAR,270,208011172
6273,"8 GRANDISON AVENUE, MOUNT CLEAR",-37.595941,143.86447,3.0,2.0,2,$270_per_week,none,June 2014,3350,2014,6,CLEAR,270,201011483
6274,"8 GRANDISON AVENUE, MOUNT CLEAR",-37.595941,143.86447,3.0,2.0,2,$270_Weekly,none,June 2014,3350,2014,6,CLEAR,270,207011522
6275,"8 GRANDISON AVENUE, MOUNT CLEAR",-37.595941,143.86447,3.0,2.0,2,$270_pw,none,June 2014,3350,2014,6,CLEAR,270,207011522
6276,"8 GRANDISON AVENUE, MOUNT CLEAR",-37.595941,143.86447,3.0,2.0,2,$270,none,June 2014,3350,2014,6,CLEAR,270,207011522
6277,"8 GRANDISON AVENUE, MOUNT CLEAR",-37.595941,143.86447,3.0,2.0,2,$270_pw,none,May 2014,3350,2014,5,CLEAR,270,207011522
6359,"2/1 SEMILLON GROVE, MOUNT CLEAR",-37.593214,143.869146,1.0,1.0,1,$160_per_week,Unit/apmt,February 2014,3350,2014,2,CLEAR,160,207031163
6392,"3/50 HAYMES ROAD, MOUNT CLEAR",-37.603728,143.872344,3.0,1.0,1,$250_per_week,Rental_residential,December 2014,3350,2014,12,CLEAR,250,215031404
6415,"2/16 WHITEHORSE ROAD, MOUNT CLEAR",-37.60284,143.86674,2.0,1.0,1,$250,none,January 2014,3350,2014,1,CLEAR,250,201011483
6416,"2/16 WHITEHORSE ROAD, MOUNT CLEAR",-37.60284,143.86674,2.0,1.0,1,$250_pw,none,January 2014,3350,2014,1,CLEAR,250,201011483
6601,"9 OAKLEY STREET, MOUNT DANDENONG",-37.845806,145.359073,3.0,2.0,1,$350_per_week,House,February 2014,3767,2014,2,DANDENONG,350,216031416
6602,"9 OAKLEY STREET, MOUNT DANDENONG",-37.845806,145.359073,3.0,2.0,1,$350,House,February 2014,3767,2014,2,DANDENONG,350,205021084
6651,"100 RIDGE ROAD, MOUNT DANDENONG",-37.832845,145.351224,3.0,2.0,3,$370,House,March 2014,3767,2014,3,DANDENONG,370,211051282
6684,"159A RIDGE ROAD, MOUNT DANDENONG",-37.840357,145.353467,1.0,1.0,2,$295_per_week,Unit/apmt,September 2014,3767,2014,9,DANDENONG,295,211051282
6718,"27B HUME LANE, MOUNT DANDENONG",-37.8362961,145.3602144,1.0,1.0,1,$150,none,September 2014,3767,2014,9,DANDENONG,150,206031113
7007,"1/166 CANADIAN BAY ROAD, MOUNT ELIZA",-38.187042,145.09146,2.0,1.0,1,$275_pw,House,April 2014,3930,2014,4,ELIZA,275,214021381
7031,"1 BONITO STREET, MOUNT ELIZA",-38.198719,145.081413,3.0,2.0,1,$400_-_$1734_pw,House,February 2014,3930,2014,2,ELIZA,1734,214021381
7055,"24 MOHILLA STREET, MOUNT ELIZA",-38.195459,145.079495,3.0,1.0,2,$530_per_week,none,November 2014,3930,2014,11,ELIZA,530,214021381
7087,"14 BLAKE COURT, MOUNT ELIZA",-38.187295,145.113967,4.0,2.0,2,$590_per_week,House,September 2014,3930,2014,9,ELIZA,590,206061136
7088,"14 BLAKE COURT, MOUNT ELIZA",-38.187295,145.113967,4.0,2.0,2,$650_pw,House,August 2014,3930,2014,8,ELIZA,650,214011373
