,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE
8171,"5/31 BRUNSWICK ROAD, BRUNSWICK EAST",-37.778664,144.975622,1.0,1.0,1,$330,Unit/apmt,June 2016,3057,2016,6,EAST,330,209011199
8202,"5011/185 WESTON STREET, BRUNSWICK EAST",-37.7763702,144.9754412,1.0,1.0,1,$290_pw,Unit/apmt,November 2016,3057,2016,11,EAST,290,206011106
8257,"3/474-494 LYGON STREET, BRUNSWICK EAST",-37.763207,144.973461,2.0,1.0,0,$400_per_week,Unit/apmt,May 2016,3057,2016,5,EAST,400,206011106
8273,"101/360 LYGON STREET, BRUNSWICK EAST",-37.767871,144.972739,2.0,1.0,1,$430,Unit/apmt,April 2016,3057,2016,4,EAST,430,206011106
8274,"101/360 LYGON STREET, BRUNSWICK EAST",-37.767871,144.972739,2.0,1.0,1,$430_per_week,Unit/apmt,April 2016,3057,2016,4,EAST,430,206061138
8275,"101/360 LYGON STREET, BRUNSWICK EAST",-37.767871,144.972739,2.0,1.0,1,$430_pw,Unit/apmt,April 2016,3057,2016,4,EAST,430,206061138
8278,"5/24 BARKLY STREET, BRUNSWICK EAST",-37.7778076,144.9761992,2.0,2.0,1,$490_per_week,Unit/apmt,September 2016,3057,2016,9,EAST,490,206011106
8279,"5/24 BARKLY STREET, BRUNSWICK EAST",-37.7778076,144.9761992,2.0,2.0,1,$490_per_week,Unit/apmt,July 2016,3057,2016,7,EAST,490,206011106
8280,"5/24 BARKLY STREET, BRUNSWICK EAST",-37.7778076,144.9761992,2.0,2.0,1,$480_per_week,Unit/apmt,July 2016,3057,2016,7,EAST,480,206011106
8281,"5/24 BARKLY STREET, BRUNSWICK EAST",-37.7778076,144.9761992,2.0,2.0,1,$490_per_week,Unit/apmt,June 2016,3057,2016,6,EAST,490,214011371
8298,"212/408 LYGON STREET, BRUNSWICK EAST",-37.76523,144.973105,2.0,1.0,1,$440_per_week,House,September 2016,3057,2016,9,EAST,440,206011106
8299,"212/408 LYGON STREET, BRUNSWICK EAST",-37.76523,144.973105,2.0,1.0,1,$440,House,September 2016,3057,2016,9,EAST,440,206011106
8310,"1/474-490 LYGON STREET, BRUNSWICK EAST",-37.7631173,144.9734118,2.0,1.0,0,$380_per_week,Unit/apmt,September 2016,3057,2016,9,EAST,380,206011106
8345,"314/92-96 ALBERT STREET, BRUNSWICK EAST",-37.7702235,144.968251,1.0,1.0,1,$385_pw,Unit/apmt,January 2016,3057,2016,1,EAST,385,207011146
8451,"1/29 MURRAY STREET, BRUNSWICK WEST",-37.759736,144.942014,2.0,1.0,1,$340_Weekly,Unit,March 2016,3055,2016,3,WEST,340,206011107
8452,"1/29 MURRAY STREET, BRUNSWICK WEST",-37.759736,144.942014,2.0,1.0,1,$340_per_week,Unit,February 2016,3055,2016,2,WEST,340,206011107
8459,"16/550 MORELAND ROAD, BRUNSWICK WEST",-37.752427,144.934321,1.0,1.0,1,$255_Weekly,Unit,September 2016,3055,2016,9,WEST,255,206011107
8460,"16/550 MORELAND ROAD, BRUNSWICK WEST",-37.752427,144.934321,1.0,1.0,1,$255_Weekly,Unit,April 2016,3055,2016,4,WEST,255,206061136
8461,"16/550 MORELAND ROAD, BRUNSWICK WEST",-37.752427,144.934321,1.0,1.0,1,$255_per_week,Unit,January 2016,3055,2016,1,WEST,255,209011198
8470,"1/11 PASSFIELD STREET, BRUNSWICK WEST",-37.767978,144.940369,1.0,1.0,1,$245_Weekly,Unit,May 2016,3055,2016,5,WEST,245,206011107
8479,"6/3 PASSFIELD STREET, BRUNSWICK WEST",-37.768125,144.94158,1.0,1.0,1,$230_Weekly,Unit,July 2016,3055,2016,7,WEST,230,206011107
8489,"200A MELVILLE ROAD, BRUNSWICK WEST",-37.754967,144.945884,3.0,1.0,0,$560_per_week,House,November 2016,3055,2016,11,WEST,560,205051103
8497,"5/9 MINCHA STREET, BRUNSWICK WEST",-37.773699,144.941517,2.0,1.0,1,$320,Unit,December 2016,3055,2016,12,WEST,320,206011107
8518,"3/24 DALY STREET, BRUNSWICK WEST",-37.767763,144.944571,1.0,1.0,1,$250_per_week,Unit,February 2016,3055,2016,2,WEST,250,206011107
8611,"2/49 DALY STREET, BRUNSWICK WEST",-37.766291,144.944146,1.0,1.0,1,$240_per_week,Unit,February 2016,3055,2016,2,WEST,240,206051129
8664,"8/12 MCCOLL COURT, BRUNSWICK WEST",-37.756133,144.936394,2.0,1.0,1,$280_per_week,Unit,February 2016,3055,2016,2,WEST,280,206011107
8695,"1/2A FODEN STREET, BRUNSWICK WEST",-37.770398,144.947261,1.0,1.0,1,$260_per_week,Unit,January 2016,3055,2016,1,WEST,260,209011198
8748,"4/264 HOPE STREET, BRUNSWICK WEST",-37.761843,144.943082,1.0,1.0,1,$270_Week,Unit,November 2016,3055,2016,11,WEST,270,206011107
8749,"4/264 HOPE STREET, BRUNSWICK WEST",-37.761843,144.943082,1.0,1.0,1,$270_pw,Unit,November 2016,3055,2016,11,WEST,270,206061138
8781,"15/159 UNION ST, BRUNSWICK WEST",-37.773021,144.948328,2.0,1.0,1,$380_per_week,Unit,April 2016,3055,2016,4,WEST,380,214011371
8811,"3 ALLARD STREET, BRUNSWICK WEST",-37.768368,144.941835,1.0,1.0,1,$320_pw,Unit,July 2016,3055,2016,7,WEST,320,210011231
8846,"3/504 MORELAND ROAD, BRUNSWICK WEST",-37.752579,144.93847,2.0,1.0,1,$295_Week,Unit,May 2016,3055,2016,5,WEST,295,206011107
8847,"3/504 MORELAND ROAD, BRUNSWICK WEST",-37.752579,144.93847,2.0,1.0,1,$295_pw,Unit,May 2016,3055,2016,5,WEST,295,206011107
8848,"3/504 MORELAND ROAD, BRUNSWICK WEST",-37.752579,144.93847,2.0,1.0,1,$340_Weekly,Unit,May 2016,3055,2016,5,WEST,340,206011107
8849,"3/504 MORELAND ROAD, BRUNSWICK WEST",-37.752579,144.93847,2.0,1.0,1,$340_per_week,Unit,February 2016,3055,2016,2,WEST,340,206011107
8859,"64 EVERETT STREET, BRUNSWICK WEST",-37.753866,144.94193,3.0,1.0,1,$550_Week,House,April 2016,3055,2016,4,WEST,550,207011147
8860,"64 EVERETT STREET, BRUNSWICK WEST",-37.753866,144.94193,3.0,1.0,1,$550_pw,House,April 2016,3055,2016,4,WEST,550,206011107
8895,"2/2 DUGGAN STREET, BRUNSWICK WEST",-37.7584418,144.9404889,2.0,1.0,1,$430_per_week,none,February 2016,3055,2016,2,WEST,430,206011107
8926,"1/44 MURRAY STREET, BRUNSWICK WEST",-37.75925,144.941156,2.0,1.0,2,$440_pw,Townhouse,January 2016,3055,2016,1,WEST,440,206011107
9009,"3/15 HOWSON STREET, BRUNSWICK WEST",-37.770993,144.948893,2.0,1.0,1,$380_per_week,Rental_residential,June 2016,3055,2016,6,WEST,380,206011107
9044,"10/41 CUMMING STREET, BRUNSWICK WEST",-37.760704,144.940832,1.0,1.0,1,$245_pw,none,April 2016,3055,2016,4,WEST,245,206061138
9107,"6/260 HOPE STREET, BRUNSWICK WEST",-37.761689,144.94331,1.0,1.0,1,$290_-_$300_per_week,Rental_residential,November 2016,3055,2016,11,WEST,300,206011107
9138,"5/30 MCLEAN STREET, BRUNSWICK WEST",-37.754352,144.938837,2.0,1.0,1,$365_pw,Unit/apmt,June 2016,3055,2016,6,WEST,365,206011107
9173,"5/30 MCLEAN ST, BRUNSWICK WEST",-37.754352,144.938837,2.0,1.0,1,$365_per_week,Unit/apmt,June 2016,3055,2016,6,WEST,365,206011107
9199,"2/19 MCLEAN STREET, BRUNSWICK WEST",-37.754917,144.938112,2.0,1.0,0,$380_per_week,none,November 2016,3055,2016,11,WEST,380,214011376
9229,"10/80 HOPETOUN AVENUE, BRUNSWICK WEST",-37.752968,144.9338863,2.0,1.0,1,$360_per_week,Unit/apmt,July 2016,3055,2016,7,WEST,360,206011107
9242,"10/11 PASSFIELD STREET, BRUNSWICK WEST",-37.767978,144.940369,1.0,1.0,1,$240_Weekly,none,August 2016,3055,2016,8,WEST,240,207011147
9243,"10/11 PASSFIELD STREET, BRUNSWICK WEST",-37.767978,144.940369,1.0,1.0,1,$240_Weekly,none,July 2016,3055,2016,7,WEST,240,208041194
9277,"36E NEWMAN STREET, BRUNSWICK WEST",-37.760623,144.948018,2.0,1.0,1,$420_pw,Townhouse,April 2016,3055,2016,4,WEST,420,208041194
9322,"15/159 UNION STREET, BRUNSWICK WEST",-37.773021,144.948328,2.0,1.0,1,$380_per_week,none,April 2016,3055,2016,4,WEST,380,206011107
9323,"15/159 UNION STREET, BRUNSWICK WEST",-37.773021,144.948328,2.0,1.0,1,$380,none,April 2016,3055,2016,4,WEST,380,201021011
9387,"1/38 MELVILLE ROAD, BRUNSWICK WEST",-37.765988,144.943948,2.0,1.0,1,$400_pw,Townhouse,July 2016,3055,2016,7,WEST,400,206011107
9388,"1/38 MELVILLE ROAD, BRUNSWICK WEST",-37.765988,144.943948,2.0,1.0,1,$420_pw,Townhouse,May 2016,3055,2016,5,WEST,420,206011107
9394,"1/31 WAXMAN PARADE, BRUNSWICK WEST",-37.759704,144.935541,2.0,1.0,1,$300_per_week,Rental_residential,May 2016,3055,2016,5,WEST,300,206011107
9424,"4/49 MURRAY STREET, BRUNSWICK WEST",-37.75987,144.94078,2.0,1.0,1,$390_pw,none,February 2016,3055,2016,2,WEST,390,201021011
9435,"9/608 MORELAND ROAD, BRUNSWICK WEST",-37.751458,144.929012,1.0,1.0,1,$250_Week,none,September 2016,3055,2016,9,WEST,250,207011147
9436,"9/608 MORELAND ROAD, BRUNSWICK WEST",-37.751458,144.929012,1.0,1.0,1,$250_pw,none,June 2016,3055,2016,6,WEST,250,201021011
9437,"9/608 MORELAND ROAD, BRUNSWICK WEST",-37.751458,144.929012,1.0,1.0,1,$260_Week,none,May 2016,3055,2016,5,WEST,260,201021011
9448,"439 BRUNSWICK ROAD, BRUNSWICK WEST",-37.775309,144.946842,4.0,1.0,1,$695_pw,House,November 2016,3055,2016,11,WEST,695,214011371
9449,"439 BRUNSWICK ROAD, BRUNSWICK WEST",-37.775309,144.946842,4.0,1.0,1,$695_Week,House,November 2016,3055,2016,11,WEST,695,206011107
9494,"24/13 HOPETOUN AVENUE, BRUNSWICK WEST",-37.7551083,144.9344784,2.0,1.0,1,$300_pw,none,June 2016,3055,2016,6,WEST,300,206011107
9531,"4/4 ALLARD STREET, BRUNSWICK WEST",-37.7677185,144.9425016,1.0,1.0,1,$255,none,October 2016,3055,2016,10,WEST,255,206011107
9532,"4/4 ALLARD STREET, BRUNSWICK WEST",-37.7677185,144.9425016,1.0,1.0,1,$255,none,June 2016,3055,2016,6,WEST,255,206011107
9536,"5/34 CENTENNIAL AVENUE, BRUNSWICK WEST",-37.773257,144.945991,2.0,1.0,1,$350_pw,Rental_residential,October 2016,3055,2016,10,WEST,350,203021040
9661,"6/16 JOLLEY STREET, BRUNSWICK WEST",-37.757011,144.946764,1.0,1.0,1,$300,Unit/apmt,February 2016,3055,2016,2,WEST,300,206011107
9662,"6/16 JOLLEY STREET, BRUNSWICK WEST",-37.757011,144.946764,1.0,1.0,1,$300_pw,Unit/apmt,February 2016,3055,2016,2,WEST,300,206011107
9677,"1/281 UNION STREET, BRUNSWICK WEST",-37.773394,144.938067,2.0,1.0,1,$380_per_week,Townhouse,November 2016,3055,2016,11,WEST,380,206011107
9678,"1/281 UNION STREET, BRUNSWICK WEST",-37.773394,144.938067,2.0,1.0,1,$380_per_week,Townhouse,October 2016,3055,2016,10,WEST,380,206011107
9714,"19/48 PASSFIELD STREET, BRUNSWICK WEST",-37.767256,144.938943,2.0,1.0,1,$320_pw,Unit/apmt,December 2016,3055,2016,12,WEST,320,214011371
9763,"491 BRUNSWICK ROAD, BRUNSWICK WEST",-37.774528,144.941475,3.0,2.0,1,$650_per_week,House,February 2016,3055,2016,2,WEST,650,206011107
9764,"491 BRUNSWICK ROAD, BRUNSWICK WEST",-37.774528,144.941475,3.0,2.0,1,$650_pw,House,February 2016,3055,2016,2,WEST,650,206011107
9765,"491 BRUNSWICK ROAD, BRUNSWICK WEST",-37.774528,144.941475,3.0,2.0,1,$650,House,February 2016,3055,2016,2,WEST,650,206011107
9791,"12 DALY STREET, BRUNSWICK WEST",-37.768641,144.944267,4.0,2.0,1,$720_Week,House,October 2016,3055,2016,10,WEST,720,206011107
9792,"12 DALY STREET, BRUNSWICK WEST",-37.768641,144.944267,4.0,2.0,1,$720_pw,House,October 2016,3055,2016,10,WEST,720,206011107
9810,"9/3 GUTHRIE STREET, BRUNSWICK WEST",-37.774385,144.94254,1.0,1.0,1,$260_per_week,Unit/apmt,March 2016,3055,2016,3,WEST,260,206011107
9811,"9/3 GUTHRIE STREET, BRUNSWICK WEST",-37.774385,144.94254,1.0,1.0,1,$260,Unit/apmt,March 2016,3055,2016,3,WEST,260,204031491
9812,"9/3 GUTHRIE STREET, BRUNSWICK WEST",-37.774385,144.94254,1.0,1.0,1,$260_pw,Unit/apmt,February 2016,3055,2016,2,WEST,260,204031491
9851,"2/7 ALLARD STREET, BRUNSWICK WEST",-37.768735,144.941937,2.0,1.0,1,$300_pw,none,January 2016,3055,2016,1,WEST,300,208031189
9856,"15/80 HOPETOUN AVENUE, BRUNSWICK WEST",-37.752968,144.9338863,2.0,1.0,1,$400_pw,none,November 2016,3055,2016,11,WEST,400,208031187
9857,"15/80 HOPETOUN AVENUE, BRUNSWICK WEST",-37.752968,144.9338863,2.0,1.0,1,$400_per_week,none,March 2016,3055,2016,3,WEST,400,212041564
9858,"15/80 HOPETOUN AVENUE, BRUNSWICK WEST",-37.752968,144.9338863,2.0,1.0,1,$400_per_week,none,February 2016,3055,2016,2,WEST,400,203021040
9884,"17/39-41 MURRAY STREET, BRUNSWICK WEST",-37.759794,144.941428,1.0,1.0,1,$250_Weekly,Unit/apmt,November 2016,3055,2016,11,WEST,250,208041194
9885,"17/39-41 MURRAY STREET, BRUNSWICK WEST",-37.759794,144.941428,1.0,1.0,1,$250_pw,Unit/apmt,October 2016,3055,2016,10,WEST,250,206011107
9891,"17/39-41 MURRAY ST, BRUNSWICK WEST",-37.759598,144.941453,1.0,1.0,1,$250_Weekly,Unit/apmt,October 2016,3055,2016,10,WEST,250,206011107
9918,"10/446 ALBION STREET, BRUNSWICK WEST",-37.758795,144.943296,1.0,1.0,1,$280_pw,Unit/apmt,December 2016,3055,2016,12,WEST,280,206011107
9955,"5/44 PASSFIELD STREET, BRUNSWICK WEST",-37.767534,144.939212,2.0,1.0,1,$300_pw,none,January 2016,3055,2016,1,WEST,300,206011107
9983,"9/13 PEACOCK STREET, BRUNSWICK WEST",-37.757167,144.940063,1.0,1.0,1,$275_pw,Unit/apmt,September 2016,3055,2016,9,WEST,275,214011371
9984,"9/13 PEACOCK STREET, BRUNSWICK WEST",-37.757167,144.940063,1.0,1.0,1,$275_pw,Unit/apmt,February 2016,3055,2016,2,WEST,275,214011371
10013,"470 BRUNSWICK ROAD, BRUNSWICK WEST",-37.774855,144.939637,2.0,1.0,2,$460_pw,none,January 2016,3055,2016,1,WEST,460,209021428
10041,"1/7 GRANTHAM STREET, BRUNSWICK WEST",-37.774866,144.948784,2.0,1.0,2,$360_pw,Unit/apmt,February 2016,3055,2016,2,WEST,360,214011372
10049,"18/558 MORELAND ROAD, BRUNSWICK WEST",-37.752406,144.933677,1.0,1.0,1,$220_per_week,none,January 2016,3055,2016,1,WEST,220,206011107
10066,"8/423 BRUNSWICK ROAD, BRUNSWICK WEST",-37.775298,144.948171,2.0,1.0,1,$365_pw,Rental_residential,January 2016,3055,2016,1,WEST,365,206011107
10107,"6/446 ALBION STREET, BRUNSWICK",-37.758795,144.943296,1.0,1.0,1,$270_per_week,Unit/apmt,January 2016,3056,2016,1,BRUNSWICK,270,206011107
10131,"52/108 UNION STREET, BRUNSWICK",-37.7733818,144.9539378,2.0,1.0,1,$400_per_week,Unit/apmt,June 2016,3056,2016,6,BRUNSWICK,400,206011496
10165,"3/132 BLYTH STREET, BRUNSWICK",-37.7654117,144.9631446,3.0,2.0,1,$485,Townhouse,November 2016,3056,2016,11,BRUNSWICK,485,206011495
10267,"316 ALBION STREET, BRUNSWICK",-37.759821,144.953751,3.0,1.0,1,$630_pw,none,January 2016,3056,2016,1,BRUNSWICK,630,208031186
10300,"1/139 UNION ST, BRUNSWICK",-37.773201,144.950998,2.0,1.0,1,$370_Weekly,Unit/apmt,September 2016,3056,2016,9,BRUNSWICK,370,206011496
10305,"1/139 UNION STREET, BRUNSWICK",-37.773301,144.950948,2.0,1.0,1,$370_per_week,Unit/apmt,September 2016,3056,2016,9,BRUNSWICK,370,206011496
10306,"1/139 UNION STREET, BRUNSWICK",-37.773301,144.950948,2.0,1.0,1,$370_pw,Unit/apmt,September 2016,3056,2016,9,BRUNSWICK,370,206011496
10307,"1/139 UNION STREET, BRUNSWICK",-37.773301,144.950948,2.0,1.0,1,$370,Unit/apmt,September 2016,3056,2016,9,BRUNSWICK,370,206011496
10308,"1/139 UNION STREET, BRUNSWICK",-37.773301,144.950948,2.0,1.0,1,$370_Weekly,Unit/apmt,September 2016,3056,2016,9,BRUNSWICK,370,206011496
10335,"401/1 LYGON STREET, BRUNSWICK",-37.778575,144.970154,2.0,1.0,1,$450_per_week,Available Now,July 2016,3056,2016,7,BRUNSWICK,450,206011496
10340,"3/107 HOPE STREET, BRUNSWICK",-37.763663,144.954357,3.0,1.0,1,$525_Week,Townhouse,September 2016,3056,2016,9,BRUNSWICK,525,206011496
10341,"3/107 HOPE STREET, BRUNSWICK",-37.763663,144.954357,3.0,1.0,1,$525_pw,Townhouse,September 2016,3056,2016,9,BRUNSWICK,525,206011496
10357,"30 FREDERICK STREET, BRUNSWICK",-37.761996,144.959587,3.0,1.0,1,$670_pw,none,January 2016,3056,2016,1,BRUNSWICK,670,206011495
10362,"209/408 LYGON STREET, BRUNSWICK",-37.76523,144.973105,1.0,1.0,1,$340_per_week,none,September 2016,3056,2016,9,BRUNSWICK,340,206011106
10440,"2/28 BREESE STREET, BRUNSWICK",-37.762383,144.961718,3.0,2.0,2,$650_per_week,Townhouse,November 2016,3056,2016,11,BRUNSWICK,650,206011495
10452,"3/121 DONALD STREET, BRUNSWICK",-37.75859,144.975269,2.0,2.0,1,$500_pw,House,February 2016,3056,2016,2,BRUNSWICK,500,206011495
10492,"10/105 HOPE STREET, BRUNSWICK",-37.7634884,144.9546797,2.0,2.0,1,$500_per_week,Townhouse,November 2016,3056,2016,11,BRUNSWICK,500,206011496
10499,"1/105 PEARSON STREET, BRUNSWICK",-37.7597427,144.950295,2.0,1.0,2,$390_per_week,none,March 2016,3056,2016,3,BRUNSWICK,390,206011495
10515,"21 CROOK STREET, BRUNSWICK",-37.76108,144.95721,2.0,1.0,0,$450,none,December 2016,3056,2016,12,BRUNSWICK,450,206011495
10593,"48 TALBOT STREET, BRUNSWICK",-37.7656575,144.9563836,2.0,1.0,0,$485_Week,none,September 2016,3056,2016,9,BRUNSWICK,485,206011496
10594,"48 TALBOT STREET, BRUNSWICK",-37.7656575,144.9563836,2.0,1.0,0,$485_pw,none,September 2016,3056,2016,9,BRUNSWICK,485,206011496
10602,"15/2 WEST STREET, BRUNSWICK",-37.762216,144.960906,1.0,1.0,1,$330_pw,Unit/apmt,July 2016,3056,2016,7,BRUNSWICK,330,206011495
10608,"2/653 PARK STREET, BRUNSWICK",-37.778298,144.964989,1.0,1.0,1,$380_per_week,Rental_residential,February 2016,3056,2016,2,BRUNSWICK,380,211011254
10619,"402/1C MICHAEL STREET, BRUNSWICK",-37.772878,144.960173,1.0,1.0,1,$370_per_week,Rental_residential,April 2016,3056,2016,4,BRUNSWICK,370,206011496
10625,"305/10-14 HOPE STREET, BRUNSWICK",-37.7638553,144.9616049,2.0,2.0,1,$520_pw,Available Now,February 2016,3056,2016,2,BRUNSWICK,520,206011495
10626,"305/10-14 HOPE STREET, BRUNSWICK",-37.7638553,144.9616049,2.0,2.0,1,$520_per_week,Available Now,February 2016,3056,2016,2,BRUNSWICK,520,206011495
10671,"1/97 BRICKWORKS DRIVE, BRUNSWICK",-37.769955,144.952533,2.0,1.0,1,$370_per_week,Unit/apmt,April 2016,3056,2016,4,BRUNSWICK,370,214011371
10765,"8/11 MINCHA STREET, BRUNSWICK",-37.77352,144.941552,1.0,1.0,1,$280_per_week,Unit/apmt,March 2016,3056,2016,3,BRUNSWICK,280,206011107
10766,"8/11 MINCHA STREET, BRUNSWICK",-37.77352,144.941552,1.0,1.0,1,$280,Unit/apmt,March 2016,3056,2016,3,BRUNSWICK,280,206011107
10779,"4/138 ALBERT STREET, BRUNSWICK",-37.769757,144.970204,2.0,1.0,1,$495_Weekly,none,March 2016,3056,2016,3,BRUNSWICK,495,214011371
10780,"4/138 ALBERT STREET, BRUNSWICK",-37.769757,144.970204,2.0,1.0,1,$495_per_week,none,February 2016,3056,2016,2,BRUNSWICK,495,206011496
10824,"39A SYDNEY ROAD, BRUNSWICK",-37.776779,144.960297,3.0,1.0,1,$520_pw,Available Now,January 2016,3056,2016,1,BRUNSWICK,520,206011496
10830,"2/37 STALEY STREET, BRUNSWICK",-37.764091,144.964125,2.0,1.0,2,$480_pw,Available Now,June 2016,3056,2016,6,BRUNSWICK,480,214011371
10843,"19 BISHOP STREET, BRUNSWICK",-37.760356,144.966523,2.0,1.0,0,$450_Weekly,none,April 2016,3056,2016,4,BRUNSWICK,450,208031188
10866,"2B DAVISON STREET, BRUNSWICK",-37.763274,144.957493,2.0,1.0,1,$490_pw,House,November 2016,3056,2016,11,BRUNSWICK,490,206011495
10921,"G04/6 HOPE STREET, BRUNSWICK",-37.763971,144.961848,1.0,1.0,0,$280_Week,Rental_residential,May 2016,3056,2016,5,BRUNSWICK,280,206011495
10922,"G04/6 HOPE STREET, BRUNSWICK",-37.763971,144.961848,1.0,1.0,0,$280_pw,Rental_residential,May 2016,3056,2016,5,BRUNSWICK,280,206011495
10926,"4/10 CHARLES STREET, BRUNSWICK",-37.7735293,144.9638134,1.0,1.0,1,$450_per_week,none,October 2016,3056,2016,10,BRUNSWICK,450,206011496
10950,"38 HANOVER STREET, BRUNSWICK",-37.761209,144.95425,2.0,1.0,1,$400_pw,none,November 2016,3056,2016,11,BRUNSWICK,400,208031188
10951,"38 HANOVER STREET, BRUNSWICK",-37.761209,144.95425,2.0,1.0,1,$400_Week,none,November 2016,3056,2016,11,BRUNSWICK,400,208031188
10974,"8 / 80 DAWSON STREET, BRUNSWICK",-37.7704678,144.9524864,2.0,1.0,1,$430_per_week,none,March 2016,3056,2016,3,BRUNSWICK,430,206011496
10988,"19 MUNRO STREET, BRUNSWICK",-37.771325,144.951947,2.0,1.0,0,$600_Week,none,April 2016,3056,2016,4,BRUNSWICK,600,206011496
10989,"19 MUNRO STREET, BRUNSWICK",-37.771325,144.951947,2.0,1.0,0,$600_pw,none,April 2016,3056,2016,4,BRUNSWICK,600,212021453
10995,"18 MUNRO STREET, BRUNSWICK",-37.771302,144.95373,2.0,1.0,0,$550_pw,none,May 2016,3056,2016,5,BRUNSWICK,550,206011496
11040,"2/1 GUMBRI PLACE, BRUNSWICK",-37.769499,144.953243,2.0,2.0,1,$440_pw,Unit/apmt,May 2016,3056,2016,5,BRUNSWICK,440,206011496
11041,"2/1 GUMBRI PLACE, BRUNSWICK",-37.769499,144.953243,2.0,2.0,1,$440_per_week,Unit/apmt,May 2016,3056,2016,5,BRUNSWICK,440,206011496
11086,"2/757 PARK STREET, BRUNSWICK",-37.777427,144.956661,2.0,1.0,1,$395_per_week,Rental_residential,May 2016,3056,2016,5,BRUNSWICK,395,206011496
11159,"2/11 ABERDEEN STREET, BRUNSWICK",-37.767075,144.969921,1.0,1.0,1,$295_Weekly,Unit/apmt,August 2016,3056,2016,8,BRUNSWICK,295,206011495
11160,"2/11 ABERDEEN STREET, BRUNSWICK",-37.767075,144.969921,1.0,1.0,1,$320,Unit/apmt,August 2016,3056,2016,8,BRUNSWICK,320,206011495
11161,"2/11 ABERDEEN STREET, BRUNSWICK",-37.767075,144.969921,1.0,1.0,1,$320_pw,Unit/apmt,August 2016,3056,2016,8,BRUNSWICK,320,206011495
11222,"4/399-401 ALBION STREET, BRUNSWICK",-37.7592014,144.9494759,2.0,1.0,1,$450_per_week,Townhouse,August 2016,3056,2016,8,BRUNSWICK,450,206011107
11223,"4/399-401 ALBION STREET, BRUNSWICK",-37.7592014,144.9494759,2.0,1.0,1,$450,Townhouse,August 2016,3056,2016,8,BRUNSWICK,450,206011107
11348,"211/37-43 BREESE STREET, BRUNSWICK",-37.762154,144.961264,2.0,2.0,1,$500_pw,Unit/apmt,September 2016,3056,2016,9,BRUNSWICK,500,206011495
11415,"4/271 ALBION STREET, BRUNSWICK",-37.759845,144.95759,2.0,2.0,1,$480_per_week,Townhouse,July 2016,3056,2016,7,BRUNSWICK,480,206011495
11425,"23/825 PARK STREET, BRUNSWICK",-37.77691,144.952315,1.0,1.0,1,$280_per_week,Unit/apmt,January 2016,3056,2016,1,BRUNSWICK,280,206011496
11433,"5/844 SYDNEY ROAD, BRUNSWICK",-37.777583,144.959829,2.0,1.0,1,$380_per_week,Unit/apmt,November 2016,3056,2016,11,BRUNSWICK,380,206011496
11457,"616/597 SYDNEY ROAD, BRUNSWICK",-37.763111,144.962495,2.0,2.0,2,$500_per_week,Unit/apmt,January 2016,3056,2016,1,BRUNSWICK,500,206011495
11486,"39 LYLE STREET, BRUNSWICK",-37.764867,144.956291,2.0,1.0,0,$480_pw,House,November 2016,3056,2016,11,BRUNSWICK,480,206011496
11497,"105/10 POTTERY COURT, BRUNSWICK",-37.7700933,144.9531974,2.0,2.0,1,$450_per_week,Unit/apmt,August 2016,3056,2016,8,BRUNSWICK,450,208031188
11498,"105/10 POTTERY COURT, BRUNSWICK",-37.7700933,144.9531974,2.0,2.0,1,$450_per_week,Unit/apmt,July 2016,3056,2016,7,BRUNSWICK,450,206011496
11509,"32 RYAN STREET, BRUNSWICK",-37.766123,144.98149,3.0,2.0,1,$635_per_week,Townhouse,June 2016,3056,2016,6,BRUNSWICK,635,206011106
11551,"9/4 FLORENCE STREET, BRUNSWICK",-37.761315,144.961152,2.0,2.0,1,$550_per_week,Townhouse,June 2016,3056,2016,6,BRUNSWICK,550,206011495
11555,"1/145 EDWARD STREET, BRUNSWICK",-37.774328,144.967891,2.0,1.0,0,$360_pw,Unit/apmt,July 2016,3056,2016,7,BRUNSWICK,360,206011496
11559,"4/107 MITCHELL STREET, BRUNSWICK",-37.759366,144.972243,1.0,1.0,1,$290_pw,Unit/apmt,July 2016,3056,2016,7,BRUNSWICK,290,209021428
11573,"2/11 ABERDEEN ST, BRUNSWICK",-37.767075,144.969921,1.0,1.0,1,$320_Weekly,Unit/apmt,August 2016,3056,2016,8,BRUNSWICK,320,206011495
11628,"7/80 TINNING STREET, BRUNSWICK",-37.758404,144.956984,2.0,1.0,1,$430_pw,Townhouse,November 2016,3056,2016,11,BRUNSWICK,430,206011495
11629,"7/80 TINNING STREET, BRUNSWICK",-37.758404,144.956984,2.0,1.0,1,$460_Week,Townhouse,September 2016,3056,2016,9,BRUNSWICK,460,206011495
11655,"42 FREDERICK STREET, BRUNSWICK",-37.761437,144.95961,4.0,1.0,1,$800_pw,none,October 2016,3056,2016,10,BRUNSWICK,800,206011495
11656,"42 FREDERICK STREET, BRUNSWICK",-37.761437,144.95961,4.0,1.0,1,$800_Week,none,October 2016,3056,2016,10,BRUNSWICK,800,206011495
11662,"3/75 UNION STREET, BRUNSWICK",-37.7736305,144.9552916,2.0,1.0,1,$420_Week,none,November 2016,3056,2016,11,BRUNSWICK,420,206011496
