,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent
7451,"32 WARATAH DRIVE, ALTONA MEADOWS",-37.882257,144.76911,2,2,2,$360_per_week,Unit/apmt,2022-08-01,3028,MEADOWS,360
7452,"32 WARATAH DRIVE, ALTONA MEADOWS",-37.882257,144.76911,2,2,2,$360_per_week,Unit/apmt,2022-08-01,3028,MEADOWS,360
7453,"32 WARATAH DRIVE, ALTONA MEADOWS",-37.882257,144.76911,2,2,2,$345_p.w.,Unit/apmt,2022-08-01,3028,MEADOWS,345
7454,"32 WARATAH DRIVE, ALTONA MEADOWS",-37.882257,144.76911,2,2,2,$345_per_week,Unit/apmt,2022-08-01,3028,MEADOWS,345
7455,"32 WARATAH DRIVE, ALTONA MEADOWS",-37.882257,144.76911,2,2,2,$360,Unit/apmt,2022-08-01,3028,MEADOWS,360
7456,"32 WARATAH DRIVE, ALTONA MEADOWS",-37.882257,144.76911,2,2,2,$345_per_week,Unit/apmt,2022-07-01,3028,MEADOWS,345
7457,"32 WARATAH DRIVE, ALTONA MEADOWS",-37.882257,144.76911,2,2,2,$345_per_week,Unit/apmt,2020-04-01,3028,MEADOWS,345
7458,"32 WARATAH DRIVE, ALTONA MEADOWS",-37.882257,144.76911,2,2,2,$320_per_week,Unit/apmt,2020-04-01,3028,MEADOWS,320
7459,"32 WARATAH DRIVE, ALTONA MEADOWS",-37.882257,144.76911,2,2,2,$345_per_week,Unit/apmt,2019-02-01,3028,MEADOWS,345
7460,"32 WARATAH DRIVE, ALTONA MEADOWS",-37.882257,144.76911,2,2,2,$345_p.w.,Unit/apmt,2019-02-01,3028,MEADOWS,345
7461,"1/12 SEXTON STREET, ALTONA MEADOWS",-37.87492001,144.77448001,2,1,1,$375,Rental_residential,2022-08-01,3028,MEADOWS,375
7462,"1/12 SEXTON STREET, ALTONA MEADOWS",-37.87492001,144.77448001,2,1,1,$375,Rental_residential,2022-08-01,3028,MEADOWS,375
7463,"15 BRENNAN COURT, ALTONA MEADOWS",-37.8751336002,144.7804789002,3,1,1,$390,Rental_residential,2022-08-01,3028,MEADOWS,390
7464,"15 BRENNAN COURT, ALTONA MEADOWS",-37.8751336002,144.7804789002,3,1,1,$390,Rental_residential,2022-08-01,3028,MEADOWS,390
7465,"7 DUGGAN COURT, ALTONA MEADOWS",-37.889445,144.780229,6,3,1,$550_per_week,House,2022-08-01,3028,MEADOWS,550
7466,"7 DUGGAN COURT, ALTONA MEADOWS",-37.889445,144.780229,6,3,1,$550_per_week,House,2022-08-01,3028,MEADOWS,550
7467,"7 DUGGAN COURT, ALTONA MEADOWS",-37.889445,144.780229,6,3,1,$550_per_week,House,2022-03-01,3028,MEADOWS,550
7468,"7 DUGGAN COURT, ALTONA MEADOWS",-37.889445,144.780229,6,3,1,$550,House,2022-03-01,3028,MEADOWS,550
7469,"2 GARDNER COURT, ALTONA MEADOWS",-37.882094,144.782747,3,2,4,$420_pw,none,2022-08-01,3028,MEADOWS,420
7470,"2 GARDNER COURT, ALTONA MEADOWS",-37.882094,144.782747,3,2,4,$420_pw,none,2022-08-01,3028,MEADOWS,420
7471,"2 GARDNER COURT, ALTONA MEADOWS",-37.882094,144.782747,3,2,4,$420,none,2022-08-01,3028,MEADOWS,420
7472,"2 GARDNER COURT, ALTONA MEADOWS",-37.882094,144.782747,3,2,4,$370,none,2014-02-01,3028,MEADOWS,370
7473,"5 LEMPRIERE COURT, ALTONA MEADOWS",-37.883045,144.78019,3,2,2,$420_Week,House,2022-08-01,3028,MEADOWS,420
7474,"5 LEMPRIERE COURT, ALTONA MEADOWS",-37.883045,144.78019,3,2,2,$420_Week,House,2022-08-01,3028,MEADOWS,420
7475,"5 LEMPRIERE COURT, ALTONA MEADOWS",-37.883045,144.78019,3,2,2,$450,House,2020-01-01,3028,MEADOWS,450
7476,"5 LEMPRIERE COURT, ALTONA MEADOWS",-37.883045,144.78019,3,2,2,$450_p.w.,House,2020-01-01,3028,MEADOWS,450
7477,"5 LEMPRIERE COURT, ALTONA MEADOWS",-37.883045,144.78019,3,2,2,$450_-_$450,House,2020-01-01,3028,MEADOWS,450
7478,"5 LEMPRIERE COURT, ALTONA MEADOWS",-37.883045,144.78019,3,2,2,$450_Weekly,House,2020-01-01,3028,MEADOWS,450
7479,"5 LEMPRIERE COURT, ALTONA MEADOWS",-37.883045,144.78019,3,2,2,$310_Weekly,House,2014-10-01,3028,MEADOWS,310
7480,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$520_per_week,House,2022-08-01,3028,MEADOWS,520
7481,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$520_per_week,House,2022-08-01,3028,MEADOWS,520
7482,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$480,House,2020-05-01,3028,MEADOWS,480
7483,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$450_per_week,House,2017-03-01,3028,MEADOWS,450
7484,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$460_pw,House,2017-03-01,3028,MEADOWS,460
7485,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$460_per_week,House,2017-03-01,3028,MEADOWS,460
7486,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$450_per_week,House,2016-12-01,3028,MEADOWS,450
7487,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$450_pw,House,2016-07-01,3028,MEADOWS,450
7488,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$450_per_week,House,2016-05-01,3028,MEADOWS,450
7489,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$450_pw,House,2016-03-01,3028,MEADOWS,450
7490,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$450_pw,House,2016-02-01,3028,MEADOWS,450
7491,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$450_pw,House,2015-12-01,3028,MEADOWS,450
7492,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$450_per_week,House,2015-12-01,3028,MEADOWS,450
7493,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$450_pw,House,2015-11-01,3028,MEADOWS,450
7494,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$415_pw,House,2014-07-01,3028,MEADOWS,415
7495,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$400,House,2012-06-01,3028,MEADOWS,400
7496,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$400_per_week,House,2012-06-01,3028,MEADOWS,400
7497,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$400_pw,House,2012-06-01,3028,MEADOWS,400
7498,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$400_pw,House,2012-05-01,3028,MEADOWS,400
7499,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$400_per_week,House,2012-05-01,3028,MEADOWS,400
7500,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$400,House,2011-03-01,3028,MEADOWS,400
7501,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$400_p.w.,House,2011-03-01,3028,MEADOWS,400
7502,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$400_per_week,House,2011-03-01,3028,MEADOWS,400
7503,"1 PEPPERMINT COURT, ALTONA MEADOWS",-37.868832,144.788735,4,2,2,$400,House,2011-02-01,3028,MEADOWS,400
7504,"3/14-16 HOWARD STREET, ALTONA MEADOWS",-37.878367,144.780633,2,1,1,$330_per_week,House,2022-08-01,3028,MEADOWS,330
7505,"3/14-16 HOWARD STREET, ALTONA MEADOWS",-37.878367,144.780633,2,1,1,$330_per_week,House,2022-08-01,3028,MEADOWS,330
7506,"3/14-16 HOWARD STREET, ALTONA MEADOWS",-37.878367,144.780633,2,1,1,$330,House,2022-08-01,3028,MEADOWS,330
7507,"3/14-16 HOWARD STREET, ALTONA MEADOWS",-37.878367,144.780633,2,1,1,$280_per_week,House,2011-02-01,3028,MEADOWS,280
7508,"7 LYNCH COURT, ALTONA MEADOWS",-37.875496,144.768871,3,2,2,$450_per_week,House,2022-08-01,3028,MEADOWS,450
7509,"7 LYNCH COURT, ALTONA MEADOWS",-37.875496,144.768871,3,2,2,$450_per_week,House,2022-08-01,3028,MEADOWS,450
7510,"7 LYNCH COURT, ALTONA MEADOWS",-37.875496,144.768871,3,2,2,$450,House,2022-08-01,3028,MEADOWS,450
7511,"7 LYNCH COURT, ALTONA MEADOWS",-37.875496,144.768871,3,2,2,$450_per_week,House,2021-07-01,3028,MEADOWS,450
7512,"7 LYNCH COURT, ALTONA MEADOWS",-37.875496,144.768871,3,2,2,$330_per_week,House,2014-07-01,3028,MEADOWS,330
7513,"7 LYNCH COURT, ALTONA MEADOWS",-37.875496,144.768871,3,2,2,$310_p.w.,House,2010-02-01,3028,MEADOWS,310
7514,"7 LYNCH COURT, ALTONA MEADOWS",-37.875496,144.768871,3,2,2,$310_pw,House,2010-02-01,3028,MEADOWS,310
7516,"7 LYNCH COURT, ALTONA MEADOWS",-37.875496,144.768871,3,2,2,$260_p.w.,House,2008-06-01,3028,MEADOWS,260
7517,"7 LYNCH COURT, ALTONA MEADOWS",-37.875496,144.768871,3,2,2,$235_p.w.,House,2007-06-01,3028,MEADOWS,235
7518,"7 LYNCH COURT, ALTONA MEADOWS",-37.875496,144.768871,3,2,2,$235_p.w.,House,2007-05-01,3028,MEADOWS,235
7521,"1 PLENTY COURT, ALTONA MEADOWS",-37.87412,144.76947,3,1,2,$360_per_week,House,2022-07-01,3028,MEADOWS,360
7522,"1 PLENTY COURT, ALTONA MEADOWS",-37.87412,144.76947,3,1,2,$360,House,2022-07-01,3028,MEADOWS,360
7523,"1 PLENTY COURT, ALTONA MEADOWS",-37.87412,144.76947,3,1,2,$350_per_week,House,2018-06-01,3028,MEADOWS,350
7524,"1 PLENTY COURT, ALTONA MEADOWS",-37.87412,144.76947,3,1,2,$350,House,2018-06-01,3028,MEADOWS,350
7525,"1 PLENTY COURT, ALTONA MEADOWS",-37.87412,144.76947,3,1,2,$300_per_week,House,2015-09-01,3028,MEADOWS,300
7526,"1 PLENTY COURT, ALTONA MEADOWS",-37.87412,144.76947,3,1,2,$300_per_week,House,2014-07-01,3028,MEADOWS,300
7527,"1 PLENTY COURT, ALTONA MEADOWS",-37.87412,144.76947,3,1,2,$250_pw,House,2007-08-01,3028,MEADOWS,250
7528,"1 PLENTY COURT, ALTONA MEADOWS",-37.87412,144.76947,3,1,2,$250,House,2007-08-01,3028,MEADOWS,250
7529,"30 CENTRAL AVE, ALTONA MEADOWS",-37.87097001,144.77486001,3,2,2,$460_per_week,House,2022-08-01,3028,MEADOWS,460
7530,"30 CENTRAL AVE, ALTONA MEADOWS",-37.87097001,144.77486001,3,2,2,$460_per_week,House,2022-08-01,3028,MEADOWS,460
7531,"30 CENTRAL AVE, ALTONA MEADOWS",-37.87097001,144.77486001,3,2,2,$450_per_week,House,2021-08-01,3028,MEADOWS,450
7532,"30 CENTRAL AVENUE, ALTONA MEADOWS",-37.871086,144.774847,3,2,2,$460,none,2022-08-01,3028,MEADOWS,460
7533,"30 CENTRAL AVENUE, ALTONA MEADOWS",-37.871086,144.774847,3,2,2,$460,none,2022-08-01,3028,MEADOWS,460
7534,"30 CENTRAL AVENUE, ALTONA MEADOWS",-37.871086,144.774847,3,2,2,$460_per_week,none,2022-08-01,3028,MEADOWS,460
7535,"30 CENTRAL AVENUE, ALTONA MEADOWS",-37.871086,144.774847,3,2,2,$450_per_week,none,2021-08-01,3028,MEADOWS,450
7536,"30 CENTRAL AVENUE, ALTONA MEADOWS",-37.871086,144.774847,3,2,2,$430_per_week,none,2018-10-01,3028,MEADOWS,430
7537,"30 CENTRAL AVENUE, ALTONA MEADOWS",-37.871086,144.774847,3,2,2,$430_per_week,none,2018-09-01,3028,MEADOWS,430
7538,"30 CENTRAL AVENUE, ALTONA MEADOWS",-37.871086,144.774847,3,2,2,$430,none,2018-09-01,3028,MEADOWS,430
7539,"6 BATMAN STREET, ALTONA MEADOWS",-37.88558001,144.77881001,3,2,2,$380_per_week,House,2022-08-01,3028,MEADOWS,380
7540,"6 BATMAN STREET, ALTONA MEADOWS",-37.88558001,144.77881001,3,2,2,$380_per_week,House,2022-08-01,3028,MEADOWS,380
7541,"6 BATMAN STREET, ALTONA MEADOWS",-37.88558001,144.77881001,3,2,2,$380,House,2022-08-01,3028,MEADOWS,380
7542,"6 BATMAN STREET, ALTONA MEADOWS",-37.88558001,144.77881001,3,2,2,$360_per_week,House,2020-09-01,3028,MEADOWS,360
7543,"6 BATMAN STREET, ALTONA MEADOWS",-37.88558001,144.77881001,3,2,2,$360_per_week,House,2020-07-01,3028,MEADOWS,360
7544,"2/12 DELAHUNTY COURT, ALTONA MEADOWS",-37.88399,144.789688,2,1,1,$350_per_week,Unit/apmt,2022-08-01,3028,MEADOWS,350
7545,"2/12 DELAHUNTY COURT, ALTONA MEADOWS",-37.88399,144.789688,2,1,1,$350_per_week,Unit/apmt,2022-08-01,3028,MEADOWS,350
7546,"2/12 DELAHUNTY COURT, ALTONA MEADOWS",-37.88399,144.789688,2,1,1,$350,Unit/apmt,2022-08-01,3028,MEADOWS,350
7547,"2/12 DELAHUNTY COURT, ALTONA MEADOWS",-37.88399,144.789688,2,1,1,$270_p.w.,Unit/apmt,2011-04-01,3028,MEADOWS,270
7548,"2/12 DELAHUNTY COURT, ALTONA MEADOWS",-37.88399,144.789688,2,1,1,$300_Weekly,Unit/apmt,2011-03-01,3028,MEADOWS,300
7549,"2/12 DELAHUNTY COURT, ALTONA MEADOWS",-37.88399,144.789688,2,1,1,$300_Weekly,Unit/apmt,2011-02-01,3028,MEADOWS,300
7550,"2/12 DELAHUNTY COURT, ALTONA MEADOWS",-37.88399,144.789688,2,1,1,$270_Weekly,Unit/apmt,2011-02-01,3028,MEADOWS,270
7551,"2/12 DELAHUNTY COURT, ALTONA MEADOWS",-37.88399,144.789688,2,1,1,$270_Weekly,Unit/apmt,2011-01-01,3028,MEADOWS,270
7553,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$320_pw,House,2022-08-01,3028,MEADOWS,320
7554,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$320_pw,House,2022-08-01,3028,MEADOWS,320
7555,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$340_per_week,House,2022-08-01,3028,MEADOWS,340
7556,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$320_p.w.,House,2022-08-01,3028,MEADOWS,320
7557,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$330,House,2022-08-01,3028,MEADOWS,330
7558,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$340,House,2022-08-01,3028,MEADOWS,340
7559,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$320,House,2021-07-01,3028,MEADOWS,320
7560,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$330,House,2021-02-01,3028,MEADOWS,330
7561,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$320,House,2020-01-01,3028,MEADOWS,320
7562,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$320_-_$320,House,2020-01-01,3028,MEADOWS,320
7563,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$320_pw,House,2019-11-01,3028,MEADOWS,320
7564,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$305_pw,House,2015-12-01,3028,MEADOWS,305
7565,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$280_pw,House,2013-12-01,3028,MEADOWS,280
7566,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$270_pw,House,2012-03-01,3028,MEADOWS,270
7567,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$280_pw,House,2012-01-01,3028,MEADOWS,280
7568,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$255_pw,House,2009-10-01,3028,MEADOWS,255
7569,"2/2 CANNY COURT, ALTONA MEADOWS",-37.87924,144.77539,2,1,1,$235_pw,House,2008-08-01,3028,MEADOWS,235
7570,"1/59 NELSON AVENUE, ALTONA MEADOWS",-37.87999001,144.78002001,2,1,2,$330_per_week,Unit/apmt,2022-08-01,3028,MEADOWS,330
7571,"1/59 NELSON AVENUE, ALTONA MEADOWS",-37.87999001,144.78002001,2,1,2,$330_per_week,Unit/apmt,2022-08-01,3028,MEADOWS,330
7572,"1/59 NELSON AVENUE, ALTONA MEADOWS",-37.87999001,144.78002001,2,1,2,$330,Unit/apmt,2022-08-01,3028,MEADOWS,330
7573,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$290_per_week,House,2022-08-01,3028,MEADOWS,290
7574,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$290_per_week,House,2022-08-01,3028,MEADOWS,290
7575,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$290,House,2022-08-01,3028,MEADOWS,290
7576,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$290_per_week,House,2022-06-01,3028,MEADOWS,290
7577,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$290_per_week,House,2021-04-01,3028,MEADOWS,290
7578,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$290_per_week,House,2018-06-01,3028,MEADOWS,290
7579,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$315_per_week,House,2018-02-01,3028,MEADOWS,315
7580,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$315,House,2018-02-01,3028,MEADOWS,315
7581,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$280_per_week,House,2017-03-01,3028,MEADOWS,280
7582,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$280_per_week,House,2017-02-01,3028,MEADOWS,280
7583,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$250_per_week,House,2013-06-01,3028,MEADOWS,250
7584,"42 KIORA STREET, ALTONA MEADOWS",-37.867972,144.77542,3,1,2,$250_per_week,House,2012-02-01,3028,MEADOWS,250
7585,"74 HOWARD STREET, ALTONA MEADOWS",-37.88201001,144.78046001,3,2,2,$430_per_week,House,2022-08-01,3028,MEADOWS,430
7586,"74 HOWARD STREET, ALTONA MEADOWS",-37.88201001,144.78046001,3,2,2,$430_per_week,House,2022-08-01,3028,MEADOWS,430
7587,"2/16 MISSEN, ALTONA MEADOWS",-37.8764502,144.7793693,2,1,2,$350_per_week,none,2022-08-01,3028,MEADOWS,350
7588,"2/16 MISSEN, ALTONA MEADOWS",-37.8764502,144.7793693,2,1,2,$350_per_week,none,2022-08-01,3028,MEADOWS,350
7589,"2/16 MISSEN, ALTONA MEADOWS",-37.8764502,144.7793693,2,1,2,$350,none,2022-08-01,3028,MEADOWS,350
7590,"2/16 MISSEN, ALTONA MEADOWS",-37.8764502,144.7793693,2,1,2,$330,none,2022-07-01,3028,MEADOWS,330
7591,"2/16 MISSEN, ALTONA MEADOWS",-37.8764502,144.7793693,2,1,2,$330_pw,none,2019-03-01,3028,MEADOWS,330
7592,"2/16 MISSEN, ALTONA MEADOWS",-37.8764502,144.7793693,2,1,2,$330,none,2019-03-01,3028,MEADOWS,330
7593,"2/16 MISSEN, ALTONA MEADOWS",-37.8764502,144.7793693,2,1,2,$330_p.w.,none,2019-03-01,3028,MEADOWS,330
7594,"2/16 MISSEN, ALTONA MEADOWS",-37.8764502,144.7793693,2,1,2,$340,none,2018-03-01,3028,MEADOWS,340
7595,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$340_per_week,none,2022-08-01,3028,MEADOWS,340
7596,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$340_per_week,none,2022-08-01,3028,MEADOWS,340
7597,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$340,none,2022-08-01,3028,MEADOWS,340
7598,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$330_pw,none,2021-03-01,3028,MEADOWS,330
7599,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$330,none,2021-03-01,3028,MEADOWS,330
7600,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$330_p.w.,none,2021-03-01,3028,MEADOWS,330
7601,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$330,none,2021-02-01,3028,MEADOWS,330
7602,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$330,none,2021-01-01,3028,MEADOWS,330
7603,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$330,none,2020-05-01,3028,MEADOWS,330
7604,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$330_pw,none,2020-05-01,3028,MEADOWS,330
7605,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$330_per_week,none,2018-04-01,3028,MEADOWS,330
7606,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$300_per_week,none,2016-05-01,3028,MEADOWS,300
7607,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$300_per_week,none,2015-11-01,3028,MEADOWS,300
7608,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$300_per_week,none,2015-05-01,3028,MEADOWS,300
7609,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$300_per_week,none,2015-01-01,3028,MEADOWS,300
7610,"2/65 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.876965,144.779745,2,1,1,$290_per_week,none,2012-07-01,3028,MEADOWS,290
7611,"74 HOWARD ST, ALTONA MEADOWS",-37.88201001,144.78046001,3,2,2,$430_per_week,House,2022-08-01,3028,MEADOWS,430
7612,"74 HOWARD ST, ALTONA MEADOWS",-37.88201001,144.78046001,3,2,2,$430_per_week,House,2022-08-01,3028,MEADOWS,430
7613,"21 MYERS PARADE, ALTONA MEADOWS",-37.8767034002,144.7734395002,3,1,1,$400_per_week,House,2022-08-01,3028,MEADOWS,400
7614,"21 MYERS PARADE, ALTONA MEADOWS",-37.8767034002,144.7734395002,3,1,1,$400_per_week,House,2022-08-01,3028,MEADOWS,400
7615,"21 MYERS PARADE, ALTONA MEADOWS",-37.8767034002,144.7734395002,3,1,1,$400,House,2022-08-01,3028,MEADOWS,400
7617,"1/7 SPICER BOULEVARD, ALTONA MEADOWS",-37.878767,144.766837,2,1,2,$360_per_week,Rental_residential,2022-08-01,3028,MEADOWS,360
7618,"1/7 SPICER BOULEVARD, ALTONA MEADOWS",-37.878767,144.766837,2,1,2,$360_per_week,Rental_residential,2022-08-01,3028,MEADOWS,360
7619,"1/7 SPICER BOULEVARD, ALTONA MEADOWS",-37.878767,144.766837,2,1,2,$360_per_week,Rental_residential,2022-06-01,3028,MEADOWS,360
7620,"1/7 SPICER BOULEVARD, ALTONA MEADOWS",-37.878767,144.766837,2,1,2,$360,Rental_residential,2022-06-01,3028,MEADOWS,360
7621,"1/7 SPICER BOULEVARD, ALTONA MEADOWS",-37.878767,144.766837,2,1,2,$360_p.w.,Rental_residential,2022-06-01,3028,MEADOWS,360
7622,"1/7 SPICER BOULEVARD, ALTONA MEADOWS",-37.878767,144.766837,2,1,2,$335_pw,Rental_residential,2016-02-01,3028,MEADOWS,335
7623,"1/7 SPICER BOULEVARD, ALTONA MEADOWS",-37.878767,144.766837,2,1,2,$335_per_week,Rental_residential,2015-03-01,3028,MEADOWS,335
7624,"1/7 SPICER BOULEVARD, ALTONA MEADOWS",-37.878767,144.766837,2,1,2,$335_per_week,Rental_residential,2013-07-01,3028,MEADOWS,335
7625,"1/4 PEARCE COURT, ALTONA MEADOWS",-37.874045,144.784815,2,1,1,$340_per_week,Rental_residential,2022-08-01,3028,MEADOWS,340
7626,"1/4 PEARCE COURT, ALTONA MEADOWS",-37.874045,144.784815,2,1,1,$340_per_week,Rental_residential,2022-08-01,3028,MEADOWS,340
7627,"1/4 PEARCE COURT, ALTONA MEADOWS",-37.874045,144.784815,2,1,1,$340,Rental_residential,2022-08-01,3028,MEADOWS,340
7628,"1/4 PEARCE COURT, ALTONA MEADOWS",-37.874045,144.784815,2,1,1,$300_per_week,Rental_residential,2017-09-01,3028,MEADOWS,300
7629,"1/4 PEARCE COURT, ALTONA MEADOWS",-37.874045,144.784815,2,1,1,$280_per_week,Rental_residential,2015-04-01,3028,MEADOWS,280
7630,"16A TRUMAN COURT, ALTONA MEADOWS",-37.87797001,144.77762001,2,2,1,$370,Available Now,2022-08-01,3028,MEADOWS,370
7631,"16A TRUMAN COURT, ALTONA MEADOWS",-37.87797001,144.77762001,2,2,1,$370,Available Now,2022-08-01,3028,MEADOWS,370
7632,"16A TRUMAN COURT, ALTONA MEADOWS",-37.87797001,144.77762001,2,2,1,$370_per_week,Available Now,2022-07-01,3028,MEADOWS,370
7633,"1/67 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.8773892002,144.7815271002,2,1,1,$330,Available Now,2022-08-01,3028,MEADOWS,330
7634,"1/67 TRAFALGAR AVENUE, ALTONA MEADOWS",-37.8773892002,144.7815271002,2,1,1,$330,Available Now,2022-08-01,3028,MEADOWS,330
7635,"2/11 LANGHORNE STREET, ALTONA MEADOWS",-37.879049,144.786602,2,1,1,$320_per_week,Unit,2022-08-01,3028,MEADOWS,320
7636,"2/11 LANGHORNE STREET, ALTONA MEADOWS",-37.879049,144.786602,2,1,1,$320_per_week,Unit,2022-08-01,3028,MEADOWS,320
7637,"2/11 LANGHORNE STREET, ALTONA MEADOWS",-37.879049,144.786602,2,1,1,$320_per_week,Unit,2022-03-01,3028,MEADOWS,320
7638,"2/11 LANGHORNE STREET, ALTONA MEADOWS",-37.879049,144.786602,2,1,1,$320,Unit,2022-03-01,3028,MEADOWS,320
7639,"2/11 LANGHORNE STREET, ALTONA MEADOWS",-37.879049,144.786602,2,1,1,$260_per_week,Unit,2013-04-01,3028,MEADOWS,260
7640,"2/11 LANGHORNE STREET, ALTONA MEADOWS",-37.879049,144.786602,2,1,1,$240_p.w.,Unit,2011-04-01,3028,MEADOWS,240
7641,"2/11 LANGHORNE STREET, ALTONA MEADOWS",-37.879049,144.786602,2,1,1,$240_per_week,Unit,2010-12-01,3028,MEADOWS,240
