,address,latitude_ori,longitude_ori,year,month,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent,SA2_CODE_2016
7561,"38 VIRGINIA STREET, NEWTOWN",-38.149622,144.349136,2014,3,3.0,1.0,2,3220,203021046,House,78.70513000000001,0.68962,0.47639,1.05581,,,,,395.0,203021046
7562,"38 VIRGINIA STREET, NEWTOWN",-38.149622,144.349136,2014,4,3.0,1.0,2,3220,203021046,House,78.70513000000001,0.68962,0.47639,1.05581,,,,,375.0,203021046
7563,"38 VIRGINIA STREET, NEWTOWN",-38.149622,144.349136,2014,5,3.0,1.0,2,3220,203021046,House,78.70513000000001,0.68962,0.47639,1.05581,,,,,350.0,203021046
7564,"38 WALLACE STREET, MEREDITH",-37.849409,144.076212,2014,5,4.0,2.0,2,3333,203011035,House,110.0503,14.35336,0.7555599999999999,,1.05342,,0.37991,,385.0,203011035
7565,"38 WATSON STREET, BIRCHIP",-35.97745,142.913208,2014,9,3.0,1.0,1,3483,215031400,House,310.51,0.30705,1.03581,36.20944,1.02491,36.1791,0.82605,,160.0,215031400
7566,"38 WATSON STREET, BIRCHIP",-35.97745,142.913208,2014,12,3.0,1.0,1,3483,215031400,House,310.51,0.30705,1.03581,36.20944,1.02491,36.1791,0.82605,,160.0,215031400
7567,"38 WESTLANDS ROAD, EMERALD",-37.934978,145.432522,2014,3,2.0,1.0,2,3782,212011289,House,56.40451,2.24193,1.23924,3.1690500000000004,1.00394,,1.26898,,320.0,212011289
7568,"38 WESTLANDS ROAD, EMERALD",-37.934978,145.432522,2014,7,2.0,1.0,2,3782,212011289,House,56.40451,2.24193,1.23924,3.1690500000000004,1.00394,,1.26898,,320.0,212011289
7569,"38 WHITEHEAD GROVE, ROSEBUD",-38.363817,144.885602,2014,8,3.0,1.0,3,3939,214021384,House,92.47959,2.92858,1.6212,0.53916,,0.50464,0.97685,,300.0,214021384
7570,"38 WHITEHEAD GROVE, ROSEBUD",-38.363817,144.885602,2014,9,3.0,1.0,3,3939,214021384,House,92.47959,2.92858,1.6212,0.53916,,0.50464,0.97685,,300.0,214021384
7571,"38 WRIGHT STREET, LAVERTON",-37.861514,144.7717933,2014,3,3.0,2.0,1,3028,213051363,House,21.79024,0.20376,0.24728,,0.66484,,0.32442,,400.0,213051363
7572,"38/12 CREFDEN STREET, MAIDSTONE",-37.7791973,144.8738791,2014,10,2.0,2.0,1,3012,213031347,House,11.27734,0.25729,1.6279100000000002,1.5471400000000002,3.33919,,1.14073,,370.0,213031347
7573,"38/122 HIGH STREET, PRESTON",-37.7475839,145.0024509,2014,9,2.0,2.0,1,3072,209021428,House,9.50076,2.94129,0.47333,0.6309,0.7001000000000001,1.06489,1.2625,3.79818,420.0,209021428
7574,"381 NICHOLSON STREET, CARLTON NORTH",-37.791041,144.975818,2014,7,3.0,1.0,0,3054,206071140,House,3.22049,2.41047,0.50746,2.2278800000000003,,,,,438.0,206071140
7575,"382 CANNING STREET, CARLTON NORTH",-37.788346,144.974756,2014,3,2.0,1.0,0,3054,206071140,Apartment,3.25898,2.44897,0.8988700000000001,1.50604,,,,,605.0,206071140
7576,"383R CHARLESONS ROAD, CRESWICK NORTH",-37.347227,143.868404,2014,8,4.0,1.0,2,3363,201021010,House,138.82053,10.37648,8.840129999999998,,8.86583,10.3432,11.20818,,340.0,201021010
7577,"3844 GLENELG HIGHWAY, COLERAINE",-37.59233633,141.6458652,2014,4,3.0,1.0,2,3315,217011423,House,348.97903,4.59571,4.30992,46.90845,5.47585,4.87716,18.1693,,220.0,217011423
7578,"385 MAIN ROAD WEST, ST ALBANS",-37.740756,144.766305,2014,7,3.0,2.0,2,3021,213011333,House,25.80552,0.7247,0.99127,1.81909,,,,,350.0,213011333
7579,"3855 GREAT OCEAN ROAD, JOHANNA",-38.738203,143.412544,2014,4,3.0,1.0,2,3238,217031476,House,216.19131,6.14098,27.33297,46.52329,30.85369,39.30255,27.70497,,260.0,217031476
7580,"3874 WARRNAMBOOL CARAMUT ROAD, CARAMUT",-37.9947932,142.4825701,2014,5,4.0,2.0,2,3274,217041477,House,254.11606,4.23896,5.88401,38.26582,64.49154,37.77821,37.44629,,250.0,217041477
7581,"3898 GOULBURN VALLEY HIGHWAY, KATUNGA",-36.038874,145.432035,2014,2,3.0,2.0,1,3640,216021413,House,222.12511,6.00785,4.683439999999999,7.465529999999999,6.43651,7.77392,6.64315,,230.0,216021413
7582,"3898 GOULBURN VALLEY HIGHWAY, KATUNGA",-36.038874,145.432035,2014,10,3.0,2.0,1,3640,216021413,House,222.12511,6.00785,4.683439999999999,7.465529999999999,6.43651,7.77392,6.64315,,210.0,216021413
7583,"38A HUBERT AVENUE, GLENROY",-37.702759,144.933159,2014,2,3.0,2.0,1,3046,210031535,House,14.37692,1.04719,0.83027,0.9222,,,,,400.0,210031438
7584,"38A JUNCTION STREET, NEWPORT",-37.835218,144.878131,2014,7,3.0,2.0,2,3015,213021344,House,11.67435,0.7296699999999999,0.3885699999999999,2.38463,1.78817,,1.64791,,520.0,213021344
7585,"38A JUNCTION STREET, NEWPORT",-37.835218,144.878131,2014,8,3.0,2.0,2,3015,213021344,House,11.67435,0.7296699999999999,0.3885699999999999,2.38463,1.78817,,1.64791,,530.0,213021344
7586,"38B DUNDEE STREET, RESERVOIR",-37.702977,145.022207,2014,7,3.0,2.0,2,3073,209021523,House,14.60226,1.43815,0.3449,,1.6624100000000002,,,,480.0,209021207
7587,"39 ALBERT STREET, RINGWOOD",-37.818629,145.222142,2014,6,2.0,1.0,0,3134,211031266,House,26.97476,1.20325,1.24698,1.71773,0.82692,,1.04495,1.38413,300.0,211031266
7588,"39 ALBERT STREET, RINGWOOD",-37.818629,145.222142,2014,11,2.0,1.0,0,3134,211031266,House,26.97476,1.20325,1.24698,1.71773,0.82692,,1.04495,1.38413,300.0,211031266
7589,"39 ALLUMBA DRIVE, ST HELENA",-37.689044,145.127405,2014,7,3.0,1.0,3,3088,209011197,House,26.64329,0.51693,1.33774,1.61544,3.66376,,4.64645,,380.0,209011197
7590,"39 ALLUMBA DRIVE, ST HELENA",-37.689044,145.127405,2014,8,3.0,1.0,3,3088,209011197,House,26.64329,0.51693,1.33774,1.61544,3.66376,,4.64645,,365.0,209011197
7591,"39 ASHWORTH STREET, ALBERT PARK",-37.84797,144.951205,2014,2,2.0,1.0,2,3206,206051128,House,5.91572,0.73893,0.7184400000000001,0.67377,2.04836,,3.92058,,550.0,206051128
7592,"39 ASHWORTH STREET, ALBERT PARK",-37.84797,144.951205,2014,3,2.0,1.0,2,3206,206051128,House,5.91572,0.73893,0.7184400000000001,0.67377,2.04836,,3.92058,,550.0,206051128
7593,"39 BELLEVILLE CLOSE, BURNSIDE HEIGHTS",-37.72506,144.753699,2014,2,4.0,2.0,2,3023,213041462,House,32.67658,,1.63908,,,,,,360.0,213041462
7594,"39 BELLEVILLE CLOSE, BURNSIDE HEIGHTS",-37.72506,144.753699,2014,9,4.0,2.0,2,3023,213041462,House,32.67658,,1.63908,,,,,,370.0,213041462
7595,"39 BELLEVILLE CLOSE, BURNSIDE HEIGHTS",-37.72506,144.753699,2014,10,4.0,2.0,2,3023,213041462,House,32.67658,,1.63908,,,,,,370.0,213041462
7596,"39 BOISDALE STREET, SURREY HILLS",-37.835259,145.103351,2014,1,3.0,1.0,2,3127,207031167,House,13.96412,,1.47361,,2.39875,,,,590.0,207031167
7597,"39 CANTERBURY ROAD, BLACKBURN SOUTH",-37.830517,145.139451,2014,1,2.0,2.0,1,3130,207031161,House,22.59268,0.60748,0.5277200000000001,3.56541,1.61413,,,3.31633,350.0,207031161
7598,"39 CAREY STREET, HEYWOOD",-38.129987,141.624666,2014,3,3.0,1.0,1,3304,217011420,House,350.92988,14.34079,1.7076300000000002,0.53696,1.02033,1.26172,0.71273,,170.0,217011420
7599,"39 CLEMATIS AVENUE, ALTONA NORTH",-37.826752,144.85306,2014,1,3.0,1.0,1,3025,213021343,House,13.24622,1.1693900000000002,1.25466,1.94565,3.10768,,1.77908,0.56624,310.0,213021343
7600,"39 COLES ROAD, FRYERSTOWN",-37.1411594,144.2498878,2014,8,3.0,1.0,1,3451,202021028,House,124.06052,19.950080000000003,9.13193,9.48806,11.26295,28.11812,23.3546,,270.0,202021028
7601,"39 EDINBURGH CIRCUIT, WODONGA",-36.1189399,146.859979,2014,3,3.0,1.0,2,3690,204031073,House,309.37397,0.3098,2.74102,1.61223,,,,,300.0,204031073
7602,"39 EDINBURGH CIRCUIT, WODONGA",-36.1189399,146.859979,2014,6,3.0,1.0,2,3690,204031073,House,309.37397,0.3098,2.74102,1.61223,,,,,300.0,204031073
7603,"39 EDINBURGH CIRCUIT, WODONGA",-36.1189399,146.859979,2014,7,3.0,1.0,2,3690,204031073,House,309.37397,0.3098,2.74102,1.61223,,,,,300.0,204031073
7604,"39 FOSTER STREET, SOUTH GEELONG",-38.160603,144.359176,2014,3,4.0,1.0,1,3220,203021039,House,80.8479,0.6761699999999999,0.55626,1.8848,0.3025799999999999,1.44075,2.44461,,340.0,203021039
7605,"39 GELLIBRAND STREET, CORONET BAY",-38.434824,145.440784,2014,9,3.0,2.0,3,3984,205031093,House,112.13568,1.30949,3.78449,29.35807,11.32807,31.52955,9.09209,,800.0,205031093
7606,"39 HAVELOCK STREET, BARNAWARTHA",-36.103896,146.672141,2014,1,3.0,1.0,1,3688,204031070,House,289.91653,15.75717,0.92582,,2.20384,,9.36474,,240.0,204031070
7607,"39 HERBERT STREET, AVONDALE HEIGHTS",-37.766293,144.857355,2014,4,3.0,2.0,1,3034,210011533,House,12.38802,1.5546600000000002,0.43593,0.53446,,,1.6676,,275.0,210011229
7608,"39 HILL ROAD, BALWYN NORTH",-37.790257,145.082556,2014,10,2.0,1.0,1,3104,207011148,House,13.81209,1.58278,1.06696,1.30016,,,,,370.0,207011148
7609,"39 KETTLES ROAD, KIRWANS BRIDGE",-36.7416928,145.1347319,2014,10,3.0,1.0,0,3608,204011058,House,138.23316,12.22419,1.8945,,12.75308,,12.05741,,320.0,204011058
7610,"39 KILMORE STREET, BROOKFIELD",-37.70584,144.549266,2014,5,4.0,2.0,3,3338,213041571,House,49.52222,,,2.89166,,,,,280.0,213041357
7611,"39 LAKEWOOD BOULEVARD, MELTON",-37.6908407,144.5896714,2014,1,3.0,2.0,1,3337,213041577,House,46.911550000000005,1.53381,1.82757,,,,1.49668,,270.0,213041356
7612,"39 LYLE STREET, BRUNSWICK",-37.764867,144.956291,2014,12,2.0,1.0,0,3056,206011496,House,6.95905,0.40799,1.46316,0.57256,0.94351,,1.10253,,420.0,206011105
7613,"39 LYNDEN STREET, CAMBERWELL",-37.840895,145.086331,2014,6,6.0,2.0,2,3124,207011149,House,12.98625,0.29688,0.48806,2.48179,2.1186100000000003,,3.45314,,700.0,207011149
7614,"39 LYNDEN STREET, CAMBERWELL",-37.840895,145.086331,2014,10,6.0,2.0,2,3124,207011149,House,12.98625,0.29688,0.48806,2.48179,2.1186100000000003,,3.45314,,700.0,207011149
7615,"39 MAITLAND STREET, GEELONG WEST",-38.137729,144.350678,2014,12,4.0,1.0,2,3218,203021040,House,77.12575,4.297560000000001,0.45342,2.57977,,,,,355.0,203021040
7616,"39 MICHIE STREET, ELMORE",-36.496836,144.608109,2014,12,3.0,2.0,2,3558,202031032,House,164.83595000000005,0.78214,0.08657,,0.34246,0.91201,0.41007,,250.0,202031032
7617,"39 MIMOSA WAY, BURNSIDE HEIGHTS",-37.73754094,144.7488665,2014,5,4.0,2.0,2,3023,213041462,House,31.49451,,0.77855,,,,,,400.0,213041462
7618,"39 MOSSFIEL DRIVE, HOPPERS CROSSING",-37.874892,144.693664,2014,3,3.0,1.0,2,3029,213051362,House,29.61298,1.893,0.56183,0.58693,,,,,295.0,213051362
7619,"39 MOSSFIEL DRIVE, HOPPERS CROSSING",-37.874892,144.693664,2014,4,3.0,1.0,2,3029,213051362,House,29.61298,1.893,0.56183,0.58693,,,,,330.0,213051362
7620,"39 NORTHGATEWAY, LANGWARRIN",-38.15361,145.18457,2014,2,4.0,2.0,2,3910,214011374,House,56.4165,0.99363,1.08806,1.47065,2.63975,,,,400.0,214011374
7621,"39 NORTHGATEWAY, LANGWARRIN",-38.15361,145.18457,2014,4,4.0,2.0,2,3910,214011374,House,56.4165,0.99363,1.08806,1.47065,2.63975,,,,400.0,214011374
7622,"39 PHOENIX DRIVE, WHEELERS HILL",-37.911734,145.183333,2014,5,4.0,2.0,2,3150,212051327,House,27.66952,0.48918,0.43461,0.70229,,,,2.68568,400.0,212051327
7623,"39 QUEEN STREET, KANGAROO FLAT",-36.804476,144.233567,2014,2,3.0,1.0,1,3555,202011022,House,145.62755,,1.68087,2.36669,2.2847,,,,290.0,202011022
7624,"39 QUEEN STREET, KANGAROO FLAT",-36.804476,144.233567,2014,10,3.0,1.0,1,3555,202011022,House,145.62755,,1.68087,2.36669,2.2847,,,,295.0,202011022
7625,"39 RILEY STREET, MCCRAE",-38.362442,144.925481,2014,9,4.0,1.0,1,3938,214021384,House,89.58324,1.08765,2.3920100000000004,2.39865,,5.4753,5.32336,,395.0,214021384
7626,"39 RUSSELL STREET, CAMPBELLFIELD",-37.668426,144.951379,2014,2,3.0,1.0,1,3061,210051243,House,17.60132,2.36758,1.36379,2.87542,0.6309199999999999,,,2.80813,311.0,210051243
7627,"39 SUNBURST AVE, GOLDEN BEACH",-38.211971,147.390527,2014,5,2.0,1.0,4,3851,205051100,House,244.58991,71.71722,29.92121,,,,,,190.0,205051100
7628,"39 SWEETLAND ROAD, BOX HILL",-37.824523,145.136472,2014,8,2.0,2.0,1,3128,207031163,House,21.72413,0.47264,1.38168,0.70151,2.08598,2.5578000000000003,1.63821,2.05965,445.0,207031163
7629,"39 TOPPING STREET, SALE",-38.1052006,147.0562126,2014,4,4.0,2.0,3,3850,205051103,House,214.04038,1.03919,1.17699,1.29163,0.49515,,1.23459,,340.0,205051103
7630,"39 TOPPING STREET, SALE",-38.1052006,147.0562126,2014,5,4.0,2.0,3,3850,205051103,House,214.04038,1.03919,1.17699,1.29163,0.49515,,1.23459,,340.0,205051103
7631,"39 TYNONG ROAD, TYNONG",-38.080431,145.624054,2014,5,5.0,2.0,0,3813,212011547,House,73.82666,5.65725,5.62701,0.3347,0.8402000000000001,9.19866,9.10854,,350.0,212011288
7632,"39 VAIN STREET, BIG HILL",-38.4302462,144.0956888,2014,10,4.0,2.0,2,3555,203031049,House,125.32476,19.4001,13.59628,,,21.12245,12.95324,,420.0,203031049
7633,"39 VAINS STREET, GOLDEN GULLY",-36.784163,144.26775,2014,3,4.0,2.0,2,3555,202011022,House,148.50984,,1.77427,1.18538,1.9235,,,,450.0,202011022
7634,"39 VISTA CRESCENT, ROWVILLE",-37.922046,145.25309,2014,9,3.0,2.0,2,3178,211011256,House,35.57259,1.18631,1.17351,1.796,,,,,420.0,211011256
7635,"39 WALTON ST, RHYLL",-38.465136,145.30469,2014,9,3.0,2.0,1,3923,205031091,House,137.78631,0.84551,6.60066,8.26381,,,7.77421,,280.0,205031091
7636,"39 WALTON STREET, RHYLL",-38.465136,145.30469,2014,3,3.0,2.0,1,3923,205031091,House,137.78631,0.84551,6.60066,8.26381,,,7.77421,,280.0,205031091
7637,"39 WALTON STREET, RHYLL",-38.465136,145.30469,2014,9,3.0,2.0,1,3923,205031091,House,137.78631,0.84551,6.60066,8.26381,,,7.77421,,280.0,205031091
7638,"39 WESTBOURNE STREET, PRAHRAN",-37.848954,145.004986,2014,11,2.0,1.0,1,3181,206061136,Apartment,7.67007,,0.84309,1.82861,1.76542,,0.56787,,760.0,206061136
7639,"39 WESTBRIDGE ROAD, GLENBURN",-37.454022,145.4172151,2014,10,2.0,1.0,0,3717,204011062,House,79.55411,6.49128,6.30775,35.14387,31.34585,33.33696,34.014480000000006,,250.0,204011062
7640,"39 WRIGHT STREET, BENDIGO",-36.75207,144.272514,2014,4,2.0,1.0,1,3550,202011018,House,151.62994,0.89013,1.00664,0.24596,2.1725100000000004,1.76593,2.21558,1.34667,270.0,202011018
7641,"39 WYOMING AVENUE, CORIO",-38.082091,144.347483,2014,5,3.0,1.0,2,3214,203021486,House,67.74910000000001,1.98722,0.96012,0.96837,4.36628,,,,270.0,203021038
7642,"39 YOUNG STREET, LINTON",-37.68847,143.569249,2014,5,3.0,1.0,3,3360,201031015,House,148.37519,0.90195,1.30205,,0.7708400000000001,,1.03542,,300.0,201031015
7643,"39 YURUGA DRIVE, MACCLESFIELD",-37.882734,145.483907,2014,1,6.0,2.0,2,3782,211051279,House,64.93442,,1.70823,12.37558,,,12.03145,,650.0,211051279
7644,"39 YURUGA DRIVE, MACCLESFIELD",-37.882734,145.483907,2014,3,6.0,2.0,2,3782,211051279,House,64.93442,,1.70823,12.37558,,,12.03145,,650.0,211051279
7645,"39/145 CANTERBURY ROAD, TOORAK",-37.84649,145.009589,2014,11,1.0,1.0,1,3142,206061138,Apartment,8.683399999999999,0.27651,0.15409,2.4797800000000003,2.38821,,,,250.0,206061138
7646,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2014,2,2.0,2.0,1,3207,206051130,House,5.98765,0.38491,1.38597,,1.20418,,0.544,,885.0,206051130
7647,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2014,3,2.0,2.0,1,3207,206051130,House,5.98765,0.38491,1.38597,,1.20418,,0.544,,885.0,206051130
7648,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2014,7,2.0,2.0,1,3207,206051130,House,5.98765,0.38491,1.38597,,1.20418,,0.544,,865.0,206051130
7649,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2014,8,2.0,2.0,1,3207,206051130,House,5.98765,0.38491,1.38597,,1.20418,,0.544,,865.0,206051130
7650,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2014,10,2.0,2.0,1,3207,206051130,House,5.98765,0.38491,1.38597,,1.20418,,0.544,,865.0,206051130
7651,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2014,11,2.0,2.0,1,3207,206051130,House,5.98765,0.38491,1.38597,,1.20418,,0.544,,885.0,206051130
7652,"391 BREAK ODAY ROAD, GLENBURN",-37.410695,145.385326,2014,1,4.0,2.0,2,3717,204011062,House,86.93175,4.4796700000000005,4.29615,33.13227,29.33424,31.32535,32.00287,,395.0,204011062
7653,"391 BREAK ODAY ROAD, GLENBURN",-37.410695,145.385326,2014,3,4.0,2.0,2,3717,204011062,House,86.93175,4.4796700000000005,4.29615,33.13227,29.33424,31.32535,32.00287,,395.0,204011062
7654,"3911 BALLARAT ROAD, EGANSTOWN",-37.357506,144.09977,2014,11,3.0,1.0,1,3461,201021011,House,114.4265,7.370550000000001,5.8141300000000005,6.83815,6.28253,6.14333,5.49639,,245.0,201021011
7655,"397 STONEYFORD ROAD, COBDEN",-38.332701,143.126845,2014,5,3.0,1.0,1,3266,217031475,House,194.80591,5.60696,0.0598,6.98177,6.60214,37.94991,6.217149999999999,,240.0,217031475
7656,"399 TUCKS ROAD, SHOREHAM",-38.412119,145.015577,2014,5,3.0,2.0,2,3916,214021378,House,93.35328,4.18194,6.37871,,,,,,670.0,214021378
7657,"399 TUCKS ROAD, SHOREHAM",-38.412119,145.015577,2014,6,3.0,2.0,2,3916,214021378,House,93.35328,4.18194,6.37871,,,,,,670.0,214021378
7658,"39B KILLARA ROAD, COLDSTREAM",-37.7234335,145.4013246,2014,1,2.0,1.0,2,3770,211051278,House,49.56391000000001,7.42108,3.24664,7.54926,2.8042800000000003,,10.81015,,350.0,211051278
7659,"3A CHARLES STREET, MCCRAE",-38.349104,144.932029,2014,5,3.0,1.0,1,3938,214021384,House,89.54558,2.90381,2.35902,4.63665,,4.5608900000000006,5.1288,,280.0,214021384
7660,"3A DOULTON AVENUE, HEATHMONT",-37.827757,145.238118,2014,12,3.0,1.0,3,3135,211031267,House,30.36764,0.3156,0.53088,1.1481199999999998,0.7918999999999999,4.79524,,,340.0,211031267
7661,"3A FARRELL AVENUE, YARRA GLEN",-37.658934,145.372155,2014,5,3.0,2.0,1,3775,211051276,House,53.54325,10.18872,1.62933,16.12167,0.41562,15.36293,0.16852,,360.0,211051276
7662,"3A LINDEN AVENUE, WENDOUREE",-37.539934,143.842448,2014,8,3.0,1.0,1,3355,201011008,House,120.92959,1.22796,1.79244,3.0017,,,,2.61003,270.0,201011008
7663,"3A MADDEN STREET, NHILL",-36.332397,141.661945,2014,6,3.0,1.0,2,3418,215011390,House,372.80066,22.382330000000003,0.95812,0.3705299999999999,1.72848,0.80916,1.31584,,120.0,215011390
7664,"3A MARON CLOSE, SEABROOK",-37.884569,144.75612,2014,9,3.0,2.0,3,3028,213021345,House,25.02266,,0.8169299999999999,,,,,,320.0,213021345
7665,"3A MARON CLOSE, SEABROOK",-37.884569,144.75612,2014,10,3.0,2.0,3,3028,213021345,House,25.02266,,0.8169299999999999,,,,,,320.0,213021345
7666,"3A MARON CLOSE, SEABROOK",-37.884569,144.75612,2014,11,3.0,2.0,3,3028,213021345,House,25.02266,,0.8169299999999999,,,,,,310.0,213021345
7667,"3A THUNDER STREET, CORNELLA",-36.6783391,144.75675,2014,7,4.0,2.0,2,3551,216011410,House,143.05429999999998,26.698400000000003,9.70283,11.17791,12.39179,33.028580000000005,33.40036,,550.0,216011410
7668,"3B ELLA COURT, KENNINGTON",-36.779103,144.306007,2014,10,4.0,2.0,1,3550,202011020,House,153.37309,,0.8885599999999999,1.78007,,,,,450.0,202011020
7669,"3B ELLA COURT, KENNINGTON",-36.779103,144.306007,2014,11,4.0,2.0,1,3550,202011020,House,153.37309,,0.8885599999999999,1.78007,,,,,430.0,202011020
7670,"3B WEIR STREET, RYE",-38.371881,144.828312,2014,9,3.0,2.0,2,3941,214021383,House,97.0628,4.64166,0.53197,,,,1.0188,,425.0,214021383
7671,"4 / 1 GARFIELD STREET, CHELTENHAM",-37.959472,145.051755,2014,10,2.0,1.0,2,3192,208031188,Apartment,27.48866,1.03734,1.71241,2.63998,,,1.42944,0.64516,400.0,208031188
7672,"4 / 101 SIMPSON STREET, YARRAVILLE",-37.817208,144.888872,2014,9,2.0,1.0,1,3013,213031352,Apartment,8.4291,0.59624,0.60925,2.2571,0.71272,,0.52154,,350.0,213031352
7673,"4 / 11 ST EDMONDS ROAD, PRAHRAN",-37.851234,144.991777,2014,1,2.0,1.0,1,3181,206061136,Apartment,6.63222,,0.74336,0.1186,0.4310199999999999,,1.2215,,595.0,206061136
7674,"4 / 117 NORTH ROAD, BRIGHTON",-37.898821,145.000572,2014,3,2.0,1.0,1,3186,208011169,Apartment,11.46302,0.89277,0.47356,0.72362,0.55049,2.0877,1.57146,,530.0,208011169
7675,"4 / 117 NORTH ROAD, BRIGHTON",-37.898821,145.000572,2014,4,2.0,1.0,1,3186,208011169,Apartment,11.46302,0.89277,0.47356,0.72362,0.55049,2.0877,1.57146,,500.0,208011169
7676,"4 / 1207 DANDENONG ROAD, MALVERN EAST",-37.884167,145.066836,2014,6,1.0,1.0,1,3145,208041195,Apartment,15.0559,0.98607,1.86534,0.24536,1.03443,,,1.71637,325.0,208041195
7677,"4 / 1207 DANDENONG ROAD, MALVERN EAST",-37.884167,145.066836,2014,7,1.0,1.0,1,3145,208041195,Apartment,15.0559,0.98607,1.86534,0.24536,1.03443,,,1.71637,325.0,208041195
7678,"4 / 16 BARKLY STREET, MORNINGTON",-38.222835,145.034097,2014,5,2.0,1.0,2,3931,214021592,Apartment,74.83059,0.29429,1.04997,1.4851,,,1.08276,,430.0,214021380
7679,"4 / 16 BARKLY STREET, MORNINGTON",-38.222835,145.034097,2014,7,2.0,1.0,2,3931,214021592,Apartment,74.83059,0.29429,1.04997,1.4851,,,1.08276,,430.0,214021380
7680,"4 / 23 TATTENHAM STREET, CAULFIELD EAST",-37.883002,145.044832,2014,4,2.0,1.0,2,3145,208021177,Apartment,13.66043,2.23739,2.76432,0.74526,0.77564,,,2.53263,375.0,208021177
7681,"4 / 395 GILBERT ROAD, PRESTON WEST",-37.737143,144.9897804,2014,11,1.0,1.0,1,3072,209021429,Apartment,10.41725,0.9138,0.53149,1.33968,,,,,280.0,209021429
7682,"4 / 4 GORRIE STREET, HEYWOOD",-38.1281951,141.6211157,2014,11,2.0,1.0,1,3304,217011420,Apartment,351.07991,14.47803,1.06546,0.15194,1.51484,1.57816,1.2311800000000002,,150.0,217011420
7683,"4 / 69 ST ANDREWS STREET, BRIGHTON",-37.909263,144.996657,2014,1,2.0,1.0,1,3186,208011169,Apartment,13.301,1.35426,0.5297200000000001,0.19482,0.77275,0.7128,0.32176,,350.0,208011169
7684,"4 / 8 WARATAH AVENUE, TULLAMARINE",-37.706671,144.883992,2014,3,1.0,1.0,1,3043,210051250,Apartment,16.14272,1.11537,0.66591,,,,,,260.0,210051250
7685,"4 ADINA STREET, BLACKBURN NORTH",-37.807277,145.149816,2014,5,4.0,2.0,2,3130,207031161,House,21.94468,0.9502,0.73234,0.47148,2.05526,,,1.08084,465.0,207031161
7686,"4 ALAWARA COURT, BURWOOD EAST",-37.854279,145.141031,2014,11,3.0,1.0,3,3151,207031166,House,18.72561,0.93089,0.83476,3.33438,1.6271300000000002,,,,450.0,207031166
7687,"4 ALLENS ROAD, COOMOORA",-37.334815,144.185877,2014,5,1.0,1.0,1,3461,201021011,House,117.33404,7.146199999999999,0.61077,4.79004,3.90681,4.977399999999999,4.85402,,255.0,201021011
7688,"4 ALLENS ROAD, COOMOORA",-37.334815,144.185877,2014,7,1.0,1.0,1,3461,201021011,House,117.33404,7.146199999999999,0.61077,4.79004,3.90681,4.977399999999999,4.85402,,245.0,201021011
7689,"4 ALLENS ROAD, COOMOORA",-37.334815,144.185877,2014,11,1.0,1.0,1,3461,201021011,House,117.33404,7.146199999999999,0.61077,4.79004,3.90681,4.977399999999999,4.85402,,245.0,201021011
7690,"4 ANGUS STREET, MORWELL",-38.226062,146.41612,2014,4,3.0,1.0,0,3840,205041096,House,153.59388,1.41062,0.67386,0.58104,2.80497,3.36206,3.26477,,160.0,205041096
7691,"4 ANGUS STREET, MORWELL",-38.226062,146.41612,2014,5,3.0,1.0,0,3840,205041096,House,153.59388,1.41062,0.67386,0.58104,2.80497,3.36206,3.26477,,160.0,205041096
7692,"4 ANTHONY GROVE, WOORI YALLOCK",-37.77613,145.537437,2014,9,3.0,1.0,1,3139,211051286,House,59.55394,0.21155,1.01742,10.35424,,,8.165189999999999,,300.0,211051286
7693,"4 ARMY AVENUE, RESERVOIR",-37.723053,144.991817,2014,3,3.0,1.0,3,3073,209021526,House,12.03822,0.5760700000000001,0.29055,2.15025,1.91831,,2.15047,,450.0,209021208
7694,"4 ARMY AVENUE, RESERVOIR",-37.723053,144.991817,2014,7,3.0,1.0,3,3073,209021526,House,12.03822,0.5760700000000001,0.29055,2.15025,1.91831,,2.15047,,395.0,209021208
