address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,weekly_rent
"1506 BURWOOD HIGHWAY, TECOMA",3.0,1.0,0,3160,211051284,House,44.10618,0.67735,0.43687,1.1508900000000002,0.50383,370.0
"1508/100 HARBOUR ESPLANADE, DOCKLANDS",2.0,2.0,2,3008,206041118,Other,2.95156,0.5982999999999999,,,0.29231,690.0
"1508/6 LEICESTER STREET, CARLTON",1.0,1.0,0,3053,206041117,Other,1.18716,0.72856,1.36703,0.5766100000000001,,400.0
"150A TOM ROBERTS PARADE, POINT COOK",2.0,1.0,1,3030,213051581,Other,28.31845,,1.32667,1.0953199999999998,,340.0
"151 DE KERILLEAU DRIVE, WODONGA",4.0,2.0,2,3690,204031492,Other,313.41925,0.1206,2.10921,2.18577,2.77332,380.0
"151 JOHNSTON STREET, COLLINGWOOD",3.0,1.0,1,3066,206071141,House,3.53722,,0.82887,0.6992200000000001,,650.0
"151 PLANTATION ROAD, CORIO",3.0,2.0,3,3214,203021486,House,66.23725,0.2422,0.8206,0.8505199999999999,2.62768,330.0
"1510/22-24 JANE BELL LANE, MELBOURNE",1.0,1.0,1,3000,206041504,Other,0.56523,0.35817,,,0.42017,480.0
"1514/50 ALBERT ROAD, SOUTH MELBOURNE",2.0,1.0,1,3205,206051512,Other,3.63133,1.08225,1.71834,,1.69004,510.0
"152 BOUNDARY ROAD, THOMSON",3.0,1.0,2,3219,203021039,Other,82.84891,1.40708,0.63701,0.4697,3.46425,340.0
"152 CECIL STREET, WILLIAMSTOWN",2.0,1.0,0,3016,213021346,Other,12.84057,0.31305,0.22933,1.55806,1.08217,480.0
"152 MAIDSTONE STREET, ALTONA",3.0,1.0,2,3018,213021341,Other,19.72705,0.27935,0.78698,0.2143199999999999,0.48263,390.0
"152 MAIN STREET, ELLIMINYT",2.0,1.0,1,3250,217031472,House,154.07797,1.94087,0.33067,1.24163,2.00419,265.0
"152 RYAN STREET, BALLARAT",4.0,2.0,2,3350,201011481,Other,110.76717,2.4953000000000003,1.37801,1.58112,3.00615,320.0
"152 THOMPSON ROAD, NORTH GEELONG",3.0,1.0,1,3215,203021047,House,71.23526,0.34389,1.32599,0.94746,2.09612,310.0
"153 CHARLES STREET, SEDDON",3.0,1.0,1,3011,213031350,Other,7.82095,0.47112,,,1.64903,650.0
"153 ERROL STREET, NORTH MELBOURNE",2.0,1.0,0,3051,206041506,House,2.11569,0.28725,0.5339299999999999,0.41779,2.13805,420.0
"153 HIGH STREET, BERWICK",3.0,2.0,2,3806,212021293,House,46.8961,0.91077,0.40705,1.32809,2.95989,400.0
"153 MAIN STREET, ELLIMINYT",3.0,1.0,4,3250,217031472,Other,154.07517,1.93808,0.33346,1.23885,2.0014000000000003,380.0
"153 MAUD STREET, BALWYN NORTH",5.0,3.0,3,3104,207011148,House,13.38068,0.79164,0.51223,0.7090599999999999,,900.0
"153 MCBRYDE STREET, FAWKNER",3.0,1.0,2,3060,210031237,Other,14.29413,0.36112,1.1754,0.56544,2.56575,400.0
"153 NAYOOK-POWELLTOWN ROAD, NAYOOK",3.0,1.0,1,3832,205011077,Other,122.022,12.03067,0.1738,0.19325,,290.0
"154 ASCOT VALE ROAD, FLEMINGTON",3.0,1.0,1,3031,206031113,House,5.65278,0.62063,0.9618,,0.62529,490.0
"154 QUEEN STREET, ALTONA",3.0,2.0,2,3018,213021341,Other,18.8244,0.5751000000000001,0.54437,1.67925,0.5791799999999999,700.0
"154 TORGANNAH RD, KOONOOMOO",4.0,3.0,5,3644,216021413,Other,255.85503,4.27317,10.038200000000002,42.11372,9.53658,390.0
"154 TORGANNAH ROAD, KOONOOMOO",4.0,3.0,5,3644,216021413,House,255.85503,4.27317,10.038200000000002,42.11372,9.53658,390.0
"154/115 NEERIM ROAD, GLEN HUNTLY",2.0,1.0,1,3163,208021182,Other,14.03921,0.55379,2.7691,,0.79611,450.0
"155 HAZELWOOD ROAD, EAST WARBURTON",3.0,1.0,3,3799,211051286,House,82.60373,10.59724,2.2160100000000003,12.07054,,320.0
"155 KNIGHT STREET, SHEPPARTON",3.0,2.0,1,3630,216031416,House,182.09436,1.57544,0.14986,0.15111,,330.0
"155 RAIL STREET, HEATHCOTE JUNCTION",4.0,2.0,0,3758,209041224,House,53.32856,43.85201,1.99165,10.79948,1.13499,470.0
"155 SUTTON ST, WARRAGUL",3.0,2.0,2,3820,205011079,House,104.74975,0.22876,0.98041,3.10872,2.3680100000000004,330.0
"155 SUTTON STREET, WARRAGUL",3.0,2.0,2,3820,205011079,Other,104.73768,0.2166999999999999,0.99248,3.09665,2.35594,330.0
"155 SWALLOW STREET, SHEPPARTON",3.0,1.0,2,3630,216031594,House,181.56647,0.7474400000000001,0.54564,1.48001,0.81996,280.0
"155 WOODS ROAD, MOOLAP",3.0,2.0,4,3221,203021045,House,87.54709,2.09478,3.90218,4.28473,,450.0
"1550 RIDDELL ROAD, RIDDELLS CREEK",3.0,2.0,2,3431,210021234,Other,62.2911,13.29625,1.62653,,1.65416,595.0
"1556 ""GROOMS COTTAGE"" LANCEFIELD ROAD, CLARKEFIELD",2.0,1.0,2,3430,210041240,House,50.28375,7.22902,8.45462,8.31574,,300.0
"1556 LANCE LANCEFIELD ROAD, CLARKEFIELD",2.0,1.0,2,3430,210041240,House,50.28375,7.22902,8.45462,8.31574,,300.0
"1556 LANCEFIELD ROAD, CLARKEFIELD",2.0,1.0,2,3430,210041240,Other,50.28375,7.22902,8.45462,8.31574,,300.0
"156 BROCKLEY STREET, WODONGA",4.0,2.0,2,3690,204031492,House,310.628,0.22818,0.28973,1.31459,2.59827,320.0
"156 GORDON STREET, COBURG",3.0,2.0,2,3058,206011498,House,9.84336,0.6587999999999999,0.55089,1.42564,1.74449,585.0
"156 MCCULLOUGH ROAD, NEERIM EAST",3.0,1.0,7,3831,205011077,House,124.4145,9.15586,10.26901,10.30349,,290.0
"156 SWANSEA ROAD, MONTROSE",3.0,1.0,2,3765,211051280,House,41.015910000000005,0.8942599999999999,2.14987,,,420.0
"156 TURRAMURRA DRIVE, ROWVILLE",4.0,2.0,2,3178,211011256,House,33.74208,1.08899,0.2122899999999999,0.21537,,530.0
"157 ALBERT ROAD, WARRAGUL",3.0,1.0,3,3820,205011079,House,106.9372,1.2544000000000002,1.6748599999999998,2.42694,1.6116,320.0
"157 MCIVOR ROAD, STRATHDALE",3.0,2.0,2,3550,202011020,Other,154.66013,3.02147,2.33459,3.38941,,275.0
"157 TURRAMURRA DRIVE, ROWVILLE",4.0,2.0,4,3178,211011256,House,33.70829,1.0552,0.359,0.3620899999999999,,580.0
"157A DENDY STREET, BRIGHTON EAST",2.0,1.0,1,3187,208011170,House,16.898490000000002,0.39067,1.19155,0.91896,,480.0
"158 MORRIS STREET, SUNSHINE",3.0,1.0,1,3020,213011336,House,13.17824,0.4811499999999999,0.3776899999999999,0.60633,1.21284,420.0
"158/125 JUBILEE PARK ROAD, ALLANSFORD",2.0,1.0,1,3277,217041480,Other,251.5772,4.125109999999999,3.95682,10.55127,4.5730200000000005,270.0
"1586 GLENROWAN-BOWEYA ROAD, TAMINICK",4.0,3.0,2,3675,204021064,House,244.15172,8.81779,7.31548,8.27164,24.7113,300.0
"159 DAY AVENUE, OMEO",1.0,1.0,1,3898,205021082,Other,401.64563,0.34935,0.2579599999999999,0.64437,90.22948,550.0
"159 ELIZABETH STREET, EDENHOPE",3.0,1.0,2,3318,215011393,House,393.417,5.281,1.90712,1.81348,40.24156,195.0
"159 SUFFOLK STREET, FOOTSCRAY WEST",3.0,1.0,2,3012,213031351,House,11.10908,1.3858499999999998,1.60538,,1.31092,480.0
"159A MAROONDAH HIGHWAY, CROYDON",3.0,2.0,2,3136,211031451,Other,32.26844,0.99697,1.5336500000000002,1.45922,1.55963,460.0
"15A ALBERT AVENUE, SPRINGVALE",1.0,1.0,1,3171,212041317,House,27.91204,0.7181900000000001,1.10866,1.37659,1.32353,220.0
"15A BEACH ROAD, RHYLL",3.0,2.0,2,3923,205031091,House,138.18836,1.24756,7.00271,8.66586,,375.0
"15A BISHOP STREET, KINGSVILLE",2.0,1.0,1,3012,213031350,Other,9.01369,2.05282,,,2.54495,400.0
"15A BLUE GUM DRIVE, STRATHDALE",3.0,2.0,1,3550,202011020,House,155.59938,4.25738,2.5455,2.92768,,330.0
"15A MARTIN ROAD, GLEN IRIS",3.0,2.0,1,3146,207011150,House,11.49354,0.98563,0.60182,,2.56317,800.0
"15A OSWALD STREET, ELSTERNWICK",4.0,1.0,2,3185,208021179,House,13.47639,,2.46993,1.16136,2.59244,763.75
"15B EDWARD AVENUE, ALTONA NORTH",3.0,2.0,3,3025,213021343,Other,13.2644,0.37377,0.8789199999999999,1.7753599999999998,2.93739,520.0
"15B JOHN STREET, LANGWARRIN",3.0,2.0,3,3910,214011374,Other,56.660230000000006,1.3321500000000002,1.42657,1.80916,2.88348,420.0
"16 / 12 WOORIGOLEEN ROAD, TOORAK",2.0,2.0,1,3142,206061138,Other,8.25469,1.01732,1.06043,1.3752,1.31874,550.0
"16 ALLEN STREET, LAVERTON",3.0,1.0,2,3028,213051363,House,23.590580000000003,0.3357699999999999,0.5715,,1.01705,266.6666666666667
"16 ANDENE DRIVE, NARRE WARREN",3.0,2.0,2,3805,212021455,House,44.34184,1.02952,0.80131,,,360.0
"16 ANDERSON STREET, DIMBOOLA",3.0,1.0,1,3414,215011390,House,336.66194,1.2718,1.53897,2.33064,1.15125,130.0
"16 ANNE STREET, BLACKBURN NORTH",3.0,1.0,1,3130,207031161,Other,21.09557,0.93725,0.43886,0.59775,2.05072,450.0
"16 ARNOLD STREET, BRIDGEWATER",2.0,1.0,2,3516,202031033,House,178.46985999999998,1.28446,1.22433,36.31102,1.26782,240.0
"16 AVON ROAD, RYE",4.0,1.0,2,3941,214021383,Other,102.1432,1.7246199999999998,4.33099,,,390.0
"16 BANKSIA CIRCUIT, WESBURN",2.0,1.0,3,3799,211051286,House,70.76072,1.73048,0.9493,3.33407,,300.0
"16 BEAUFORT ROAD, SKIPTON",3.0,2.0,7,3361,217031474,House,167.55861,0.69629,1.29223,40.40893,1.36835,260.0
"16 BLACK STREET, BENDIGO",4.0,1.0,2,3550,202011018,House,153.51088,1.24403,0.8480800000000001,1.41924,3.3456300000000003,320.0
"16 BLAXLAND AVENUE, CRANBOURNE NORTH",3.0,1.0,4,3977,212031560,House,48.71777,0.54589,0.59205,1.1994200000000002,,357.5
"16 BLENDON AVENUE, ST ALBANS",3.0,1.0,1,3021,213011334,House,21.91863,0.7585299999999999,2.12596,2.65655,4.48557,310.0
"16 BOWEN ROAD, LILYDALE",4.0,2.0,4,3140,211051278,House,39.70029,1.6427,0.34678,1.69287,2.0611,520.0
"16 BRADSTREET ROAD, MOUNT WAVERLEY",3.0,1.0,2,3149,212051324,House,19.08244,0.51237,0.12012,3.79416,,460.0
"16 BREEN TERRACE, FERNY CREEK",3.0,2.0,2,3786,211051282,House,48.19796,0.64436,2.06798,,,520.0
"16 BUCKINGHAM STREET, FOOTSCRAY",3.0,1.0,0,3011,213031348,House,7.39535,0.89536,0.53312,0.3775199999999999,0.14077,500.0
"16 BURWOOD AVENUE, RINGWOOD",4.0,1.0,2,3134,211031266,House,27.25229,1.11372,1.97356,2.4443200000000003,1.5535,445.0
"16 CAMBRIDGE STREET, BELGRAVE SOUTH",3.0,1.0,2,3160,211051274,House,48.27539,0.93817,0.64619,3.64454,3.24848,380.0
"16 CAMPBELL STREET, RICHMOND",2.0,2.0,1,3121,206071517,House,5.67664,1.81371,1.7116,0.8249099999999999,1.45168,620.0
"16 CAMPBELLS CRESCENT, REDAN",3.0,1.0,1,3350,201011484,House,117.47891,1.36445,0.70209,3.03949,,300.0
"16 CANTERBURY AVENUE, SHEPPARTON",4.0,3.0,2,3630,216031416,House,184.94527,0.17102,2.60275,2.52457,,500.0
"16 CARR STREET, BRIGHTON EAST",3.0,2.0,4,3187,208011170,Other,17.84268,1.11198,1.83608,1.54179,,780.0
"16 CASUARINA AVENUE, TORQUAY",4.0,2.0,1,3228,203031053,House,104.085,0.84642,2.43256,2.48427,,503.3333333333333
"16 CAULFIELD DRIVE, ASCOT",3.0,2.0,2,3551,208041194,House,11.0224,0.22881,0.39373,0.74211,1.19505,320.0
"16 CHARLES STREET, SEDDON",2.0,1.0,0,3011,213031350,House,7.19161,0.56631,,,0.91207,500.0
"16 CHENISTON ROAD, MOUNT MACEDON",4.0,2.0,4,3441,210021233,Other,62.7967,1.22708,0.41211,0.36034,4.74986,820.0
"16 CLEMATIS COURT, LUCKNOW",3.0,2.0,2,3875,205021081,House,283.64522,1.17027,2.6645700000000003,3.15805,3.34274,345.0
"16 CLOVERSET AVENUE, NARRE WARREN",4.0,2.0,2,3805,212021456,Other,41.41082,0.6810900000000001,0.7590399999999999,1.26683,2.56571,430.0
"16 COBB JUNCTION, SYDENHAM",3.0,2.0,2,3037,213011339,House,26.40735,0.93516,0.85711,1.25627,2.16434,400.0
"16 CONNESS STREET, CHILTERN",2.0,1.0,2,3683,204031070,House,281.42578000000003,6.5270600000000005,0.7485299999999999,,0.82066,240.0
"16 CORNUBIA ROAD, MANOR LAKES",4.0,2.0,2,3024,213051579,House,40.46495,,2.73162,,,340.0
"16 CORONA PLACE, ROXBURGH PARK",3.0,2.0,2,3064,210051544,House,24.36166,,0.43865,1.73042,3.8239,370.0
"16 COWANNA AVE S, MERBEIN SOUTH",4.0,1.0,3,3505,215021396,House,552.65025,4.25167,4.371,4.36793,5.23453,300.0
"16 CRAIGLEA COURT, DONCASTER EAST",4.0,2.0,2,3109,207021424,Other,21.9338,1.07928,1.56817,,,490.0
"16 DEANS ROAD, UPWEY",2.0,1.0,0,3158,211051284,House,44.7623,1.07164,0.54208,1.75,1.27027,350.0
"16 DICK STREET, CASTLEMAINE",3.0,1.0,1,3450,202021027,House,119.11123,4.6673,1.95156,2.61283,2.67773,350.0
"16 DRAPER COURT, KEILOR DOWNS",3.0,1.0,2,3038,213011332,House,24.39542,0.81814,0.7613099999999999,0.86801,,320.0
"16 DUCKER STREET, YARRAVILLE",3.0,1.0,4,3013,213031352,Other,7.61108,0.5794600000000001,0.88074,3.19879,0.59666,670.0
"16 EAGLES ROAD, HARCOURT",3.0,1.0,1,3453,202021028,Other,121.58255,0.82416,1.49454,19.54289,1.69648,305.0
"16 ELIZABETH ST, ECHUCA",3.0,2.0,1,3564,216011406,House,209.462,1.3103,1.09745,0.90834,3.24439,350.0
"16 ELIZABETH STREET, ECHUCA",3.0,2.0,1,3564,216011406,House,209.462,1.3103,1.09745,0.90834,3.24439,350.0
"16 ELLEN AVENUE, SEASPRAY",2.0,1.0,2,3851,205051100,House,240.21802,0.74839,2.50758,,,210.0
"16 ELTHAM PARADE, MANOR LAKES",4.0,2.0,2,3024,213051579,House,39.05901,,2.08868,,,400.0
"16 FAIRBAIRN ROAD, CRANBOURNE",3.0,1.0,2,3977,212031300,House,52.46738,1.85383,1.12579,2.1251100000000003,2.27381,330.0
"16 FAIRWAY AVENUE, HOPPERS CROSSING",4.0,2.0,2,3029,213051362,House,29.59617,0.66388,0.32487,1.96444,,400.0
"16 FARMHOUSE COURT, SYDENHAM",3.0,2.0,4,3037,213011339,House,27.161720000000003,0.6124299999999999,0.9664,1.36556,2.91871,380.0
"16 FARMHOUSE CT, SYDENHAM",3.0,2.0,4,3037,213011339,House,27.12009,0.5708,0.92477,1.32393,2.87708,380.0
"16 FICINIA MEWS, HIGHTON",1.0,1.0,1,3216,203021042,House,85.26566,2.6862,3.40561,1.7578,,170.0
"16 FLINDERS STREET, QUEENSCLIFF",3.0,1.0,2,3225,203031052,Other,110.75949,1.62348,0.47112,1.02346,,355.0
"16 FLINDERS STREET, THORNBURY",3.0,1.0,0,3071,206021112,Other,8.57926,0.67299,0.29904,1.43416,0.49697,550.0
"16 GARDENIA ROAD, BALWYN NORTH",3.0,1.0,2,3104,207011148,Other,15.3959,0.82382,1.3940899999999998,1.63976,,330.0
"16 GENOA COURT, COOLAROO",3.0,1.0,2,3048,210051243,House,19.14704,0.6267699999999999,0.39088,1.0908099999999998,0.5670299999999999,340.0
"16 GIDDINGS STREET, NORTH GEELONG",3.0,1.0,1,3215,203021047,House,71.26652,0.7443099999999999,1.97386,1.59533,1.39776,380.0
"16 GIRTON CRESCENT, MANIFOLD HEIGHTS",5.0,2.0,2,3218,203021040,Other,77.06952,0.07512,0.93608,1.77128,,500.0
"16 GISBORNE STREET, BULLEEN",3.0,2.0,2,3105,207021156,House,15.77828,2.16259,0.73768,3.25852,,480.0
"16 GLEN ORCHARD CL, TEMPLESTOWE",4.0,2.0,3,3106,207021159,House,24.06925,1.16973,1.67523,,,670.0
"16 GLEN ORCHARD CLOSE, TEMPLESTOWE",4.0,2.0,3,3106,207021159,House,24.06925,1.16973,1.67523,,,670.0
"16 GOULBURN COURT, WERRIBEE",3.0,2.0,4,3030,213051467,House,33.686879999999995,0.87229,1.56428,2.37936,,330.0
"16 GRANT STREET, FITZROY NORTH",2.0,1.0,0,3068,206071143,Other,4.152229999999999,0.82978,0.65507,1.26072,1.51346,720.0
"16 HARGREAVES STREET, BENDIGO",3.0,1.0,1,3550,202011018,House,152.56638,0.61484,0.55398,0.48333,2.86746,340.0
"16 HEADLAND DRIVE, LEOPOLD",4.0,2.0,2,3224,203021044,Other,91.20583,1.97594,3.1075,,,445.0
"16 HEMLEY COURT, HALLS GAP",2.0,1.0,0,3381,215011392,House,253.29248,3.221,0.86402,28.30718,27.35847,255.0
"16 HIGGINS STREET, WANGARATTA",3.0,1.0,1,3677,204021066,Other,239.79364,0.8455900000000001,0.43221,1.09944,2.20214,270.0
"16 HIGH STREET, LONGFORD",3.0,1.0,2,3851,205051100,House,214.27989,0.13056,0.97058,,,285.0
"16 HIGHBRIDGE CRESCENT, SUNBURY",4.0,2.0,2,3429,210041541,House,43.49564,3.72086,1.32895,4.23067,,410.0
"16 HILLIER ST, SHEPPARTON",3.0,1.0,2,3630,216031594,House,179.51898,2.20224,0.54004,0.78984,1.74532,320.0
"16 HILLIER STREET, SHEPPARTON",3.0,1.0,2,3630,216031594,Other,179.51898,2.20224,0.54004,0.78984,1.74532,320.0
"16 IRVINE COURT, ALTONA MEADOWS",2.0,1.0,1,3028,213021342,Apartment,25.04276,0.88191,1.44351,,,320.0
"16 JACKA STREET, MACLEOD",3.0,2.0,2,3085,209011203,House,16.9852,2.5105,2.20276,1.1807999999999998,1.12323,400.0
"16 KALLAY DRIVE, PIONEER BAY",2.0,1.0,2,3984,205031093,House,98.66587,8.63468,8.72097,34.96179,9.71816,250.0
"16 KANDANGA GROVE, BULLEEN",3.0,2.0,1,3105,207021156,House,14.36163,0.66416,0.86,1.84187,,482.5
"16 KARABIL CL, SCORESBY",3.0,2.0,2,3179,211011254,House,35.33699,0.45161,0.84265,2.20541,,430.0
"16 KARABIL CLOSE, SCORESBY",3.0,2.0,2,3179,211011254,House,35.33699,0.45161,0.84265,2.20541,,430.0
"16 KARDINIA ROAD, GLEN IRIS",3.0,1.0,2,3146,207011150,House,13.19099,0.85017,0.5330900000000001,,2.84025,520.0
"16 KAURI STREET, RED CLIFFS",2.0,1.0,0,3496,215021399,House,526.91738,0.2491,0.27414,2.38714,1.1095,260.0
"16 KEDLESTON WAY, ROWVILLE",4.0,2.0,2,3178,211011256,House,36.30348,0.22748,0.20932,0.8371799999999999,,480.0
"16 KENNETH STREET, INVERLOCH",3.0,2.0,1,3996,205031093,House,148.14995000000002,1.1051099999999998,0.62394,13.30011,13.75616,350.0
"16 KINDRED AVENUE, CRANBOURNE NORTH",3.0,2.0,2,3977,212031559,House,51.20363,,2.44154,1.02811,,420.0
"16 KINGSMERE CLOSE, GLADSTONE PARK",3.0,1.0,1,3043,210051245,House,20.01461,2.0887800000000003,1.16304,1.29353,,370.0
"16 KOSCIUSKO ROAD, BALWYN NORTH",4.0,3.0,2,3104,207011148,House,13.62508,1.10169,1.11463,2.66473,,800.0
"16 LANDFALL AVENUE, NEWLANDS ARM",3.0,1.0,2,3875,205021086,House,296.98728000000006,2.47079,11.31852,,,320.0
"16 LATROBE AVENUE, BUNDOORA",3.0,1.0,1,3083,209041217,House,17.570790000000002,2.20341,0.53642,1.4809,,400.0
"16 LEEANDALE DRIVE, YINNAR",3.0,1.0,1,3869,205041094,House,161.90622,3.06434,1.02608,7.70305,,210.0
"16 LEEDS STREET, DONCASTER EAST",3.0,2.0,2,3109,207021425,Other,21.06616,0.27315,0.12968,1.41751,,430.0
"16 LIGHTFOOT RISE, BOTANIC RIDGE",3.0,3.0,2,3977,212031303,House,57.01389,3.34408,2.27022,7.02448,11.98229,570.0
"16 LONSDALE PROMENADE, WESTBURY",3.0,1.0,1,3824,203031490,House,105.77629,1.36222,1.54433,1.43505,,280.0
"16 LYELL STREET, SOUTH MELBOURNE",2.0,1.0,1,3205,206051512,Other,4.99659,1.06881,0.35717,,0.6514,550.0
"16 MADDEN STREET, ALBERT PARK",3.0,2.0,0,3206,206051128,House,4.82068,0.19953,0.44593,1.21687,1.72482,800.0
"16 MAIN ST, ROMSEY",2.0,1.0,2,3434,210021235,House,64.64177,,1.32369,8.1381,14.59925,400.0
"16 MAIN STREET, ROMSEY",2.0,1.0,2,3434,210021235,House,64.64177,,1.32369,8.1381,14.59925,400.0
"16 MALCLIFF ROAD, NEWHAVEN",4.0,2.0,1,3925,205031091,House,125.54837,5.44963,0.40796,0.11061,,300.0
"16 MANDALAY AVE, ARMSTRONG CREEK",4.0,2.0,2,3217,203031489,House,94.48053,4.7750900000000005,13.15962,1.96187,,420.0
"16 MANDALAY AVENUE, ARMSTRONG CREEK",4.0,2.0,2,3217,203031489,House,94.48053,4.7750900000000005,13.15962,1.96187,,420.0
"16 MANNEVILLE ST, WENDOUREE VILLAGE",3.0,1.0,2,3355,201011008,House,119.8233,0.54855,0.59017,0.40696,,270.0
"16 MARSHALL ROAD, LUCAS",4.0,2.0,2,3350,201011001,House,126.48151,3.42315,3.0187600000000003,,,380.0
"16 MARTINS ROAD, WILLUNG SOUTH",3.0,2.0,0,3847,205051104,Other,187.74423,4.88648,0.81637,34.51415,33.9317,390.0
"16 MARY AVENUE, MILDURA",3.0,1.0,2,3500,215021469,House,541.35031,0.81999,0.85912,0.80568,3.17488,310.0
"16 MARY STREET, BALWYN NORTH",3.0,2.0,2,3104,207011148,House,16.585939999999997,1.47985,0.2975,1.37608,,600.0
"16 MCCALLUM STREET, LUCAS",3.0,2.0,2,3350,201011001,Other,126.15451,2.94801,2.54362,,,360.0
"16 MCKAY STREET, MOUNT BEAUTY",3.0,1.0,0,3699,204031069,Other,351.01097,0.72285,1.1475799999999998,1.91055,32.59395,220.0
"16 MORRIS STREET, SOUTH MELBOURNE",2.0,1.0,0,3205,206051512,House,3.92644,1.01301,0.73593,,0.49042,540.0
"16 MT CLAY ROAD, HEYWOOD",3.0,1.0,1,3304,217011420,House,351.08653000000004,4.18443,2.53926,1.65247,0.65175,243.33333333333334
"16 MULBERRY WALK, WANTIRNA SOUTH",2.0,2.0,1,3152,211011254,House,35.66399,0.9398,1.15656,0.7287,,450.0
"16 MURRAY STREET, KERANG",5.0,2.0,2,3579,215031402,Other,283.77878000000004,,0.6642,0.36286,1.2784,260.0
"16 MUSTANG LANE, THOMASTOWN",2.0,1.0,1,3074,209041223,House,16.36049,,0.37883,1.19049,0.0835,330.0
"16 NATURE STREET, ARMSTRONG CREEK",4.0,2.0,2,3217,203031489,House,93.86963,4.16419,12.54871,1.66395,,420.0
"16 NAUGHTON RD, KOONOOMOO",3.0,1.0,0,3644,216021413,House,254.09877,1.63145,7.24116,40.35746,7.58959,295.0
"16 NAUGHTON ROAD, KOONOOMOO",3.0,1.0,0,3644,216021413,House,254.09877,1.63145,7.24116,40.35746,7.58959,295.0
"16 NELSON PLACE, SOUTH MELBOURNE",2.0,2.0,0,3205,206051512,House,4.4767600000000005,0.94175,0.23011,,0.52434,800.0
"16 NIBLICK STREET, ANGLESEA",3.0,1.0,4,3230,203031049,House,115.64173,2.61233,3.91326,,,400.0
"16 NOLAN AVENUE, BROOKLYN",3.0,1.0,2,3012,213021343,Other,12.83952,0.26804,0.1097399999999999,2.20636,3.36839,370.0
"16 NORTHCOTT STREET, MELTON SOUTH",3.0,1.0,0,3338,213041578,House,47.99257,,0.36676,0.93067,0.7858099999999999,280.0
"16 O'CALLAGHAN PARADE, LUCAS",3.0,2.0,2,3350,201011001,House,126.33495,3.328,2.92361,,,350.0
"16 OAK TERRACE, WHEELERS HILL",3.0,2.0,1,3150,212051325,Other,29.87275,7.0886000000000005,2.3414200000000003,4.23355,,545.0
"16 ORIANO STREET, EPPING",2.0,1.0,1,3076,209041432,House,21.70157,,0.66602,1.93911,1.62248,330.0
"16 PANNAM DRIVE, HOPPERS CROSSING",4.0,1.0,2,3029,213051362,Other,29.625580000000003,2.89522,1.3653,0.86558,,390.0
"16 PIKE STREET, EPPING",4.0,2.0,2,3076,209041433,House,24.1845,,1.10307,,,420.0
"16 PIN OAK COURT, CANTERBURY",3.0,2.0,2,3126,212051319,House,15.27454,2.11431,3.21373,2.414,,900.0
"16 PRIMULA STREET, BLACKBURN NORTH",3.0,1.0,2,3130,207031161,Other,19.51269,1.81632,1.32968,0.99833,2.47302,450.0
"16 QUAMBY COURT, WERRIBEE",3.0,1.0,2,3030,213051468,Other,37.60432,0.84537,0.566,,17.886290000000002,300.0
"16 RIVIERA DRIVE, BERWICK",3.0,2.0,2,3806,212021553,House,49.237300000000005,1.76246,1.29487,1.20571,,600.0
"16 RONALD ST, TAWONGA",4.0,2.0,0,3697,204031069,Other,342.45688,0.55683,0.97993,7.82566,31.49441,450.0
"16 ROSALINE AVENUE, MOUNT WAVERLEY",3.0,1.0,2,3149,212051323,Other,21.60304,0.7881699999999999,0.41004,0.5766699999999999,0.66288,510.0
"16 ROWANVAL TERRACE, MERNDA",3.0,2.0,2,3754,209041532,House,30.55687,,2.60817,1.79152,,360.0
"16 ROZZY PARADE, NARRE WARREN",3.0,2.0,2,3805,212021455,House,43.83957,0.52725,0.29904,,,355.0
"16 SAMWELL ROAD, CHARLEMONT",3.0,2.0,2,3217,203021485,Other,91.09103,2.47499,,4.0568,,400.0
"16 SCHOOL ROAD, NATTE YALLOCK",3.0,1.0,2,3465,201031013,House,206.96567,16.55264,0.05622,16.101399999999998,24.13714,195.0
"16 SELLICK DRIVE, CROYDON",3.0,1.0,2,3136,211031450,House,32.97345,1.2834,0.4831999999999999,2.49559,,360.0
"16 SHOALING DRIVE, LEOPOLD",3.0,2.0,2,3224,203021044,House,90.82317,1.59328,2.72484,,,390.0
"16 SKYLINE DRIVE, GISBORNE",3.0,2.0,3,3437,210021232,House,55.52379,2.69061,2.51883,3.5325,3.08838,570.0
"16 STRATHCONNON SQUARE, TULLAMARINE",3.0,1.0,2,3043,210051250,House,20.77931,1.75201,2.0089,,,350.0
"16 SUGARLEA STREET, MANOR LAKES",4.0,2.0,2,3024,213051579,Other,41.26749,,3.53416,,,410.0
"16 SUTCLIFFE STREET, LUCAS",4.0,2.0,2,3350,201011001,House,125.59166,2.2784,1.874,,,385.0
"16 TANNIN WAY, WAURN PONDS",2.0,2.0,2,3216,203021487,House,86.50266,1.18905,2.93691,2.53237,0.22668,155.0
"16 TERANG MORTLAKE ROAD, NOORAT",3.0,1.0,0,3265,217031474,House,218.76277,1.41849,0.36694,0.3448299999999999,5.98859,230.0
"16 THERESA STREET, PORTLAND",2.0,1.0,1,3305,217011422,House,356.21228,4.213100000000001,4.10971,4.5245500000000005,5.07353,150.0
"16 TOOLERN STREET, MELTON SOUTH",3.0,1.0,2,3338,213041578,House,47.78772,,0.6449,1.20881,0.58096,320.0
