address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,weekly_rent
"2/88 CHAPEL ROAD, MOORABBIN",2.0,1.0,1,3189,208031191,Apartment,21.0236,2.9263000000000003,1.02773,0.85846,1.7973,330.0
"2/886 DONCASTER ROAD, DONCASTER EAST",2.0,1.0,1,3109,207021425,Apartment,20.37422,0.77255,0.93485,2.31898,,375.0
"2/89 NYORA POOWONG ROAD, POOWONG",3.0,1.0,1,3988,205031089,House,108.17109,3.51314,3.7709,0.27829,6.56642,180.0
"2/89 WILLIAM STREET, LALOR",2.0,1.0,1,3075,209041529,House,18.27034,1.6514000000000002,0.94538,0.49355,,330.0
"2/9 ALLISON AVENUE, EUMEMMERRING",2.0,1.0,1,3177,212021295,Apartment,37.72512,0.4533899999999999,0.75106,2.09874,,320.0
"2/9 ARGYLE STREET, MACLEOD",3.0,2.0,2,3085,209011203,House,17.53004,1.97225,1.66451,0.64255,0.58498,490.0
"2/9 BRETT STREET, BRUNSWICK",2.0,2.0,1,3056,206011495,House,5.47399,0.5995199999999999,2.31324,,1.36949,500.0
"2/9 CARLYLE COURT, MORWELL",3.0,1.0,2,3840,205041096,House,156.96189,0.98232,2.2792600000000003,1.22712,5.4047,297.0
"2/9 CYPRESS AVENUE, BROOKLYN",2.0,1.0,1,3012,213021343,House,12.69597,0.09038,0.25606,2.06281,3.22484,330.0
"2/9 DRYSDALE AVENUE, NEWCOMB",2.0,1.0,1,3219,203021045,Apartment,82.20735,,1.89558,2.75659,,280.0
"2/9 FABIAN COURT, MARIBYRNONG",3.0,1.0,2,3032,213031349,House,9.06886,0.58908,0.25792,1.70122,,365.0
"2/9 FIFTH STREET, PARKDALE",2.0,2.0,2,3195,208031193,House,26.66695,0.92416,1.53077,2.54318,0.6632,400.0
"2/9 HENRY STREET, HAWTHORN",2.0,1.0,1,3122,207011519,Apartment,7.94145,0.16519,2.55464,,2.14993,330.0
"2/9 MONTAGUE STREET, HIGHTON",3.0,2.0,2,3216,203021042,House,83.72013000000001,0.20301,0.69377,2.23966,,460.0
"2/9 MURRUMBEENA ROAD, MURRUMBEENA",1.0,1.0,1,3163,208021176,Apartment,15.13697,2.1622600000000003,1.84981,,1.18813,270.0
"2/9 PAMAY ROAD, MOUNT WAVERLEY",5.0,2.0,4,3149,212051323,House,19.6996,3.75439,1.46562,2.57429,3.8152,350.0
"2/9 RECEPTION AVENUE, STRATHDALE",2.0,1.0,0,3550,202011020,House,154.47794,,1.89592,3.11446,,245.0
"2/9 SAUNDERS STREET, WEST BENDIGO",3.0,1.0,1,3550,202011018,House,150.24672,1.7568499999999998,2.3456,3.29898,5.31404,290.0
"2/9 VIOLET STREET, ESSENDON",1.0,1.0,0,3040,206031502,Apartment,8.54254,1.3436,0.57294,0.56694,1.01192,245.0
"2/9-10 BIRKETT COURT, ALTONA MEADOWS",3.0,2.0,1,3028,213021342,House,24.514080000000003,0.54544,1.0963699999999998,,,350.0
"2/9-11 OTTER STREET, COLLINGWOOD",2.0,1.0,1,3066,206071141,Apartment,2.9386300000000003,,0.29528,0.27424,,385.0
"2/9-11 PETER CHANEL COURT, DEER PARK",3.0,1.0,2,3023,213011569,House,25.89472,0.3506499999999999,0.3362099999999999,2.8073,1.65956,310.0
"2/91 CLAUSCEN STREET, FITZROY NORTH",2.0,2.0,1,3068,206071143,House,5.54815,1.59769,0.33775,1.61325,1.338,575.0
"2/91 MOUNT DANDENONG ROAD, RINGWOOD EAST",3.0,1.0,1,3135,211031267,House,30.00995,1.74302,0.53062,4.63298,1.7923399999999998,375.0
"2/91 PINE STREET, RESERVOIR",2.0,1.0,1,3073,209021526,Apartment,13.190790000000002,0.58682,1.06094,1.97694,1.46716,300.0
"2/92 BROUGHAM STREET, KEW",3.0,2.0,2,3101,207011522,House,8.97684,0.75001,0.8914500000000001,2.13778,,340.0
"2/92 TENNYSON STREET, ELWOOD",3.0,2.0,1,3184,206051129,House,8.90545,1.77547,0.70769,0.97233,,740.0
"2/946 DONCASTER ROAD, DONCASTER EAST",2.0,1.0,1,3109,207021425,Apartment,21.11784,0.42274,0.59464,1.46919,,350.0
"2/95 MELBOURNE ROAD, WILLIAMSTOWN",1.0,1.0,1,3016,213021346,Apartment,13.64047,1.60496,0.3886,0.80006,1.57697,250.0
"2/96 BROADWAY, ELWOOD",3.0,2.0,1,3184,206051129,House,9.34928,0.95296,0.3323,0.4990199999999999,,750.0
"2/96 STATION STREET, SANDRINGHAM",1.0,1.0,0,3191,208011173,Apartment,17.791169999999997,1.7903399999999998,0.5735800000000001,1.56575,0.25512,320.0
"2/98 ASHLEY STREET, MAIDSTONE",3.0,3.0,1,3012,213031347,House,11.10036,0.2810899999999999,0.42831,0.4132699999999999,1.82431,380.0
"2/98 STATION STREET, ASPENDALE",3.0,2.0,2,3195,208031189,House,48.77863,0.3378,0.44739,0.50326,0.44438,485.0
"2/99 EARL STREET, KEW",2.0,1.0,2,3101,207011522,Apartment,7.85993,1.3525699999999998,1.95422,3.23022,,430.0
"20 / 76 THE ESPLANADE, CAROLINE SPRINGS",2.0,2.0,1,3023,213041463,House,30.45073,,1.7348,0.42188,,350.0
"20 ALTA STREET, CANTERBURY",3.0,2.0,2,3126,207011155,House,11.38422,1.34843,0.14073,0.9042,1.32079,880.0
"20 ANSELL CRESCENT, SHEPPARTON",3.0,1.0,1,3630,216031594,House,181.41445,6.995970000000001,0.8044600000000001,1.32799,2.2760700000000003,270.0
"20 AURA VALE ROAD, MENZIES CREEK",4.0,2.0,2,3159,211051274,House,52.668980000000005,0.68911,1.19778,6.22595,4.5895600000000005,500.0
"20 BARRANI STREET, BENTLEIGH EAST",3.0,1.0,1,3165,208021426,House,20.88055,2.44762,1.33169,1.41184,,410.0
"20 BIDEY STREET, PRAHRAN",3.0,1.0,0,3181,206061136,House,8.73379,,0.8219500000000001,1.7466400000000002,2.06764,625.0
"20 BLAIR STREET, MARIBYRNONG",3.0,2.0,2,3032,213031349,House,10.42768,0.99209,1.83553,1.40296,,430.0
"20 BRIGHT STREET, BENDIGO",2.0,2.0,1,3550,202011018,House,151.83519,2.26219,1.10405,1.18725,0.44749,520.0
"20 CABERNET CRESCENT, BUNDOORA",4.0,2.0,1,3083,209041217,House,18.67743,0.99879,1.86995,1.90949,,380.0
"20 CAMERON STREET, HEYWOOD",3.0,1.0,1,3304,217011420,House,350.89541,14.37969,1.90192,0.54727,0.98586,165.0
"20 CANTERBURY STREET, BROWN HILL",3.0,1.0,4,3350,201011481,House,112.44563,0.89075,0.56667,0.8892100000000001,2.31424,250.0
"20 CAPRICORN AVENUE, DONCASTER EAST",3.0,2.0,2,3109,207021424,House,23.31595,1.01867,1.0273,,,413.3333333333333
"20 CARBEENA PARADE, HEIDELBERG WEST",3.0,2.0,2,3081,209011199,House,13.48545,1.1847,0.94118,1.13579,,420.0
"20 CHURCH STREET, GIRGARRE",3.0,1.0,1,3624,216011410,House,193.54872,0.85677,0.75991,42.21075,1.18929,165.0
"20 CHURCH STREET, SOUTH MELBOURNE",2.0,1.0,0,3205,206051512,Apartment,4.19901,0.4498999999999999,0.7428400000000001,,0.71353,470.0
"20 CLYDE STREET, SMYTHESDALE",2.0,1.0,6,3351,201031015,House,134.76047,2.14372,0.30247,,0.27704,270.0
"20 COLAC GROVE, BELMONT",4.0,1.0,1,3216,203021037,House,86.91508,1.22976,0.297,0.417,,350.0
"20 COLBY DRIVE, BELGRAVE HEIGHTS",4.0,2.0,0,3160,211051274,House,49.35352,2.01629,1.72431,2.73908,2.41957,450.0
"20 CORBERT COURT, FERNTREE GULLY",2.0,1.0,2,3156,211011448,House,36.46755,2.51887,0.73741,3.74966,4.78589,320.0
"20 CRAWFORD ROAD, CLARINDA",2.0,1.0,1,3169,212041309,House,23.01731,2.08865,0.4871399999999999,,,340.0
"20 CROFTON DRIVE, WILLIAMSTOWN",5.0,2.0,3,3016,213021346,House,15.31212,2.06422,2.06024,0.89338,2.76568,730.0
"20 CURACOA DRIVE, HASTINGS",4.0,2.0,2,3915,214021379,House,75.17797999999999,2.47897,0.75821,2.89194,2.65049,340.0
"20 DONNELLY AVENUE, NORLANE",3.0,2.0,3,3214,203021488,House,67.91252,0.5121,0.54049,2.8065,1.37649,290.0
"20 EMMETT STREET, BIG HILL",4.0,2.0,2,3555,203031049,House,125.32476,19.4001,13.59628,,,340.0
"20 FINKS ROAD, MERTON",3.0,1.0,0,3715,204011057,House,169.59959,31.88998,1.02346,38.22736,0.48164,240.0
"20 FUTURA DRIVE, BIG HILL",3.0,2.0,2,3555,203031049,House,125.32476,19.4001,13.59628,,,330.0
"20 GLENCAPLE COURT, ENDEAVOUR HILLS",3.0,1.0,0,3802,212021453,House,37.21891,0.75349,1.07651,3.03565,,320.0
"20 GRACE STREET, MALVERN",2.0,1.0,0,3144,208041194,Apartment,12.07211,0.3808999999999999,0.51973,0.58259,1.3978,575.0
"20 GRAY STREET, BENTLEIGH EAST",3.0,2.0,2,3165,208021427,House,19.24313,1.80231,1.63917,1.4863499999999998,,595.0
"20 GREGORY STREET, OUYEN",3.0,1.0,1,3490,215021398,House,440.77194,22.11696,0.88887,2.10737,0.8729,190.0
"20 HAMILTON STREET, SEDDON",3.0,2.0,1,3011,213031350,House,7.9943,0.4324599999999999,,,1.82237,380.0
"20 HASLEWOOD STREET, POINT COOK",4.0,2.0,2,3030,213051464,House,28.77954,1.38442,,,,465.0
"20 HOPETOUN TERRACE, LORNE",4.0,2.0,0,3232,203031049,House,142.35033,1.12855,30.62184,,,450.0
"20 HUNTER ROAD, TRARALGON",3.0,1.0,2,3844,205041493,House,165.39556,,0.38538,0.23378,2.04651,260.0
"20 ILVIA WAY, SEBASTOPOL",4.0,3.0,2,3356,201011484,House,119.50484,1.26884,1.42319,1.33934,,360.0
"20 INVERELL STREET, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,31.816560000000003,,0.3911,,,390.0
"20 ISAAC EDEY PLACE, HAMPTON PARK",3.0,2.0,1,3976,212031561,House,43.70529,,0.7185499999999999,,,320.0
"20 JOYCE ROAD, SEVILLE EAST",3.0,2.0,4,3139,211051285,House,55.00593,,2.62384,,,365.0
"20 KARINGAL STREET, ALTONA",3.0,1.0,1,3018,213021341,House,20.20361,0.76689,0.5708,0.25323,0.2926499999999999,370.0
"20 KATUNGA NORTH ROAD, KATUNGA",3.0,1.0,2,3640,216021413,House,228.79975,0.37392,0.12312,9.50921,0.37725,197.5
"20 KIERS AVENUE, MOUNT WAVERLEY",5.0,2.0,2,3149,212051323,House,24.26769,2.08563,0.60751,1.3573499999999998,2.12841,450.0
"20 KIEWA EAST ROAD, TANGAMBALANGA",3.0,2.0,2,3691,204031075,House,333.59106,13.33507,1.22762,,5.8359,280.0
"20 LANGBOURNE WAY, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,31.80485,,0.64503,,,420.0
"20 LANGHAM ROAD, WENDOUREE",3.0,1.0,1,3355,201011008,House,119.87609,0.61212,0.92491,0.4705299999999999,,260.0
"20 LATROBE STREET, NEWPORT",3.0,1.0,0,3015,213021344,House,12.48925,1.4255,1.28132,2.57004,0.8822000000000001,480.0
"20 LEWIS STREET, THORNBURY",3.0,1.0,3,3071,206021112,House,8.07319,1.48877,1.3051199999999998,2.89394,1.99163,527.5
"20 LEXINGTON SQUARE, SANDHURST",3.0,2.0,2,3977,214011376,House,47.40357,,6.04644,,,450.0
"20 LYNDHAM ROAD, MUCKLEFORD",4.0,2.0,0,3451,202021028,House,134.74856,14.9202,11.44111,13.14663,8.44498,400.0
"20 MACDOUGALL ROAD, BIG HILL",3.0,1.0,1,3555,203031049,House,125.32476,19.4001,13.59628,,,295.0
"20 MANCHESTER DRIVE, SKYE",3.0,2.0,2,3977,214011376,House,49.19761,,1.76381,,,400.0
"20 MARSHALL DRIVE, RESERVOIR",2.0,2.0,2,3073,209021523,House,15.73865,1.58475,0.2812099999999999,,2.79881,370.0
"20 MARY AVENUE, MILDURA",3.0,1.0,2,3500,215021469,House,541.2894399999999,1.56945,0.79826,0.74482,3.11402,260.0
"20 MAY ROAD, TOORAK",2.0,1.0,1,3142,206061138,House,7.60211,1.03571,1.37772,3.3528200000000004,3.26125,540.0
"20 MCINTYRE STREET, HORSHAM",4.0,2.0,2,3400,215011388,House,301.58359,3.11395,0.31841,0.50602,3.58485,380.0
"20 MCMAHONS ROAD, GLENLYON",3.0,2.0,2,3461,201021011,House,100.435,12.28556,2.23908,9.92941,9.04618,400.0
"20 MORRES STREET, BALLARAT",3.0,1.0,1,3350,201011481,House,114.22935,0.47998,1.52342,1.24981,2.64425,280.0
"20 MUNRO STREET, ASCOT VALE",2.0,1.0,1,3032,206031113,Apartment,7.30758,0.69033,0.4344599999999999,,0.8753500000000001,360.0
"20 NORTH VALLEY ROAD, HIGHTON",3.0,1.0,2,3216,203021042,House,83.31394,0.23512,0.5604,2.10629,,315.0
"20 PASCO STREET, WILLIAMSTOWN",3.0,1.0,0,3016,213021346,House,12.83892,1.1185699999999998,0.33504,1.55641,1.08316,705.0
"20 PATERSON AVENUE, LANGWARRIN",3.0,2.0,2,3910,214011374,House,55.72976,0.96962,1.06405,1.44664,3.2363600000000003,350.0
"20 POA COURT, DELAHEY",3.0,2.0,2,3037,213011331,House,27.86367,1.24524,1.30971,0.7456799999999999,,300.0
"20 QUEEN VICTORIA STREET, BALLARAT",3.0,1.0,1,3350,201011002,House,117.38966,1.1676,0.50906,0.9694,4.613689999999999,290.0
"20 QUEENSCLIFF ROAD, THOMASTOWN",3.0,1.0,0,3074,209041223,House,19.02151,,1.42432,1.57982,2.61162,300.0
"20 ROBERTSON ROAD, KINGLAKE",3.0,2.0,2,3763,209031211,House,56.60561,15.17636,1.97123,,,300.0
"20 ROSEMONT CRESCENT, KALORAMA",3.0,3.0,2,3766,211051282,House,46.28401,0.65516,3.14861,,,410.0
"20 ROWE STREET, ROBINVALE",3.0,1.0,1,3549,215031403,House,466.23016,2.15348,0.97541,0.65423,1.4176300000000002,210.0
"20 SHACKELL STREET, COBURG",3.0,1.0,2,3058,206011498,House,9.7011,0.51654,0.90149,1.28482,1.60223,450.0
"20 SHALE COURT, DELAHEY",3.0,1.0,2,3037,213011331,House,28.291,0.5397799999999999,1.73705,1.17301,,270.0
"20 SHAW STREET, ASHWOOD",3.0,2.0,2,3147,212051319,House,18.23768,0.994,1.71143,1.18152,,480.0
"20 SHELBOURNE COURT, MORNINGTON",5.0,2.0,3,3931,214021592,House,72.97016,1.27166,1.1548,2.26048,,950.0
"20 SHIPMAN STREET, BLAIRGOWRIE",3.0,1.0,2,3942,214021383,House,106.22361,0.97287,4.14162,,,275.0
"20 SILVERCREST WAY, CONNEWARRE",4.0,2.0,2,3228,203031489,House,93.79473,4.08929,12.47381,1.7506199999999998,,415.0
"20 SUSSEX STREET, MOONEE PONDS",2.0,1.0,1,3039,206031116,Apartment,8.00145,0.76807,0.4995,,1.19538,420.0
"20 SUTTONS (PEPE) LANE, LOCKWOOD SOUTH",3.0,1.0,6,3551,202021026,House,142.23963,48.47489,0.37398,,9.74796,430.0
"20 TAMORA CRESCENT, PORTLAND",3.0,1.0,1,3305,217011422,House,365.81103,3.03546,1.68628,3.6767,3.80127,220.0
"20 TATIARA DRIVE, GRANTVILLE",4.0,2.0,2,3984,205031093,House,102.05009,4.96404,5.05033,31.29114,6.0134300000000005,350.0
"20 THE RIDGEWAY, KENSINGTON",3.0,1.0,0,3031,206041121,House,4.6323,0.41068,0.30824,1.23923,0.52919,580.0
"20 TIBROCKNEY STREET, HIGHETT",3.0,2.0,1,3190,208011171,House,21.5506,1.53242,1.01701,1.6928,1.33621,495.0
"20 TOWER STREET, INVERLOCH",3.0,1.0,2,3996,205031093,House,148.34404999999998,1.25018,1.02973,13.4942,13.95025,300.0
"20 TURELLA CLOSE, BERWICK",4.0,2.0,2,3806,212021554,House,48.07744,,0.97457,,,345.0
"20 TURNBERRY DRIVE, SUNBURY",3.0,1.0,1,3429,210041240,House,37.12725,,1.34994,4.56037,,290.0
"20 TYLER STREET, ECHUCA",3.0,1.0,1,3564,216011406,House,210.97464,2.82293,0.94324,2.19793,1.95813,290.0
"20 WADE LANE, BIG HILL",3.0,1.0,0,3555,203031049,House,125.32476,19.4001,13.59628,,,300.0
"20 WARRISTON STREET, BRIGHTON",2.0,1.0,2,3186,208011169,Apartment,14.901879999999998,1.01381,1.75435,1.16664,0.72414,550.0
"20 YARALLA ROAD, BENTLEIGH EAST",3.0,1.0,2,3165,208021426,House,21.3578,0.13149,1.00754,3.55291,,480.0
"20 YELLOW GUM ROAD, DELAHEY",3.0,1.0,2,3037,213011331,House,26.96711,1.02997,1.7220799999999998,1.15804,,300.0
"20 YOUNGER STREET, COBURG",4.0,2.0,3,3058,206011497,House,8.17357,0.4355799999999999,0.80203,0.68739,,420.0
"20-22 WALLACE DRIVE, BUCKLAND",2.0,1.0,3,3740,204031069,House,313.65547,4.82855,4.99771,41.48502,5.4019200000000005,250.0
"20/1 DUNCRAIG AVENUE, ARMADALE",2.0,1.0,1,3143,206061135,Apartment,10.78628,1.38719,1.84996,,1.15995,395.0
"20/12 PECKS ROAD, SYDENHAM",3.0,1.0,1,3037,213011339,House,26.64613,0.2117899999999999,1.1145699999999998,0.78825,2.40312,295.0
"20/122 BEACH ROAD, PARKDALE",2.0,1.0,1,3195,208031193,Apartment,27.13534,0.2678999999999999,1.78244,2.79484,1.09136,293.3333333333333
"20/18 RALEIGH STREET, ESSENDON",2.0,1.0,1,3040,206031502,Apartment,8.17777,0.86475,0.39859,0.46812,0.96288,320.0
"20/18-20 THE ESPLANADE, ST KILDA",2.0,1.0,2,3182,206051514,Apartment,8.33778,0.7377400000000001,1.15945,1.90784,0.49323,550.0
"20/2 GORDON STREET, ELSTERNWICK",2.0,2.0,1,3185,208021179,House,9.98237,,0.92657,0.2778299999999999,0.16381,520.0
"20/202 THE AVENUE, PARKVILLE",2.0,1.0,1,3052,206041124,Apartment,3.0511500000000003,1.88103,,2.81245,1.01848,445.0
"20/291 YORK STREET, SALE",1.0,1.0,1,3850,205051103,Apartment,214.60922,0.64475,1.01958,0.45292,1.80778,135.0
"20/34 BEETHAM PARADE, ROSANNA",2.0,1.0,1,3084,209011198,Apartment,15.72875,1.2003,1.18052,2.32822,0.29894,300.0
"20/40 MURRAY STREET, YARRAVILLE",2.0,1.0,1,3013,213031352,Apartment,8.416709999999998,0.60046,0.41078,2.46952,0.79528,420.0
"20/411 LYGON STREET, CARLTON",2.0,1.0,1,3053,206041117,House,2.27265,0.96947,1.57307,1.71084,,520.0
"20/50 ROSSLYN STREET, WEST MELBOURNE",2.0,1.0,0,3003,206041510,Apartment,1.64983,0.75597,0.6861799999999999,0.36093,,400.0
"20/70 GRANGE BOULEVARD, BUNDOORA",2.0,1.0,2,3083,209021205,Apartment,15.60506,1.57933,1.88395,2.50876,0.12584,320.0
"20/745 BURWOOD ROAD, HAWTHORN EAST",3.0,2.0,1,3123,207011152,House,8.5724,0.66235,1.37421,2.55224,0.76946,570.0
"200 LIBERTY PARADE, HEIDELBERG WEST",2.0,1.0,1,3081,209011199,House,13.179950000000002,1.57643,1.92652,1.24751,,315.0
"200 NAVIGATORS ROAD, NAVIGATORS",3.0,1.0,2,3352,201021012,House,112.46475,1.66923,7.1904200000000005,,6.967770000000001,320.0
"200 SPENCER STREET, MELBOURNE",2.0,2.0,1,3000,206041505,House,1.91668,0.74607,,0.46316,1.07316,307.5
"2008/483 SWANSTON STREET, MELBOURNE",2.0,1.0,1,3000,206041504,Apartment,0.98509,,,,0.84004,600.0
"200A MELVILLE ROAD, BRUNSWICK WEST",3.0,1.0,0,3055,206011107,House,8.05299,0.35799,0.38898,0.5312899999999999,,550.0
"201 / 16 LEAKE STREET, ESSENDON",2.0,1.0,1,3040,206031502,Apartment,9.40931,0.4060299999999999,0.69832,1.63939,1.4829,550.0
"201/2 CHAUCER STREET, ST KILDA",1.0,1.0,0,3182,206051514,Apartment,7.841270000000001,0.09489,1.65899,1.95413,0.44994,295.0
"201/9 GRIFFITHS STREET, RICHMOND",1.0,1.0,1,3121,206071518,Apartment,4.45645,1.51511,0.5957,0.0442899999999999,1.49852,420.0
"2014 GLENELG HIGHWAY, SCARSDALE",4.0,2.0,4,3351,201031015,House,138.2678,2.20769,1.73563,,0.50044,395.0
"201B/640 SWANSTON STREET, CARLTON",2.0,1.0,1,3053,206041117,Apartment,1.52158,0.34372,1.23648,0.90779,,580.0
"202 DEANS ROAD, TINAMBA",3.0,2.0,4,3859,205051101,House,215.15386,8.20042,7.88313,8.98502,2.48729,275.0
"202/41-43 PARK STREET, HAWTHORN",1.0,1.0,0,3122,207011519,Apartment,7.52475,0.6426799999999999,2.13208,,1.72737,250.0
"203 COGHILLS CREEK ROAD, BLOWHARD",3.0,1.0,0,3352,201021010,House,129.83167,6.905069999999999,0.50716,,0.61914,225.0
"203 WOODS STREET, DONALD",5.0,1.0,2,3480,215031400,House,276.33234000000004,3.0483800000000003,1.02053,2.58312,1.82603,190.0
"203-205 FITZROY STREET, FITZROY",3.0,1.0,2,3065,206071142,House,1.84501,0.28551,0.34638,0.39183,0.85956,710.0
"203/19 PICKLES STREET, PORT MELBOURNE",2.0,1.0,1,3207,206051130,Apartment,5.87458,0.6498200000000001,1.65088,,1.20098,500.0
"203/662 WHITEHORSE ROAD, MONT ALBERT",2.0,1.0,1,3127,207031167,Apartment,18.80684,,0.52475,,0.19654,395.0
"2033 GLENELG HIGHWAY, SCARSDALE",3.0,1.0,1,3351,201031015,House,138.78441,2.50978,1.65885,,0.2298899999999999,280.0
"2035 GLENELG HIGHWAY, SCARSDALE",1.0,1.0,3,3351,201031015,Apartment,138.77408,2.49945,1.64851,,0.21956,130.0
"203A ASPINALL STREET, KANGAROO FLAT",3.0,2.0,1,3555,202011022,House,147.46603,,0.54703,1.09206,2.33466,300.0
"204 BUNGOWER ROAD, MOOROODUC",3.0,1.0,1,3933,214021591,House,68.39616000000001,2.70732,1.32393,3.53234,1.24711,350.0
"204/17 REX AVENUE, ALPHINGTON",1.0,1.0,1,3078,206071145,Apartment,9.03122,1.47145,1.44606,1.47106,3.1216,395.0
"204/88 ALTONA STREET, KENSINGTON",1.0,1.0,1,3031,206041121,Apartment,4.86374,0.1240199999999999,0.59199,1.64321,0.76064,346.6666666666667
"204/888 GLEN HUNTLY ROAD, CAULFIELD SOUTH",1.0,1.0,1,3162,208021178,Apartment,13.25766,1.3953,0.15734,0.7536900000000001,,370.0
"204/903 DANDENONG ROAD, MALVERN EAST",1.0,1.0,0,3145,208041195,Apartment,13.86135,0.9325,0.9188,2.494,2.208,265.0
"205 BARKSTEAD ROAD, BUNGAREE",4.0,1.0,0,3352,201021012,House,101.35402,5.37101,4.04,,3.91901,270.0
"205 COPPARDS ROAD, MOOLAP",3.0,1.0,1,3221,203021045,House,85.50502,,1.86011,2.24266,,290.0
"205 COPPARDS ROAD, WHITTINGTON",3.0,1.0,1,3219,203021045,House,85.50464,,1.85973,2.24228,,290.0
"205 HEATHERHILL ROAD, FRANKSTON",3.0,2.0,2,3199,214011371,House,60.18738,1.77773,0.6646599999999999,3.33716,2.83432,360.0
"205 HIGH STREET, TEMPLESTOWE LOWER",3.0,1.0,3,3107,207021160,House,16.00202,2.40549,0.77535,1.09068,,390.0
"205 RENDELL ROAD, NEERIM EAST",1.0,1.0,1,3831,205011077,Apartment,122.45424,8.193760000000001,12.95845,12.44556,,150.0
"205 SPENSLEY STREET, CLIFTON HILL",2.0,1.0,1,3068,206071145,House,6.04407,0.33826,1.72084,3.67978,0.8882000000000001,490.0
"205/1-5 DONALD STREET, PRAHRAN",1.0,1.0,0,3181,206061136,Apartment,6.08304,,0.39114,0.6546000000000001,0.57841,245.0
"205/2-14 ALBERT ROAD, SOUTH MELBOURNE",1.0,1.0,1,3205,206051512,Apartment,3.37792,1.08059,1.7176900000000002,,1.6883800000000002,450.0
"205/3 KIERNAN AVENUE, IVANHOE",2.0,2.0,1,3079,209011200,House,11.6527,0.5899099999999999,0.42661,,0.56575,450.0
"205/300 YOUNG STREET, FITZROY",1.0,1.0,1,3065,206071142,Apartment,2.73077,0.94307,0.64148,0.72482,1.55559,420.0
"205/38 CAMBERWELL ROAD, HAWTHORN EAST",2.0,2.0,1,3123,207011152,House,8.68689,0.7768400000000001,1.4887,2.39754,0.88395,550.0
"205/95-99 DOW STREET, PORT MELBOURNE",1.0,1.0,1,3207,206051130,Apartment,5.67704,0.46358,1.0753499999999998,,0.9522,402.5
"206 KING STREET, BENDIGO",3.0,1.0,1,3550,202011018,House,149.79581,2.40005,1.38384,0.79016,2.32545,310.0
"206/72-76 HIGH STREET, PRAHRAN",1.0,1.0,0,3181,206061136,Apartment,6.45341,,0.56455,0.34642,0.77744,1127.0
"2068 SUNRAYSIA HIGHWAY, WAUBRA",2.0,1.0,2,3352,201031013,House,144.34009,0.32931,0.61268,47.02889,0.61694,220.0
"206A/8 BALMAIN STREET, RICHMOND",1.0,1.0,0,3121,206071517,Apartment,4.489850000000001,2.0898600000000003,0.9807,1.65348,1.09628,385.0
"206C/142 ROUSE STREET, PORT MELBOURNE",1.0,1.0,1,3207,206051130,Apartment,5.7481,0.53464,1.14642,,0.99566,480.0
"207 BELLERINE STREET, GEELONG",3.0,2.0,1,3220,203021039,House,80.41529,0.88364,0.61123,1.4900799999999998,0.75836,410.0
"207 EYRE STREET, BALLARAT",3.0,1.0,2,3350,201011002,House,115.58701,1.21655,0.1788499999999999,1.55949,6.196689999999999,240.0
"207 MT DANDENONG TOURIST ROAD, FERNY CREEK",1.0,1.0,3,3786,211051282,House,46.3692,1.1803800000000002,1.34176,,,300.0
"207/133 RAILWAY PLACE, WILLIAMSTOWN",2.0,1.0,1,3016,213021346,Apartment,13.75685,1.4008699999999998,0.50498,0.52535,1.30227,440.0
"207/21 ST MANGOS LANE, DOCKLANDS",1.0,1.0,1,3008,206041118,Apartment,2.7449,1.92908,,,0.09448,400.0
"207/4 LA SCALA AVENUE, MARIBYRNONG",2.0,2.0,1,3032,213031349,House,9.46486,0.48141,1.88499,0.7030700000000001,,312.0
"207/80 CADE WAY, PARKVILLE",2.0,1.0,1,3052,206041124,Apartment,4.939520000000001,2.3802600000000003,,1.0995899999999998,1.3537,420.0
"207A FOREST STREET, BENDIGO",3.0,1.0,1,3550,202011018,House,151.69731,1.2661,1.34994,0.6159,2.54982,290.0
"208 LIGAR STREET, SOLDIERS HILL",2.0,1.0,1,3350,201011482,House,114.96953,2.99814,1.13662,5.5132200000000005,0.55535,250.0
"208 SANDY ROAD, FINGAL",4.0,2.0,8,3939,214021383,House,99.59784,10.6023,7.20492,,,890.0
"208/126 CHAPEL STREET, ST KILDA",2.0,1.0,1,3182,206051134,Apartment,8.215959999999999,1.01181,1.65396,0.64559,0.43486,390.0
"208/30 WARLEIGH GROVE, BRIGHTON",2.0,2.0,2,3186,208011169,House,12.27546,1.40272,1.45324,1.02381,0.62602,800.0
"208/372-374 GEELONG ROAD, WEST FOOTSCRAY",1.0,1.0,1,3012,213031351,Apartment,9.01458,0.51823,1.08867,,1.39458,300.0
"208/41-43 PARK STREET, HAWTHORN",1.0,1.0,0,3122,207011519,Apartment,7.525390000000001,0.6420399999999999,2.13272,,1.728,260.0
"208/50 JANEFIELD DRIVE, BUNDOORA",1.0,1.0,1,3083,209041216,Apartment,20.85379,,1.08838,0.96064,,265.0
"208/96 CHARLES STREET, FITZROY",2.0,1.0,1,3065,206071142,Apartment,2.36625,1.1767,0.53816,1.41823,1.18947,510.0
