address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"502/1101 TOORAK ROAD, CAMBERWELL",1.0,1.0,1,3124,207011149,Apartment,12.96944,0.39016,0.93154,3.30351,0.43711,,2.13404,,360.0
"502/294 LYGON STREET, BRUNSWICK EAST",2.0,1.0,1,3057,206011106,Apartment,4.82197,0.40954,1.19621,,,,,,485.0
"502/2A CLARENCE STREET, MALVERN EAST",1.0,1.0,1,3145,208041195,Apartment,13.45719,1.32508,1.47104,2.91629,2.62608,,,4.38729,1608.0
"502/5 SUTHERLAND STREET, MELBOURNE",1.0,1.0,0,3000,206041504,Apartment,0.64655,0.5754400000000001,,,0.4617,,0.40978,,450.0
"503 SPENCER STREET, WEST MELBOURNE",3.0,1.0,1,3003,206041510,House,2.0996,0.51635,0.71263,0.77254,,,,,400.0
"503/229-231 BRIDGE ROAD, RICHMOND",2.0,1.0,1,3121,206071518,Apartment,3.84544,1.95605,0.95189,0.38512,1.25024,,0.32986,,510.0
"503/33-39 RACECOURSE ROAD, NORTH MELBOURNE",1.0,1.0,1,3051,206041506,Apartment,3.70009,0.8727999999999999,2.09588,0.79559,0.263,,,,395.0
"503/45 NOTT STREET, PORT MELBOURNE",1.0,1.0,1,3207,206051130,Apartment,5.88842,0.71841,1.0044,,0.54035,,0.45126,,525.0
"503/8 MONTROSE STREET, HAWTHORN EAST",2.0,2.0,1,3123,207011152,House,8.30608,0.5017,1.1078800000000002,2.28591,0.50314,,,,480.0
"503/99 NOTT STREET, PORT MELBOURNE",1.0,1.0,1,3207,206051130,Apartment,5.90557,0.73556,0.85663,,0.68748,,0.46841,,400.0
"504 DEAN MOLLONGGHIP ROAD, MOLLONGGHIP",3.0,1.0,2,3352,201021012,House,111.03765,15.05463,6.89906,,13.93433,,20.61093,,450.0
"504 GRANT STREET, GOLDEN POINT",3.0,1.0,2,3451,201011483,House,114.81649,0.27204,0.53477,0.7605700000000001,,,,,390.0
"504/107 CAMBRIDGE STREET, COLLINGWOOD",2.0,2.0,1,3066,206071141,House,2.7049000000000003,,,0.18125,,0.4841999999999999,,,550.0
"504/111 INKERMAN STREET, ST KILDA",2.0,2.0,1,3182,206051513,Apartment,7.30325,0.92624,0.7859400000000001,1.02732,,,,,500.0
"504/16 PORTER STREET, PRAHRAN",2.0,2.0,0,3181,206061136,House,6.52,,0.63114,0.2269,0.73562,,1.5239,,550.0
"504/270 KING STREET, MELBOURNE",3.0,2.0,1,3000,206041505,House,1.41364,0.98537,,0.26154,0.56975,0.88614,,,500.0
"504/639 LONSDALE STREET, MELBOURNE",2.0,1.0,0,3000,206041505,Apartment,1.70275,0.94334,,0.3235699999999999,0.8588600000000001,1.17525,,,390.0
"504/639 LONSDALE STREET, MELBOURNE",2.0,1.0,0,3000,206041505,House,1.70275,0.94334,,0.3235699999999999,0.8588600000000001,1.17525,,,390.0
"504/64 WESTS ROAD, MARIBYRNONG",1.0,1.0,1,3032,213031349,Apartment,9.93663,1.17386,1.34448,1.58474,,,,1.70039,340.0
"504/73-81 CARDIGAN STREET, CARLTON",1.0,1.0,0,3053,206041117,Apartment,1.09458,0.36517,0.80947,0.48256,1.01519,,1.29915,,300.0
"505 RYANS LANE, BALINTORE",4.0,1.0,4,3249,217031473,House,162.81561,13.50611,5.1457,,20.51295,15.90409,15.51058,,360.0
"505/118 DUDLEY STREET, WEST MELBOURNE",2.0,1.0,1,3003,206041510,Apartment,1.62585,0.32461,0.52089,0.63085,,,,,435.0
"505/120 BURGUNDY STREET, HEIDELBERG",2.0,2.0,1,3084,209011198,House,14.52192,0.54827,0.21397,0.5190499999999999,0.62049,0.94521,0.50044,,480.0
"505/1525 DANDENONG ROAD, OAKLEIGH",2.0,2.0,2,3166,212051326,House,17.679389999999998,4.2887,0.36737,3.04744,1.40071,0.47564,0.8888400000000001,,440.0
"505/316 PASCOE VALE ROAD, ESSENDON",1.0,1.0,1,3040,206031502,Apartment,9.17807,1.18468,1.26784,1.33738,0.5567000000000001,,2.00634,,1521.0
"505/4 ACACIA PLACE, ABBOTSFORD",1.0,1.0,0,3067,206071139,Apartment,4.63881,3.40416,1.51593,2.11049,2.52975,,2.5136,,325.0
"505/8 MONTROSE STREET, HAWTHORN EAST",2.0,2.0,1,3123,207011152,House,8.295110000000001,0.49073,1.09692,2.27495,0.49217,,,,450.0
"506/28 RIDDELL PARADE, ELSTERNWICK",2.0,2.0,1,3185,208021179,House,10.08167,,0.8036599999999999,0.43482,0.23543,,0.4816499999999999,,520.0
"506/815 BOURKE STREET, DOCKLANDS",2.0,2.0,1,3008,206041118,House,2.64268,0.4335799999999999,1.34638,,0.27869,,,1.5709000000000002,520.0
"5064 GREAT ALPINE RD, ENSAY",3.0,1.0,1,3895,205021082,House,356.63531,1.4673900000000002,0.39497,18.71259,45.21918,44.51131,18.38786,,240.0
"5064 GREAT ALPINE ROAD, ENSAY",3.0,1.0,1,3895,205021082,House,356.63531,1.4673900000000002,0.39497,18.71259,45.21918,44.51131,18.38786,,290.0
"506A/1091 PLENTY ROAD, BUNDOORA",2.0,2.0,1,3083,209021205,Apartment,15.77928,1.75356,2.05817,2.68298,0.10513,0.72984,,1.3720899999999998,435.0
"506A/3 TARVER STREET, PORT MELBOURNE",2.0,2.0,1,3207,206051511,House,6.7797,0.68001,3.34472,,3.3127600000000004,,,,700.0
"507 BOND STREET, GOLDEN POINT",3.0,1.0,2,3451,201011483,House,114.86128,0.84625,0.61276,0.80535,,,,,390.0
"507 FERNTREE GULLY ROAD, GLEN WAVERLEY",3.0,1.0,1,3150,212051322,House,22.536990000000003,2.69648,1.3407,4.12776,3.6641,,,4.20271,420.0
"507/35 DRYBURGH STREET, WEST MELBOURNE",2.0,1.0,1,3003,206041506,Apartment,2.51088,0.68423,1.61154,0.94225,0.85351,,,,450.0
"507/55 BEACH STREET, PORT MELBOURNE",3.0,2.0,0,3207,206051130,House,6.05729,0.88728,1.42391,,0.38137,,0.62013,,950.0
"508 MILLERS ROAD, BLOWHARD",3.0,1.0,0,3352,201021010,House,130.69386,7.378979999999999,0.20649,,0.09451,15.59408,8.671389999999999,,320.0
"508/14-20 NICHOLSON STREET, COBURG",1.0,1.0,1,3058,206011497,Apartment,6.46375,0.29413,1.00898,1.0816199999999998,,,,,350.0
"508/154 CREMORNE STREET, CREMORNE",2.0,2.0,1,3121,206071517,House,4.3935900000000006,1.9936,0.8844500000000001,1.55722,1.00002,,,,630.0
"508/188 WHITEHORSE ROAD, BALWYN",1.0,1.0,1,3103,207011147,Apartment,10.50425,0.48189,0.58687,1.26047,,,0.63988,,360.0
"508/3-11 HIGH STREET, NORTH MELBOURNE",1.0,1.0,0,3051,206041506,Apartment,2.13626,0.50703,1.11589,1.03674,1.9373,,,,300.0
"508/316 PASCOE VALE ROAD, ESSENDON",2.0,1.0,1,3040,206031502,House,9.17807,1.18468,1.26784,1.33738,0.5567000000000001,,2.00634,,400.0
"508/42 PORTER STREET, PRAHRAN",1.0,1.0,0,3181,206061136,Apartment,6.5124,,0.92998,0.95395,0.90982,,1.09318,,227.5
"508/455 ELIZABETH STREET, MELBOURNE",2.0,1.0,0,3000,206041504,House,0.96133,0.22162,,,0.7764800000000001,,0.30284,,300.0
"508/55 VILLIERS STREET, NORTH MELBOURNE",1.0,1.0,0,3051,206041506,Apartment,2.80386,0.55569,0.98105,1.15607,1.75163,,,,240.0
"508/570 SWANSTON STREET, CARLTON",2.0,1.0,0,3053,206041117,Apartment,1.27693,0.0990699999999999,0.99183,0.66314,1.05267,,1.23711,,265.0
"508/570 SWANSTON STREET, CARLTON",2.0,1.0,0,3053,206041117,House,1.27693,0.0990699999999999,0.99183,0.66314,1.05267,,1.23711,,320.0
"508A EUREKA STREET, EUREKA",2.0,1.0,1,3350,201011481,House,113.16333,0.3283,1.1456,1.79382,0.3308299999999999,,,,300.0
"508S/883 COLLINS STREET, DOCKLANDS",1.0,1.0,0,3008,206041505,Apartment,1.7302,0.83875,,0.5452400000000001,0.8848400000000001,1.2008299999999998,,,370.0
"509 SIMPSON STREET, BUNINYONG",2.0,1.0,2,3357,201011005,House,122.13899,0.9703,0.66476,,,,0.71578,,280.0
"509/107-109 MCLEOD ROAD, PATTERSON LAKES",2.0,2.0,1,3197,208031185,House,47.31679,1.4644,0.94968,,1.52578,,,,420.0
"509/60 SPEAKMEN STREET, KENSINGTON",1.0,1.0,1,3031,206041121,Apartment,6.12279,1.31447,1.79873,1.5010599999999998,2.01968,,,,1434.0
"50A HALL STREET, MCKINNON",4.0,3.0,1,3204,208021174,House,17.54045,,2.06753,2.40685,1.23653,,2.25239,,985.0
"50A MAIRBURN ROAD, METUNG",2.0,2.0,0,3904,205021084,House,310.88319,1.23432,0.72549,24.99579,,,23.99428,,340.0
"50A ORR STREET, YARRAWONGA",2.0,1.0,1,3730,216021414,House,273.94644,4.18027,0.26232,0.60496,1.89462,0.56759,1.90017,,295.0
"50A STRATHALLAN ROAD, MACLEOD",2.0,2.0,1,3085,209011203,House,18.4073,1.31606,0.86042,0.35287,1.0830799999999998,,,,437.5
"50B THE CORSO, PARKDALE",4.0,4.0,2,3195,208031193,House,26.64047,0.51238,1.5651199999999998,2.57752,0.8740399999999999,0.51158,2.32283,2.96716,1400.0
"51 APEX AVENUE, HAMPTON",2.0,2.0,2,3188,208011172,House,19.40727,0.20226,0.49972,2.64533,3.69043,4.09241,,,550.0
"51 ARNOT STREET, BONNIE DOON",4.0,2.0,2,3720,204011057,House,184.90095,17.12418,0.31472,23.46158,0.7286699999999999,22.859060000000003,22.1798,,430.0
"51 ASHLEIGH AVENUE, FRANKSTON",3.0,1.0,2,3199,214011372,House,55.22533,0.7316900000000001,0.50427,0.33069,,,,3.08853,390.0
"51 ATHELDENE DRIVE, GLEN WAVERLEY",4.0,2.0,2,3150,212051321,House,26.60637,1.42251,0.85409,3.15598,,,1.90919,,570.0
"51 BAYNES ST, TERANG",2.0,1.0,1,3264,217031474,House,219.36853,0.49692,0.38339,0.7998500000000001,0.5264099999999999,1.00908,0.7545,,260.0
"51 BAYNES STREET, TERANG",2.0,1.0,1,3264,217031474,House,219.36853,0.49692,0.38339,0.7998500000000001,0.5264099999999999,1.00908,0.7545,,260.0
"51 BOURNEVILLE AVE, BRIGHTON EAST, BRIGHTON EAST",4.0,2.0,2,3187,208011170,House,17.665599999999998,1.16324,1.65901,0.96668,,,,,1650.0
"51 BULLA ROAD, ESSENDON",2.0,1.0,1,3040,206031501,House,10.65659,1.88355,1.10271,1.88462,,,,,380.0
"51 DRISCOLLS RD, KEALBA",4.0,2.0,1,3021,213011332,House,22.06574,0.66799,1.25279,0.5652699999999999,,,,,370.0
"51 DRISCOLLS ROAD, KEALBA",4.0,2.0,1,3021,213011332,House,22.06574,0.66799,1.25279,0.5652699999999999,,,,,370.0
"51 EDRINGTON PARK DRIVE, BERWICK",4.0,2.0,2,3806,212021293,House,47.57148,0.88659,1.28845,0.95402,2.43285,,1.89099,2.29009,520.0
"51 ETHEL STREET, TRARALGON",3.0,1.0,4,3844,205041494,House,163.53470000000002,,1.39029,1.08918,,1.87862,,,470.0
"51 FACTORY ROAD, YARRAGON",6.0,2.0,2,3823,205011078,House,118.77346,2.8888000000000003,2.56882,9.90433,1.99721,,1.6600899999999998,,400.0
"51 FOURTH AVENUE, ALTONA NORTH",3.0,1.0,0,3025,213021343,House,14.8318,0.33179,0.33704,0.96448,2.1265,,1.38655,2.1518200000000003,400.0
"51 GIDDINGS STREET, NORTH GEELONG",3.0,1.0,1,3215,203021047,House,70.91096,0.35927,1.58882,1.21028,1.93008,,,,400.0
"51 GRAHAM STREET, ALBERT PARK",2.0,2.0,1,3206,206051128,House,5.93328,0.602,0.74612,0.02486,2.46441,,3.93815,,780.0
"51 HAMILTON ROAD, BAYSWATER",3.0,2.0,1,3153,211031263,House,32.78633,0.4308999999999999,2.6422800000000004,,,,,,470.0
"51 HOOKER ROAD, WERRIBEE",3.0,1.0,1,3030,213051468,House,36.77805,2.07619,0.27476,,19.49462,,,,340.0
"51 JEFFREY DRIVE, RINGWOOD",3.0,2.0,1,3134,211031266,House,30.08932,0.58749,1.34974,1.66938,3.7311,,3.54798,3.14489,430.0
"51 KENNEDY RD, SOMERS",3.0,1.0,0,3927,214021379,House,87.44189,0.13387,1.11654,11.93879,7.87183,,11.3932,,450.0
"51 KENNEDY ROAD, SOMERS",3.0,1.0,2,3927,214021379,House,87.44189,0.13387,1.11654,11.93879,7.87183,,11.3932,,450.0
"51 LANDY STREET, BRIAGOLONG",3.0,1.0,4,3860,205051101,House,244.28716,0.5818,0.76424,19.90811,15.367120000000002,19.55331,0.55567,,350.0
"51 LEINSTER GROVE, NORTHCOTE",4.0,1.0,4,3070,206021500,House,7.559439999999999,0.37504,2.23966,2.14955,1.68446,,,,680.0
"51 MARBLE DRIVE, MELTON SOUTH",3.0,2.0,2,3338,213041572,House,45.1064,0.41466,,,1.86001,,,,365.0
"51 MURRAY ROAD, ORMOND",3.0,2.0,2,3204,208021182,House,16.95533,0.64667,1.14435,,0.73091,,2.29884,,600.0
"51 NEPEAN HIGHWAY, SAFETY BEACH",3.0,1.0,2,3936,214021377,House,82.30688,1.56872,2.54265,4.30265,,,1.94959,,350.0
"51 NEWMAN CRESCENT, NIDDRIE",3.0,1.0,0,3042,210011230,House,12.5901,3.31212,2.12184,3.0168600000000003,,,,,330.0
"51 NOBLE STREET, ANGLESEA",3.0,2.0,2,3230,203031049,House,113.85892,1.2208800000000002,2.13044,,,29.72055,1.4874,,420.0
"51 PIPER STREET, BROADFORD",4.0,2.0,2,3658,204011056,House,78.00259,,0.3552599999999999,0.33735,0.7838999999999999,15.58591,1.4774500000000002,,430.0
"51 PITCHER STREET, PORT CAMPBELL",3.0,2.0,4,3269,217031475,House,229.42967,0.31431,32.62769,38.83968,17.45088,17.86529,0.3585,,450.0
"51 QUEEN ELIZABETH DRIVE, TALLANGATTA",3.0,1.0,2,3700,204031072,House,353.11806,0.79439,0.77951,1.17795,0.69552,0.6628999999999999,0.2607799999999999,,350.0
"51 RHYNHURST STREET, CLYDE NORTH",4.0,2.0,2,3978,212031555,House,50.85918,3.1997,3.10107,2.61677,,,,,410.0
"51 RUTHERFORD STREET, AVOCA",3.0,1.0,1,3467,201031013,House,182.44666,0.45302,0.6681699999999999,8.91527,1.52472,,0.4383999999999999,,285.0
"51 SLEVIN STREET, NORTH GEELONG",3.0,1.0,1,3215,203021047,House,70.92842999999999,0.92713,1.79841,1.78305,1.21598,,,,390.0
"51 ST CLEMS STREET, ELTHAM NORTH",4.0,2.0,2,3095,209011197,House,26.86228,0.58209,0.72204,1.35632,4.38228,,5.3649700000000005,,700.0
"51 SULLIVAN STREET, ASCOT",4.0,2.0,2,3551,202011025,House,158.58298000000002,0.6146,1.01647,4.95993,0.4201999999999999,,,,450.0
"51 SUSSEX STREET, YARRAVILLE",3.0,1.0,1,3013,213031352,House,8.42923,0.69545,0.45093,2.75847,0.71265,,0.52147,,670.0
"51 THE PARADE, ASCOT VALE",4.0,1.0,0,3032,206031113,House,7.012989999999999,0.8152999999999999,0.3393299999999999,,1.07512,,,,670.0
"51 TILLS DRIVE, WARRANDYTE",3.0,2.0,2,3113,211021262,House,32.87974,0.61062,2.67502,6.06312,,,2.44978,,670.0
"51 VICTORY DRIVE, PAKENHAM",3.0,2.0,2,3810,212011552,House,57.94445,,1.07573,0.67692,2.09153,,,,370.0
"51-53 DRAYTON CRES, PARK ORCHARDS",4.0,2.0,4,3114,211021261,House,27.765310000000003,0.8049,1.49032,1.83033,,,,,750.0
"51-53 DRAYTON CRESCENT, PARK ORCHARDS",4.0,2.0,4,3114,211021261,House,27.50725,0.54684,1.23226,2.18224,,,,,1000.0
"510 SKIPTON STREET, REDAN",3.0,1.0,1,3350,201011484,House,116.60609,2.04179,1.4168900000000002,2.72913,,,,,370.0
"510/2 RAILWAY ROAD, CHELTENHAM",2.0,2.0,1,3192,208031188,House,27.71687,1.90223,1.03777,2.86818,1.63826,,0.71039,1.0192,660.0
"510/347 CAMBERWELL ROAD, CAMBERWELL",2.0,1.0,1,3124,207011149,Apartment,9.91546,0.27684,0.25261,1.9185,1.1038599999999998,,0.13881,,380.0
"510/377 BURWOOD ROAD, HAWTHORN",2.0,1.0,1,3122,207011520,Apartment,7.342350000000001,0.13149,0.37099,0.11303,0.54526,,0.27262,,470.0
"510/377 BURWOOD ROAD, HAWTHORN",2.0,1.0,1,3122,207011520,House,7.342350000000001,0.13149,0.37099,0.11303,0.54526,,0.27262,,470.0
"510/52 NOTT STREET, PORT MELBOURNE",1.0,1.0,1,3207,206051130,Apartment,5.987550000000001,0.8175399999999999,1.35417,,0.5787599999999999,,0.5503899999999999,,420.0
"5106/318 RUSSELL STREET, MELBOURNE",2.0,2.0,0,3000,206041503,House,0.59333,0.501,,0.5919800000000001,0.88835,,0.5620700000000001,,500.0
"511 PURVES ROAD, MAIN RIDGE",4.0,2.0,3,3928,214021378,House,93.23695,2.39145,7.87474,,,,,,850.0
"511 RUBICON STREET, SEBASTOPOL",3.0,1.0,1,3356,201011484,House,118.08611,1.5163,0.93558,2.29687,,,,,320.0
"511/163 CREMORNE STREET, CREMORNE",2.0,2.0,1,3121,206071517,House,4.56562,2.02281,0.91923,1.72924,1.17204,,,,550.0
"511/320 PLUMMER STREET, PORT MELBOURNE",2.0,2.0,1,3207,206051511,House,6.69826,0.6222300000000001,3.26327,,3.23131,,,,625.0
"511/92 MAROONDAH HIGHWAY, RINGWOOD",2.0,2.0,1,3134,211031266,House,27.22389,0.47634,1.2724000000000002,1.7431500000000002,0.85234,,0.85803,1.15372,450.0
"5111/560 LONSDALE STREET, MELBOURNE",1.0,1.0,0,3000,206041505,Apartment,1.27904,1.46945,,0.34086,0.4343999999999999,0.75064,,,425.0
"512 BROWNS ROAD, RYE",3.0,2.0,2,3941,214021383,House,102.90537,0.97026,3.78544,,,,3.34877,,700.0
"512 KENILWORTH AVENUE, BEACONSFIELD",4.0,3.0,2,3807,212011546,House,51.87236,3.05313,1.61063,2.33355,2.47276,,,,600.0
"512 SIMPSON STREET, BUNINYONG",3.0,1.0,2,3357,201011005,House,122.16978,1.00109,0.6955399999999999,,,,0.7465700000000001,,460.0
"512/6-8 HIGH STREET, NORTH MELBOURNE",1.0,1.0,0,3051,206041506,Apartment,2.0627600000000004,0.63739,1.22214,0.96324,1.8638,,,,195.0
"513/10 BURNLEY STREET, RICHMOND",2.0,2.0,1,3121,206071518,House,4.35312,1.0402,0.34508,1.12917,0.60615,,1.63121,,550.0
"515 DRYBURGH STREET, NORTH MELBOURNE",2.0,1.0,1,3051,206041506,House,3.09452,1.1787999999999998,1.49031,0.2689,0.81368,,,,620.0
"516 BOND STREET, GOLDEN POINT",3.0,1.0,2,3451,201011483,House,115.10167,1.08665,0.81994,1.04575,,,,,310.0
"516 SHERRARD STREET, BLACK HILL",3.0,1.0,3,3350,201011482,House,114.41681,1.11632,0.16308,4.32257,2.09619,,,,360.0
"516/551 SWANSTON STREET, CARLTON",2.0,1.0,1,3053,206041117,Apartment,1.25618,0.33261,0.97107,0.64239,0.98263,,1.46075,,400.0
"517 FRANKSTON DANDENONG ROAD, CARRUM DOWNS",3.0,1.0,2,3201,214011370,House,49.73169,3.59078,1.79904,3.5418000000000003,,,,,420.0
"517/91 GALADA AVENUE, PARKVILLE",2.0,2.0,1,3052,206041124,House,4.89489,2.33563,,1.05496,1.30906,3.24416,3.62907,,395.0
"518/220 BAY ROAD, SANDRINGHAM",3.0,2.0,2,3191,208011173,House,21.15785,0.77566,0.79926,0.6339400000000001,2.2672600000000003,1.45128,2.3372,,950.0
"51A MCKAY STREET, PARKDALE",3.0,2.0,2,3195,208031193,House,33.47554,0.73223,0.5873999999999999,0.5848,1.66538,0.9114,1.29566,0.24331,630.0
"51B PEEL STREET SOUTH, GOLDEN POINT",3.0,2.0,1,3451,201011483,House,114.55546,0.65918,0.18305,0.28974,,,,,370.0
"51B ST LEONARDS ROAD, HEALESVILLE",3.0,2.0,1,3777,211051276,House,67.32404,0.5426,1.81375,0.81853,2.0917800000000004,0.95329,1.99215,,650.0
"52 ALBATROSS ROAD, KALIMNA",3.0,2.0,2,3909,205021084,House,314.57075,2.21108,2.23153,5.51096,,,4.50944,,330.0
"52 BANYAN STREET, WARRNAMBOOL",3.0,3.0,2,3280,217041480,House,257.94653,0.67398,1.77662,2.16284,1.57043,1.79322,0.95395,,550.0
"52 BARRY STREET, BIRREGURRA",2.0,1.0,1,3242,217031473,Apartment,136.84613000000002,21.03686,1.0493,,0.68843,0.42581,0.38093,,370.0
"52 BIRDWOOD STREET, PARKDALE",4.0,1.0,2,3195,208031193,House,27.10974,0.1037,1.3761,2.38851,0.68503,0.5854299999999999,2.13381,2.77815,750.0
"52 BLACKWOOD DRIVE, NARRE WARREN",4.0,2.0,1,3805,212021456,House,40.54276,1.03678,0.54977,0.4822099999999999,4.00554,,,4.31578,430.0
"52 BOES ROAD, TYABB",4.0,2.0,2,3913,214021385,House,73.23452,1.52871,1.71723,1.92488,3.67811,,,,1000.0
"52 CALLAGHAN AVENUE, GLEN WAVERLEY",4.0,2.0,2,3150,212051322,House,22.58614,1.85359,1.99698,3.12358,2.38449,,,3.1985300000000003,760.0
"52 CHILDERS STREET, CRANBOURNE",1.0,1.0,0,3977,212031300,Apartment,53.46539,2.85185,0.38399,0.64786,1.65345,,0.25309,0.61145,266.6666666666667
"52 CLUNES ROAD, CRESWICK",3.0,2.0,2,3363,201021010,House,121.71613,1.19035,0.7988999999999999,,0.6515,1.15707,2.02205,,400.0
"52 COLLIER PLACE, STRATHMORE HEIGHTS",3.0,3.0,1,3041,210011231,House,14.85821,5.57845,3.39491,5.184189999999999,,,,,500.0
"52 FLETCHER STREET, HAWTHORN EAST",2.0,1.0,0,3123,207011152,House,8.594520000000001,0.79014,1.3963299999999998,1.78227,0.7915800000000001,,,,720.0
"52 HANLETH AVENUE, SPRINGVALE",3.0,1.0,2,3171,212041317,House,29.25389,2.51609,0.6696,1.82477,2.91855,,1.72398,,345.0
"52 HERBERT STREET, ALBERT PARK",2.0,1.0,0,3206,206051128,House,5.457,0.97142,0.33938,1.14683,0.89183,,3.46187,,811.25
"52 HEX STREET, WEST FOOTSCRAY",3.0,2.0,2,3012,213031351,House,10.18182,1.49371,0.3922799999999999,,0.44548,,1.7368599999999998,,380.0
"52 JARDIER TERRACE, SOUTH MORANG",3.0,2.0,2,3752,209041435,House,26.22883,0.8472999999999999,1.09656,,4.00638,,,,430.0
"52 JORDAN ROAD, POINT LONSDALE",3.0,2.0,2,3225,203031052,House,108.70341,0.4603899999999999,1.28915,3.6681,,,5.14467,,550.0
"52 JULL PARADE, RINGWOOD NORTH",4.0,2.0,2,3134,211031268,House,29.79421,0.71038,0.55072,0.92987,,,,,600.0
"52 LAVA ST, WARRNAMBOOL",2.0,1.0,1,3280,217041480,House,257.62088,0.90915,1.45097,2.30692,1.80559,2.0283800000000003,1.18912,,350.0
"52 LAVA STREET, WARRNAMBOOL",2.0,1.0,1,3280,217041480,House,257.62052,0.90952,1.45061,2.30655,1.80596,2.02875,1.18949,,350.0
"52 MARCUS STREET, MOUNT EVELYN",3.0,1.0,5,3796,211051283,House,45.02178,0.99857,1.9771,3.31845,,,1.94808,,500.0
"52 MASON STREET, RESERVOIR",2.0,1.0,1,3073,209021525,House,11.8348,3.68205,1.03024,2.43687,,,,,440.0
"52 MILLERS ROAD, SEAHOLME",3.0,1.0,3,3018,213021341,House,17.43624,0.31256,0.10729,2.41867,0.7835,1.62793,,,370.0
"52 MODERN CRES, TARNEIT",4.0,2.0,2,3029,213051584,House,29.45851,,,5.19685,3.15067,,,,400.0
"52 MURPHY STREET, ROMSEY",2.0,1.0,2,3434,210021235,House,66.32439,0.56543,1.19391,6.97496,16.28186,,0.6625700000000001,,420.0
"52 NISH STREET, ECHUCA",1.0,1.0,0,3564,216011406,Apartment,212.06208,2.70658,0.3939,1.5442,0.98876,1.54468,0.76534,,480.0
"52 ORME STREET, EDENHOPE",3.0,1.0,2,3318,215011393,House,393.22266,4.55684,1.71277,1.6191300000000002,40.04721,0.54887,0.59476,,190.0
"52 PERCY STREET, NEWTOWN",3.0,1.0,5,3220,203021046,House,79.41041,0.13871,0.6857000000000001,1.01454,,,,,640.0
"52 PIMELEA STREET, SUNBURY",3.0,2.0,1,3429,210041240,House,42.72696,9.40064,1.68347,2.95598,,,3.74189,,425.0
"52 SAYWELL STREET, NORTH GEELONG",3.0,1.0,2,3215,203021047,House,72.06305,0.65349,1.6255,2.80454,1.04307,,,,400.0
"52 SCENORAMA RD, CORONET BAY",4.0,2.0,0,3984,205031093,House,111.91302,1.69099,3.56184,29.92497,11.10542,32.09646,9.65899,,490.0
"52 SCENORAMA ROAD, CORONET BAY",4.0,2.0,0,3984,205031093,House,111.91063,1.6885899999999998,3.55944,29.92257,11.10303,32.09406,9.65659,,490.0
"52 SHIRLEY CRESCENT, WOORI YALLOCK",3.0,1.0,0,3139,211051286,House,60.0062,1.17516,1.7568199999999998,9.97132,,,7.78227,,395.0
"52 SILVERTON DRIVE, FERNTREE GULLY",4.0,1.0,2,3156,211011448,House,38.18696,2.28399,0.42617,2.77699,3.81323,4.929270000000001,,0.70152,404.5
"52 TERRIGAL CRESCENT, KILSYTH",3.0,1.0,4,3137,211051277,House,36.12552,1.64144,1.385,1.80335,,,,1.2546199999999998,420.0
"52 TRISTANIA STREET, DONCASTER EAST",3.0,1.0,1,3109,207021425,House,19.85313,1.91697,0.78273,3.1127,,,2.4041900000000003,3.82578,445.0
"52 VICTORIA STREET, RIPPLESIDE",3.0,1.0,2,3215,203021047,House,71.55930000000001,0.4896999999999999,0.67798,3.20504,0.52503,,,,560.0
"52 YOUNG STREET, BACCHUS MARSH",3.0,1.0,1,3340,213041353,House,58.608,1.06904,0.4019,2.24201,2.5345500000000003,1.34953,0.97888,,400.0
"52-60 ROTHWELL RD, LITTLE RIVER",2.0,1.0,1,3211,213051468,House,49.95627,0.84487,0.95275,,1.17033,,,,320.0
"52-60 ROTHWELL ROAD, LITTLE RIVER",2.0,1.0,1,3211,213051468,House,50.43211,0.07203,0.44877,,0.66634,,,,320.0
"520 LOCH-KERNOT ROAD, WOODLEI, LOCH",3.0,1.0,0,3945,205031093,House,107.85216,14.28294,7.93103,28.49268,1.72874,30.66417,24.48233,,300.0
"520 LOCH-KERNOT ROAD, WOODLEIGH VIA, LOCH",3.0,1.0,0,3945,205031093,House,107.85216,14.28294,7.93103,28.49268,1.72874,30.66417,24.48233,,300.0
"520 TI TREE ROAD, WARRENHEIP",4.0,2.0,2,3352,201011481,House,109.66277,4.55288,0.39112,4.78251,0.85707,,,,550.0
"520/585 LATROBE STREET, MELBOURNE, MELBOURNE",3.0,2.0,0,3000,206061136,House,6.37078,,0.48192,0.18393,0.6926599999999999,,1.48093,,1290.0
"520/627 VICTORIA STREET, ABBOTSFORD",2.0,2.0,1,3067,206071139,House,4.32917,3.09451,1.20629,1.8008499999999998,2.2201,,2.20395,,450.0
"521 MOUNT DANDENONG TOURIST ROAD, OLINDA",2.0,2.0,1,3788,211051282,House,48.55839,1.77135,1.18648,,,,0.3108,,625.0
"521/528 SWANSTON STREET, CARLTON",1.0,1.0,0,3053,206041117,Apartment,1.17335,0.29907,0.88825,0.55956,0.94909,,1.37793,,210.0
"522 BARRABOOL ROAD, CERES",3.0,2.0,1,3221,203021042,House,81.93623,0.2910899999999999,0.88477,5.41686,,,,,490.0
