address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"309 COORAMMOK SCHOOL ROAD, GRASSMERE",3.0,1.0,0,3281,217041477,House,248.56252,11.576,10.47468,32.71226,33.936930000000004,32.22466,31.89273,,200.0
"309 HIGH STREET, ECHUCA",3.0,1.0,2,3564,216011406,House,210.44252,2.29081,0.92008,2.2855700000000003,1.8697,0.58278,2.09357,,310.0
"309/133 DROOP STREET, FOOTSCRAY",1.0,1.0,0,3011,213031348,Apartment,7.99283,0.46896,1.09458,0.31174,1.41032,0.90163,1.96515,,230.0
"309/438 HUNTINGDALE ROAD, MOUNT WAVERLEY",2.0,1.0,2,3149,212051324,House,18.71985,1.77835,0.73773,5.99878,,5.52496,2.58324,6.928850000000001,450.0
"309/770A TOORAK ROAD, GLEN IRIS",1.0,1.0,1,3146,207011150,Apartment,12.26066,0.91467,0.79313,,1.44282,,,2.47664,392.5
"30A GOWRIE STREET, BENTLEIGH EAST",4.0,2.0,2,3165,208021426,House,21.05668,0.97998,0.87224,2.30486,,2.20216,,,725.0
"30A MAIN DRIVE, BUNDOORA",3.0,2.0,1,3083,209021205,House,15.54449,1.62669,1.9313,2.10642,1.35952,0.3874599999999999,,2.48433,470.0
"30A MANNING ROAD, MALVERN EAST",2.0,1.0,1,3145,208041195,House,13.380450000000002,0.94303,0.4504499999999999,3.18186,1.88323,,,4.65287,490.0
"30A PANORAMA AVENUE, HIGHETT",3.0,2.0,2,3190,208011171,House,20.56013,0.94534,0.08117,1.63956,1.24766,,,,750.0
"30A THOMAS STREET, CROYDON SOUTH",3.0,2.0,2,3136,211031452,House,31.7522,1.49075,0.78989,,,,,,410.0
"30A WALLACE STREET, MAIDSTONE",3.0,2.0,2,3012,213031347,House,9.73068,0.43706,1.04347,1.84888,3.45416,,0.53047,,495.0
"30C OAKES AVENUE, CLAYTON SOUTH",3.0,2.0,1,3169,212041310,House,25.91659,2.36906,1.22332,0.8548,2.05702,,,,450.0
"31 ABERDEEN ROAD, PRAHRAN",2.0,1.0,0,3181,206061136,Apartment,8.00769,,0.69433,1.19873,1.51974,,0.90549,,680.0
"31 ANSLOW STREET, WOODEND",2.0,2.0,2,3442,202021031,House,69.70425999999999,0.78415,0.87791,,0.47519,,0.38329,,295.0
"31 BIRDWOOD STREET, BENTLEIGH EAST",3.0,2.0,2,3165,208021426,House,19.35213,2.18055,2.21366,2.29428,,3.54359,,,525.0
"31 CARISBROOKE STREET, BALNARRING BEACH",3.0,2.0,0,3926,214021379,House,87.94158999999999,0.34474,3.6665,12.65668,9.06841,,12.55006,,370.0
"31 CECIL STREET, WILLIAMSTOWN",2.0,1.0,0,3016,213021346,Apartment,13.90693,0.2173,0.68943,2.42839,0.27894,1.9749,0.5896,,520.0
"31 CHIFLEY CIRCUIT, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,33.77646,,1.86911,,,,,,400.0
"31 CHURCHILL AVENUE, FLORA HILL",1.0,1.0,1,3550,202011021,House,151.93214,2.10772,1.55009,0.6678099999999999,,,,,175.0
"31 CONYERS STREET, THE BASIN",2.0,1.0,1,3154,211011449,Apartment,38.4494,1.02284,1.1208399999999998,1.71976,,,,,345.0
"31 CRADDOCK STREET, NORTH GEELONG",3.0,1.0,1,3215,203021047,House,76.39089,0.47369,2.00774,2.93691,1.42531,,,,310.0
"31 CREEK ST SOUTH, BENDIGO",2.0,2.0,1,3550,202011018,House,150.50481,0.5860299999999999,0.78439,0.55072,2.06669,2.5205900000000003,1.09045,0.92523,460.0
"31 CREEKSIDE DRIVE, FLOWERDALE",2.0,1.0,0,3658,204011062,Apartment,75.03914,19.744490000000003,7.271979999999999,31.95093,33.25132,32.74625,32.10187,,200.0
"31 DENNISON COURT, SHELBOURNE",5.0,2.0,2,3515,202021026,House,158.96347,35.79549,8.66024,,8.4278,,,,340.0
"31 FARRELL STREET, OUYEN",3.0,1.0,1,3490,215021398,House,440.82419,0.75661,1.2362,0.8440599999999999,0.47276,1.44791,1.26681,,180.0
"31 GREAT OCEAN ROAD, SKENES CREEK",2.0,1.0,0,3233,217031476,House,195.417,20.50911,33.053059999999995,13.89868,37.51629,6.36191,6.61825,,290.0
"31 HAMPSTEAD DRIVE, HOPPERS CROSSING",3.0,1.0,4,3029,213051362,House,29.161720000000003,0.45711,0.4250799999999999,1.53,,,,,300.0
"31 HARLEY STREET, STRATHDALE",3.0,2.0,2,3550,202011020,House,154.25416,3.4673000000000003,1.20028,1.05677,,,,,330.0
"31 HASTINGS ROAD, FRANKSTON",3.0,1.0,2,3199,214011371,House,54.53261,0.44237,0.7546,1.22377,1.32475,0.55579,2.47561,1.7546400000000002,330.0
"31 HAYSTON BOULEVARD, EPPING",4.0,2.0,2,3076,209041431,House,22.96171,2.13488,3.61958,1.27161,,,,,410.0
"31 HODDLE WAY, ALTONA MEADOWS",3.0,1.0,3,3028,213021342,House,25.63455,0.03353,0.32064,,,,,,350.0
"31 HOWLONG ROAD, RUTHERGLEN",3.0,1.0,3,3685,204021065,House,284.45791,,0.7489,1.98392,0.676,1.20173,1.0678800000000002,,250.0
"31 KENNETH WATSON DRIVE, BANDIANA",4.0,2.0,2,3691,204031491,House,316.017,2.32825,2.58826,6.20895,8.35107,,,,395.0
"31 KNOX STREET, NOBLE PARK",4.0,3.0,1,3174,212041460,House,35.42384,0.77485,0.61329,,2.98801,,,,500.0
"31 KYORA PARADE, BALWYN NORTH",3.0,2.0,2,3104,207011148,House,11.58672,0.60299,0.8862000000000001,1.9336,,,,,650.0
"31 LAURISTON STREET, KYNETON",3.0,1.0,1,3444,202021030,House,85.44691,1.9009,0.97069,0.70228,1.55481,1.66651,0.48856,,285.0
"31 LIGHTHORSE ROAD, BARKERS CREEK",2.0,1.0,1,3451,202021028,House,124.0051,4.17675,0.3458,15.67123,3.83781,26.29309,21.57854,,350.0
"31 LINDSAY STREET, DENNINGTON",3.0,1.0,1,3280,217041479,House,262.50084000000004,0.13705,1.14826,2.37052,1.48092,3.81213,,,320.0
"31 LUMEAH CRESCENT, FERNTREE GULLY",3.0,1.0,1,3156,211011448,House,38.64169,0.6523300000000001,1.41102,3.75965,5.28316,6.39919,,2.07775,380.0
"31 MACRINA STREET, OAKLEIGH EAST",3.0,1.0,2,3166,212051326,House,22.25156,4.08234,1.1531600000000002,0.45419,3.51749,2.87422,3.33944,,435.0
"31 MAIN ROAD, SEASPRAY",3.0,1.0,0,3851,205051100,House,240.43581,0.54989,2.72538,,,,,,253.33333333333334
"31 MARRIOTT RISE, JAM JERRUP",3.0,1.0,0,3984,205031093,House,93.88395,16.12145,18.18474,44.42556,16.51692,46.59705,24.15958,,280.0
"31 MARTIN STREET, HEIDELBERG",3.0,1.0,1,3084,209011198,House,15.42773,0.90351,1.18005,1.42487,0.78644,0.6681,1.40625,,430.0
"31 MOORA ROAD, RUSHWORTH",3.0,1.0,1,3612,216011410,House,171.3057,6.72283,0.41629,24.91691,0.72029,0.3762799999999999,0.74806,,230.0
"31 NINTH STREET, EILDON",3.0,1.0,2,3713,204011054,House,143.63675,0.77965,0.43598,19.68279,26.43876,1.35098,1.04812,,230.0
"31 PAGE STREET, ALBERT PARK",2.0,1.0,1,3206,206051128,House,5.83861,0.43024,0.57437,0.49707,1.97126,,3.84348,,500.0
"31 PAPERBARK AVENUE, SUNBURY",4.0,2.0,2,3429,210041540,House,40.51452,0.76878,1.31758,,1.5977,,,,440.0
"31 PARKER STREET, MALDON",3.0,1.0,2,3463,202021028,House,143.95117000000002,1.1961400000000002,1.22217,25.68316,1.9552,0.24936,1.32149,,350.0
"31 PHALARIS LANE, BUNDALONG",3.0,2.0,4,3730,216021412,House,281.03572,41.47476,32.39475,,30.10753,,40.639050000000005,,375.0
"31 RAILWAY CRESCENT, WILLIAMSTOWN",2.0,1.0,0,3016,213021346,House,13.301620000000002,0.30343,0.29417,1.5675899999999998,0.75809,1.1141,1.05152,,400.0
"31 RATHMULLEN ROAD, BORONIA",4.0,2.0,2,3155,211011446,House,34.3155,0.91955,0.9185,2.2720700000000003,2.58414,4.78421,2.64314,2.86141,425.0
"31 SANTA BARBARA DRIVE, FRANKSTON",3.0,1.0,2,3199,214011372,House,55.08511,0.74934,0.47014,1.07957,,,,2.17936,330.0
"31 SEMAPHORE STREET, CORONET BAY",2.0,1.0,1,3984,205031093,House,111.93287,1.34996,3.58168,29.27446,11.12526,31.44595,9.00848,,250.0
"31 STELLA AVENUE, NOBLE PARK",3.0,1.0,1,3174,212041460,House,34.89051,0.77112,0.66126,,1.98242,,,,420.0
"31 THISTLE STREET, BIG HILL",3.0,2.0,1,3555,203031049,House,125.32476,4.95856,13.59628,,,21.12245,12.95324,,400.0
"31 WATKINS WAY, KENSINGTON",2.0,2.0,0,3031,206041121,House,5.85245,0.89252,1.5284,1.23073,1.74935,,,,440.0
"31 YORK STREET, GOLDEN POINT",4.0,2.0,2,3451,201011483,House,115.00251,0.32754,0.82462,0.87998,,,,,350.0
"31 YORKSHIRE STREET, RICHMOND",2.0,1.0,0,3121,206071517,Apartment,5.3005,1.69396,0.3093,1.5662,1.08419,,,,500.0
"31-33 FEDERAL STREET, RAINBOW",4.0,1.0,1,3424,215011390,House,402.66703,0.88821,0.16603,71.07553999999999,0.43909,33.19931,0.7290800000000001,,175.0
"31/151-153 FITZROY STREET, ST KILDA",1.0,1.0,1,3182,206051514,Apartment,6.68306,1.5758,0.11937,0.79592,0.11876,,,,360.0
"31/200 BRIGHTON STREET, RICHMOND",2.0,1.0,1,3121,206071517,Apartment,5.41509,1.80855,0.43843,1.6807999999999998,1.19878,,,,550.0
"31/280 SUNSHINE ROAD, SUNSHINE",1.0,1.0,1,3020,213011336,Apartment,11.7808,0.87476,1.40839,1.63703,2.2435500000000004,,3.1171,,235.0
"31/398 LA TROBE STREET, MELBOURNE",1.0,1.0,1,3000,206041505,Apartment,1.06772,1.52065,,0.39366,0.22328,0.07342,,,420.0
"31/637 ORRONG ROAD, TOORAK",2.0,1.0,1,3142,206061138,Apartment,8.47547,0.1648,0.48941,2.27185,2.18028,,,,600.0
"31/777 BELL STREET, PRESTON",2.0,1.0,1,3072,209021429,Apartment,8.208290000000002,0.7980900000000001,1.67722,1.79505,,,,,330.0
"31/86 BURNLEY STREET, RICHMOND",1.0,1.0,0,3121,206071518,Apartment,4.67956,0.71545,0.2152299999999999,0.8044199999999999,0.8160299999999999,,1.21853,,390.0
"31/86 QUEENS PARADE, FITZROY NORTH",1.0,1.0,1,3068,206071143,Apartment,3.86057,1.77291,1.10467,1.06158,1.68529,,,,360.0
"310 FOREST ROAD, THE BASIN",3.0,2.0,2,3154,211011449,House,38.18045,1.18953,1.1876300000000002,1.88645,,,,,430.0
"310 HIGH ST, ASHBURTON",3.0,1.0,1,3147,207011146,House,14.77168,0.2265,0.5649400000000001,,0.8442200000000001,,0.83159,,330.0
"310 HIGH STREET, ASHBURTON",3.0,1.0,1,3147,207011146,House,14.77168,0.2265,0.5649400000000001,,0.8442200000000001,,0.83159,,330.0
"310 NICHOLSON STREET, BALLARAT",3.0,1.0,1,3350,201011481,House,114.67591,0.50308,1.68596,1.4123599999999998,2.8068,,,,300.0
"310/392 ST GEORGES ROAD, FITZROY NORTH",1.0,1.0,1,3068,206071143,Apartment,5.26095,1.3105,0.5897100000000001,1.32606,1.05081,,,,395.0
"310/9 THE ARCADE, DOCKLANDS",2.0,1.0,1,3008,206041118,Apartment,3.10955,0.6075900000000001,,,0.30661,,,3.91129,485.0
"3101 SNOW ROAD, WHOROULY",3.0,2.0,0,3735,204021067,House,261.13934,36.66771,3.41291,,8.45473,,35.7061,,220.0
"3104/100 HARBOUR ESPLANADE, DOCKLANDS",2.0,2.0,1,3008,206041118,Apartment,2.96705,0.47223,,,0.16624,,,1.41182,730.0
"3108 FRANKSTON FLINDERS ROAD, BALNARRING",3.0,1.0,2,3926,214021379,House,85.01209,0.91881,0.87815,10.43133,6.84306,,10.32472,,410.0
"3109B/100 HARBOUR ESPLANADE, DOCKLANDS",1.0,1.0,0,3008,206041118,Apartment,2.95156,0.5982999999999999,,,0.29231,,,1.3963299999999998,420.0
"311 CHANDLER ROAD, KEYSBOROUGH",3.0,1.0,0,3173,212041565,House,36.5288,0.48043,0.52876,0.19197,,,,,320.0
"311 COORIEMUNGLE ROAD, COORIEMUNGLE",3.0,2.0,2,3268,217031475,House,215.17178,10.48513,17.53532,29.84946,10.40302,10.81691,10.96861,,260.0
"311 GRANT STREET, GOLDEN POINT",4.0,1.0,2,3451,201011483,House,114.67397,0.37635,0.39224,0.61805,,,,,317.5
"311 HEALESVILLE-KOO WEE RUP ROAD, BADGER CREEK",4.0,2.0,4,3777,211051276,House,66.97314999999999,1.89718,3.48888,8.12866,5.8032,7.36991,5.40207,,630.0
"311/102 CAMBERWELL ROAD, HAWTHORN EAST",2.0,2.0,1,3123,207011152,House,8.91318,0.46429,1.71498,2.07155,1.11023,,,,420.0
"311/7 BALCOMBE ROAD, MENTONE",1.0,1.0,1,3194,208031190,Apartment,25.8316,1.10276,0.36335,1.01176,0.5496599999999999,,0.9000499999999999,0.8764299999999999,332.5
"311/99 NOTT STREET, PORT MELBOURNE",1.0,1.0,1,3207,206051130,Apartment,5.90557,0.73556,0.85663,,0.68748,,0.46841,,370.0
"312 DEWARS ROAD, WOODSIDE",4.0,2.0,1,3874,205051104,House,228.26231,8.585270000000001,8.2385,28.314,27.73155,26.70543,26.95271,,370.0
"312 DOVETON STREET SOUTH, BALLARAT",3.0,1.0,1,3350,201011002,House,116.08274,1.71228,0.95394,1.79535,6.47491,2.01837,1.37473,,275.0
"312 STATION STREET, CARLTON NORTH",2.0,1.0,1,3054,206071140,Apartment,3.72197,2.91195,0.54206,2.11983,,,,,500.0
"313 BARKER STREET, CASTLEMAINE",3.0,1.0,2,3450,202021027,House,127.87262,3.3106,0.17615,0.92867,0.87394,1.05242,0.7535299999999999,,310.0
"313 ST KILDA STREET, BRIGHTON",4.0,2.0,4,3186,208011169,House,12.01544,2.18799,1.60782,1.13848,1.3766500000000002,1.34926,1.7911700000000002,,1000.0
"313 YOUNG STREET, FITZROY",2.0,1.0,0,3065,206071142,House,3.04937,1.26167,0.62305,1.04343,1.87419,2.31917,1.35546,,550.0
"313/1 DANKS STREET WEST, PORT MELBOURNE",2.0,1.0,1,3207,206051130,Apartment,5.807510000000001,0.5666100000000001,1.56767,,1.40911,,0.7257100000000001,,470.0
"313/18-30 CHATHAM STREET, PRAHRAN",2.0,1.0,1,3181,206061136,Apartment,6.77059,,0.60613,0.48967,0.38048,,0.8493099999999999,,500.0
"313/2 WILLIS LANE, HAMPTON",1.0,1.0,1,3188,208011172,Apartment,16.67372,0.8615900000000001,0.5720599999999999,0.979,0.8470599999999999,1.42316,,,340.0
"313/4 ACACIA PLACE, ABBOTSFORD",1.0,1.0,1,3067,206071139,Apartment,4.63884,3.40418,1.51596,2.11052,2.52977,,2.51362,,380.0
"313/427 HAMPTON STREET, HAMPTON",1.0,1.0,1,3188,208011172,Apartment,16.242350000000002,0.43022,0.14069,0.54763,0.8463099999999999,1.42951,,,400.0
"314 BANK STREET, SOUTH MELBOURNE",2.0,1.0,0,3205,206051512,Apartment,4.17979,1.49648,0.47286,,0.22738,,0.66239,,550.0
"314 STATION STREET, CARLTON NORTH",3.0,1.0,1,3054,206071140,House,3.22189,2.41187,0.40699,1.54684,,,,,640.0
"314/416 GORE STREET, FITZROY",2.0,1.0,1,3065,206071142,Apartment,3.01348,1.22578,0.32297,1.00753,2.04389,2.38354,0.91338,,490.0
"314/435 WHITEHORSE ROAD, MITCHAM",2.0,2.0,1,3132,211041270,House,24.96641,1.48877,0.39521,1.62934,0.66301,,,,400.0
"315/188 PEEL STREET, NORTH MELBOURNE",1.0,1.0,0,3051,206041506,Apartment,1.3524,0.3858,1.5506099999999998,1.14454,2.80318,,,,285.0
"3150 PRINCES HIGHWAY, KALIMNA",3.0,1.0,1,3909,205021084,House,313.25363,3.30481,0.91429,6.60468,,,5.60317,,508.0
"316 ALBION STREET, BRUNSWICK",3.0,1.0,1,3056,206011495,House,7.42251,0.50444,0.36048,,0.90709,,1.05611,,630.0
"316 BLACKJACK ROAD, HARCOURT",3.0,2.0,4,3453,202021028,House,120.23762,2.58076,3.22665,19.83754,3.42859,25.73376,25.11635,,350.0
"316 MAIN ROAD, BALLARAT",3.0,1.0,1,3350,201011483,House,115.08511,0.56321,0.56921,0.96259,,,,,236.66666666666666
"316 PEEL STREET NORTH, BALLARAT",3.0,1.0,3,3350,201011482,House,114.84088,2.01873,1.06548,5.38457,1.545,,,,280.0
"3171 ONTARIO AVENUE, MILDURA SOUTH",3.0,1.0,0,3500,215021470,House,545.84169,4.25711,4.37926,4.84211,,,,,400.0
"318 MAIN RD, GOLDEN POINT",3.0,1.0,1,3451,201011483,House,115.14628,0.62437,0.55992,1.02375,,,,,250.0
"318 MAIN ROAD, GOLDEN POINT",3.0,1.0,1,3451,201011483,House,115.14628,0.62437,0.55992,1.02375,,,,,250.0
"318 MCKINNON ROAD, MCKINNON",3.0,2.0,1,3204,208021174,House,17.88871,,1.7030999999999998,2.04243,0.87211,,1.88797,,480.0
"319 EDGAR STREET, PORTLAND",3.0,2.0,2,3305,217011422,House,362.27831,1.12541,0.15716,0.78464,5.20816,4.9006300000000005,2.72602,,275.0
"319 NEPEAN HIGHWAY, EDITHVALE",5.0,2.0,2,3196,208031189,House,48.50308,1.68025,0.97414,2.95577,0.86649,,,,520.0
"31A MAUD STREET, BALWYN NORTH",2.0,1.0,1,3104,207011148,Apartment,12.18537,0.98549,0.43605,1.14559,,,,,460.0
"31A SOUTHGATEWAY, LANGWARRIN",2.0,1.0,1,3910,214011374,Apartment,56.15188,1.2886300000000002,0.57333,1.69377,6.77086,,,,330.0
"31A SOUTHGATEWAY, LANGWARRIN",2.0,1.0,1,3910,214011374,House,56.15188,1.2886300000000002,0.57333,1.69377,6.77086,,,,320.0
"31B SEAVIEW AVE, BENTLEIGH",4.0,3.0,1,3204,208021174,House,18.225060000000003,,1.06014,1.39947,1.08879,,1.24501,,850.0
"31B SEAVIEW AVENUE, BENTLEIGH",4.0,3.0,1,3204,208021174,House,18.225060000000003,,1.06014,1.39947,1.08879,,1.24501,,850.0
"32 ADAIR STREET, MALDON",3.0,1.0,2,3463,202021028,House,144.11634,0.904,0.93003,25.39103,0.89658,0.29107,1.0293599999999998,,275.0
"32 ALBION ROAD, GLEN IRIS",4.0,2.0,2,3146,207011150,House,13.00578,0.34103,0.58773,,3.10711,,,3.52061,1100.0
"32 ALDERFORD DRIVE, WANTIRNA",3.0,2.0,2,3152,211011259,House,33.42882,3.61087,0.68333,1.14956,,,,2.98356,375.0
"32 ALOOMBA STREET, CHADSTONE",4.0,2.0,0,3148,212051319,House,17.29229,1.69828,0.5429299999999999,0.3760199999999999,,,,,650.0
"32 ANDERSON STREET, NORTH BENDIGO",3.0,1.0,2,3550,202011018,House,152.17048,0.61494,0.5139,0.78667,2.71306,1.4106800000000002,2.75613,1.88722,190.0
"32 BANKSIA COURT, LINTON",3.0,1.0,2,3360,201031015,House,147.0702,1.56657,1.64151,,1.72933,,1.94508,,300.0
"32 BARRETT STREET, ALBERT PARK",3.0,2.0,1,3206,206051128,House,6.0047,0.6734199999999999,0.8175399999999999,0.64125,2.53583,,4.00957,,925.0
"32 BEACONSFIELD PARADE, GLENROWAN",3.0,2.0,2,3675,204021067,House,225.90161,2.75666,0.1445,,0.50332,,0.7635,,270.0
"32 BEAUVILLE AVENUE, MURRUMBEENA",3.0,2.0,1,3163,208021181,House,17.199840000000002,0.6572100000000001,0.31503,0.83127,1.73038,,1.56552,,580.0
"32 BELLEVILLE CLOSE, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,32.34263,,1.30513,,,,,,385.0
"32 BENBOW STREET, YARRAVILLE",3.0,1.0,2,3013,213031352,House,10.07583,1.11907,0.5993099999999999,0.7471599999999999,2.13156,,1.94038,,440.0
"32 BLACKWOOD STREET, YARRAVILLE",3.0,2.0,1,3013,213031352,House,8.18888,0.68192,0.50364,2.81118,0.69913,,0.50794,,600.0
"32 BRINSLEY ROAD, CAMBERWELL",3.0,2.0,1,3124,207011149,House,10.37211,0.5606,1.35961,0.48998,0.42361,,1.30101,,850.0
"32 BROUGHTON AVENUE, CROYDON",3.0,2.0,2,3136,211031451,House,32.24987,0.5718300000000001,1.51508,1.44065,1.54106,,,,400.0
"32 BULGA WATTLE CIRCUIT, LYNDHURST",3.0,2.0,2,3975,212031306,House,45.93495,1.91926,1.79372,,3.0748800000000003,,,,390.0
"32 CANTALA CRESCENT, RINGWOOD NORTH",4.0,2.0,2,3134,211031268,House,28.9608,0.5605800000000001,0.96374,3.59342,,,,,460.0
"32 CECIL STREET, WILLIAMSTOWN",2.0,1.0,1,3016,213021346,House,13.88646,0.23675,0.70754,2.4465,0.29704,1.99301,0.56912,,420.0
"32 CHAROLAIS STREET, DELACOMBE",3.0,2.0,1,3356,201011006,House,120.43651,0.46848,1.86586,,11.61024,,,,280.0
"32 COMYN STREET, MURTOA",4.0,1.0,1,3390,215011394,House,294.46891,9.86058,0.2975,1.74825,0.4525099999999999,0.6531,0.39753,,175.0
"32 CONSIDINE ROAD, YINNAR SOUTH",5.0,3.0,5,3869,205041094,House,166.70435999999998,4.173229999999999,4.429930000000001,4.6873000000000005,,,7.159050000000001,,420.0
"32 DAVID ST, KNOXFIELD",2.0,1.0,0,3180,211011254,House,37.66767,1.31218,0.96565,1.8869,,,,2.50933,340.0
"32 DONALD STREET, NYAH WEST",4.0,1.0,1,3595,215031405,House,371.08397,19.6719,0.3967699999999999,,0.5078,55.689800000000005,0.3786899999999999,,195.0
"32 DRESDEN DRIVE, WATERWAYS",4.0,2.0,2,3195,208031183,House,42.33452,3.65278,3.59177,,,,,,600.0
"32 FAUSSETT STREET, ALBERT PARK",2.0,1.0,1,3206,206051128,House,5.166600000000001,0.26893,0.25662,0.89571,1.57396,,3.17146,,645.0
"32 FAVERSHAM AVENUE, LAKE GARDENS",4.0,2.0,2,3355,201011002,House,122.75163,1.29354,3.84315,2.28997,1.75505,4.83371,6.06764,,420.0
"32 FINLASON STREET, MANSFIELD",3.0,1.0,2,3722,204011057,House,207.32792,14.35887,0.41324,0.13888,14.92454,0.70654,1.4028900000000002,,260.0
"32 FIRST AVENUE, ROSEBUD",3.0,1.0,0,3939,214021384,House,91.49677,0.87075,1.23159,1.34812,,1.72589,1.40486,,340.0
"32 FOURTH AVE, RAYMOND ISLAND",3.0,1.0,1,3880,205021086,House,295.72575,0.48275,2.6030900000000003,,,,,,220.0
"32 FOURTH AVENUE, RAYMOND ISLAND",3.0,1.0,2,3880,205021086,House,295.71678,0.4738,2.59414,,,,,,220.0
"32 GENERAL JOSHUA DRIVE, HAMPTON PARK",3.0,2.0,2,3976,212031562,House,42.30791000000001,,0.36567,0.44651,,,,0.72325,300.0
"32 GRESSWELL PARK DRIVE, WATSONIA",3.0,2.0,2,3087,209011204,House,18.3105,1.03177,1.54487,2.20147,2.21505,,,,450.0
"32 GREY STREET, TERANG",3.0,1.0,1,3264,217031474,House,219.48844,0.6219199999999999,0.60327,0.92485,0.37893,1.22896,0.8744,,220.0
"32 HOMEBUSH ROAD, CAIRNLEA",3.0,2.0,2,3023,213011329,House,26.57392,0.8598600000000001,1.56996,,,,,,390.0
"32 HOPETOUN AVENUE, MORWELL",3.0,1.0,1,3840,205041096,House,152.18904999999998,0.5600499999999999,0.83325,0.6092799999999999,0.9064,1.85609,1.85995,,220.0
"32 HYGEIA PARADE, RINGWOOD NORTH",2.0,1.0,6,3134,211031268,House,28.49325,0.56157,0.33535,3.75206,,,,,265.0
"32 INGLEWOOD DRIVE, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,32.34076,,1.16787,,,,,,450.0
"32 JACKA STREET, PRESTON",2.0,1.0,1,3072,209021429,Apartment,9.62553,0.98649,0.64493,2.18548,,,,,320.0
"32 JONES CRESCENT, ROSANNA",3.0,1.0,2,3084,209011198,House,16.528779999999998,0.88652,0.68037,2.49848,1.39257,3.42366,2.5317800000000004,,600.0
"32 KERRY WAY, INVERMAY PARK",4.0,2.0,3,3350,201011482,House,121.13583,1.70577,2.92154,5.29622,5.14136,,,,420.0
"32 KIDMAN AVENUE, BELMONT",4.0,2.0,2,3216,203021037,House,87.34178,0.1305,0.35677,1.2153900000000002,,,,,360.0
"32 KILDARE STREET, BURWOOD",4.0,1.0,1,3125,207031165,House,15.08196,1.09812,0.79677,0.83225,,1.96791,1.66626,,430.0
"32 LEMAL AVENUE, BORONIA",3.0,2.0,2,3155,211011446,House,33.84551999999999,0.73298,0.1183599999999999,2.80938,3.12145,5.3215200000000005,3.18045,3.39872,390.0
"32 MANCHESTER DRIVE, SKYE",5.0,2.0,2,3977,214011376,House,49.36005,,1.92626,,,,,,480.0
"32 MARARA ROAD, CAULFIELD SOUTH",3.0,1.0,4,3162,208021178,House,14.98106,1.2398,0.50602,0.58462,,2.97223,2.813,,495.0
"32 MASTHEAD WAY, WERRIBEE SOUTH",4.0,2.0,2,3030,213051368,House,38.39464,2.16233,3.57878,2.5556300000000003,11.46385,10.53648,11.73321,,470.0
"32 MCLOUGHLINS BEACH ROAD, WOODSIDE",3.0,2.0,4,3874,205051104,House,229.94883,2.11356,9.02566,30.00052,23.67918,28.39194,28.63922,,250.0
"32 MICHELINE ST, TULLAMARINE",3.0,1.0,2,3043,210051250,House,19.94212,0.36135,0.63715,,,,,,385.0
"32 MICHELINE STREET, TULLAMARINE",3.0,1.0,2,3043,210051250,House,19.94212,0.36135,0.63715,,,,,,385.0
"32 MT PLEASANT RD, BELMONT",3.0,2.0,1,3216,203021037,House,81.1482,0.49039,0.27158,1.94973,,,,,250.0
"32 MURRELL STREET, BIRREGURRA",3.0,1.0,0,3242,217031473,House,141.85994,21.71827,0.67311,,1.9253,1.18878,1.06236,,320.0
"32 OVENS STREET, YARRAVILLE",2.0,1.0,0,3013,213031352,Apartment,8.15522,0.60484,0.5514600000000001,2.77372,0.6220399999999999,,0.43086,,625.0
"32 OXFORD STREET, NEWPORT",2.0,1.0,2,3015,213021344,House,11.73563,0.43167,0.44311,1.89384,1.54771,,1.40746,,410.0
"32 ROSENEATH STREET, NORTH GEELONG",2.0,1.0,0,3215,203021047,House,71.02388,1.02258,1.70077,1.87851,1.11834,,,,240.0
"32 RUSSELL CRESCENT, MOUNT WAVERLEY",3.0,2.0,1,3149,212051324,House,20.79565,1.64718,1.30287,2.05658,,2.77626,1.1469,5.31817,610.0
"32 RYAN STREET, BRUNSWICK",3.0,2.0,1,3056,206011106,House,6.07494,0.5594600000000001,0.1892899999999999,,,,,,635.0
"32 SANCTUARY LAKES EAST BOULEVARD, POINT COOK",4.0,2.0,2,3030,213051464,House,30.72618,5.45922,,,,,,,520.0
"32 SHEARWATER DRIVE, CARRUM DOWNS",3.0,2.0,1,3201,214011370,House,50.63001,3.4090100000000003,1.22877,1.76618,,,,,350.0
"32 SHIRLEY RD, NEERIM SOUTH",3.0,2.0,2,3831,205011077,House,110.10978,0.95421,1.18784,1.08782,,,0.61913,,400.0
"32 SHIRLEY ROAD, NEERIM SOUTH",3.0,2.0,2,3831,205011077,House,109.94502,0.90967,1.1433,1.04328,,,0.57459,,400.0
"32 SMITH STREET, CARISBROOK",3.0,1.0,0,3464,201031017,House,169.89005,0.5177200000000001,0.8828400000000001,,1.20057,24.35748,24.50463,,260.0
