address,latitude_ori,longitude_ori,year,month,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"50 IVANHOE STREET, GLEN WAVERLEY",-37.892206,145.153268,2019,7,4.0,1.0,1,3150,212051322,House,22.46551,1.56957,1.71296,2.83956,2.10048,,,2.9145100000000004,450.0
"50 IVANHOE STREET, GLEN WAVERLEY",-37.892206,145.153268,2019,9,4.0,1.0,1,3150,212051322,House,22.46551,1.56957,1.71296,2.83956,2.10048,,,2.9145100000000004,450.0
"50 LADY NELSON DRIVE, SORRENTO",-38.35003,144.74714,2019,8,4.0,2.0,2,3943,214021383,House,105.27551,0.64306,2.91412,,,,2.97901,,990.0
"50 LADY NELSON DRIVE, SORRENTO",-38.35003,144.74714,2019,9,4.0,2.0,2,3943,214021383,House,105.27551,0.64306,2.91412,,,,2.97901,,990.0
"50 LAURISTON DRIVE, COLDSTREAM",-37.728935,145.38654,2019,1,3.0,2.0,2,3770,211051278,House,48.7577,5.437399999999999,0.72973,5.90496,1.99806,,6.2538100000000005,,450.0
"50 MAREEBA AVENUE, BUXTON",-37.418824,145.701831,2019,5,2.0,1.0,3,3711,204011054,House,105.31463,15.22008,1.68535,25.99261,31.87782,31.57979,12.96955,,310.0
"50 MAXINE DRIVE, ST HELENA",-37.68697001,145.13495001,2019,6,3.0,1.0,2,3088,209011197,House,27.5685,0.35256,0.46816,0.74587,3.91087,,4.89357,,450.0
"50 MCDOUGAL STREET, GEELONG WEST",-38.137127,144.33844,2019,8,3.0,1.0,1,3218,203021040,House,76.33141,0.37876,0.8190299999999999,1.53227,,,,,410.0
"50 MCGRATH STREET, CASTLEMAINE",-37.073461,144.235892,2019,7,2.0,2.0,0,3450,202021027,House,119.05673,4.5532200000000005,1.83748,2.49875,2.62324,4.22853,2.8195300000000003,,370.0
"50 MERTON STREET, ALTONA MEADOWS",-37.866967,144.77786,2019,8,3.0,1.0,1,3028,213021342,House,23.08381,0.7151799999999999,0.54011,,,,,,350.0
"50 MILLER ROAD, THE BASIN",-37.851272,145.303441,2019,5,3.0,1.0,4,3154,211011449,House,38.55501,1.73505,0.48942,2.43197,,,,,410.0
"50 MONASH STREET, MELTON SOUTH",-37.711249,144.575621,2019,12,3.0,1.0,1,3338,213041578,House,48.42616,,0.4191,0.909,1.2194,,,,310.0
"50 OCEAN GRAND DRIVE, OCEAN GROVE",-38.2535419,144.5566917,2019,6,3.0,2.0,2,3226,203031490,House,104.7982,2.71033,2.2004,2.72381,,,5.15906,,580.0
"50 OCEAN GRAND DRIVE, OCEAN GROVE",-38.2535419,144.5566917,2019,7,3.0,2.0,2,3226,203031490,House,104.7982,2.71033,2.2004,2.72381,,,5.15906,,580.0
"50 OLD WESTERN HIGHWAY, GORDON",-37.57524918,144.10097315,2019,5,3.0,1.0,1,3345,201021012,House,93.11462,6.1397,1.30292,,2.63441,,0.62937,,380.0
"50 OXFORD STREET, COLLINGWOOD",-37.805843,144.984715,2019,6,2.0,1.0,1,3066,206071141,House,2.3718000000000004,,,0.46403,,0.31154,,,660.0
"50 OXFORD STREET, COLLINGWOOD",-37.805843,144.984715,2019,8,2.0,1.0,1,3066,206071141,House,2.3718000000000004,,,0.46403,,0.31154,,,620.0
"50 PARK STREET, SEAFORD",-38.098778,145.132455,2019,8,3.0,2.0,2,3198,214011375,House,51.8017,0.35251,1.00837,2.83912,1.24752,,2.18645,,415.0
"50 PINE STREET, FRANKSTON NORTH",-38.124797,145.144512,2019,8,4.0,1.0,2,3200,214011372,House,53.20441,0.44877,0.2761499999999999,,,,,6.02253,360.0
"50 PINE STREET, FRANKSTON NORTH",-38.124797,145.144512,2019,9,4.0,1.0,2,3200,214011372,House,53.20441,0.44877,0.2761499999999999,,,,,6.02253,360.0
"50 RATTRAY ROAD, MONTMORENCY",-37.717947,145.12012,2019,3,4.0,2.0,1,3094,209011202,House,21.71014,0.66699,0.13401,1.26233,0.3996,,,,425.0
"50 RUTHERFORD STREET, AVOCA",-37.094039,143.476826,2019,1,2.0,1.0,1,3467,201031013,House,182.00342,0.62662,1.1434000000000002,9.5726,2.1820500000000003,,0.95545,,180.0
"50 RUTHERFORD STREET, AVOCA",-37.094039,143.476826,2019,2,2.0,1.0,1,3467,201031013,House,182.00342,0.62662,1.1434000000000002,9.5726,2.1820500000000003,,0.95545,,180.0
"50 RUTHERFORD STREET, AVOCA",-37.094039,143.476826,2019,3,2.0,1.0,1,3467,201031013,House,182.00342,0.62662,1.1434000000000002,9.5726,2.1820500000000003,,0.95545,,180.0
"50 SARENA PARADE, ROBERTSONS BEACH",-38.6563342,146.7304151,2019,1,3.0,1.0,2,3971,205051104,House,223.48847,3.02132,2.57567,15.06107,9.36762,15.22159,14.90397,,225.0
"50 SEVENTH STREET, MILDURA",-34.189198,142.171644,2019,9,2.0,1.0,2,3500,215021469,House,542.9501899999999,0.6047,1.50977,1.85122,1.26805,3.80954,1.2468,,300.0
"50 SEVENTH STREET, MILDURA",-34.189198,142.171644,2019,10,2.0,1.0,2,3500,215021469,House,542.9501899999999,0.6047,1.50977,1.85122,1.26805,3.80954,1.2468,,300.0
"50 SHAW STREET, NIDDRIE",-37.739915,144.886876,2019,8,3.0,1.0,1,3042,210011230,House,12.08136,2.23908,0.7121000000000001,1.94416,,,,,425.0
"50 SONIA CRESCENT, PIONEER BAY",-38.379958,145.54836,2019,3,2.0,1.0,1,3984,205031093,House,99.02917,8.99799,9.08427,35.32509,10.08147,37.49658,15.05911,,275.0
"50 SONIA CRESCENT, PIONEER BAY",-38.379958,145.54836,2019,4,2.0,1.0,1,3984,205031093,House,99.02917,8.99799,9.08427,35.32509,10.08147,37.49658,15.05911,,275.0
"50 SOUTH BEACH ROAD, SOMERS",-38.389021,145.179579,2019,3,4.0,2.0,2,3927,214021379,House,86.62826,0.33916,2.10777,10.44597,6.379020000000001,,9.90039,,450.0
"50 THE BOULEVARD, MALVERN EAST",-37.873515,145.088758,2019,2,3.0,1.0,2,3145,208041195,House,17.730349999999998,2.18279,2.09727,1.85569,0.8397899999999999,,,3.25704,495.0
"50 UNION STREET, NORTHCOTE",-37.77915,144.994515,2019,7,3.0,1.0,0,3070,206021500,House,6.07482,0.67731,0.92431,0.99404,0.31713,,,,640.0
"50 URQUHART STREET, WOODEND",-37.358794,144.530868,2019,9,4.0,2.0,2,3442,202021031,House,69.70874,0.78864,0.15843,,0.8447899999999999,,1.169,,650.0
"50 URQUHART STREET, WOODEND",-37.358794,144.530868,2019,12,4.0,2.0,2,3442,202021031,House,69.70874,0.78864,0.15843,,0.8447899999999999,,1.169,,650.0
"50 WARBURTON DRIVE, LUCAS",-37.5498707,143.7805216,2019,4,4.0,2.0,2,3350,201011001,House,125.77391,2.43458,2.03019,,,,,,370.0
"50 WARBURTON DRIVE, LUCAS",-37.5498707,143.7805216,2019,5,4.0,2.0,2,3350,201011001,House,125.77391,2.43458,2.03019,,,,,,370.0
"50 WASHINGTON DRIVE, FRANKSTON",-38.141256,145.162523,2019,11,3.0,1.0,1,3199,214011372,House,54.07515,0.63485,0.5135700000000001,0.73521,,,,1.83499,360.0
"50 WATERFALLS ROAD, MOUNT MACEDON",-37.41639248,144.57525481,2019,5,3.0,1.0,2,3441,210021233,House,61.41457,1.38793,1.69848,2.98713,2.09282,,1.32472,,435.0
"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,2019,11,3.0,1.0,2,3018,213021341,House,16.95536,0.47251,1.1728599999999998,3.48443,1.84926,2.6937,,,430.0
"50 WATTLE VALLEY ROAD, MITCHAM",-37.809688,145.206613,2019,8,4.0,3.0,2,3132,211041270,House,28.05706,0.77498,1.89467,3.3006100000000003,1.73852,,,,610.0
"50 WEDDELL ROAD, NORTH GEELONG",-38.127502,144.346159,2019,11,3.0,1.0,2,3215,203021047,House,71.79445,0.34446,2.1655300000000004,2.53594,1.5831,,,,320.0
"50 WINMALEE DRIVE, GLEN WAVERLEY",-37.898775,145.15762,2019,1,4.0,2.0,0,3150,212051322,House,23.58769,1.88856,0.24622,3.31984,3.08168,,,3.39479,475.0
"50 WONGA ROAD, MILLGROVE",-37.748074,145.657099,2019,1,3.0,2.0,1,3799,211051286,House,72.76711999999999,0.6275700000000001,1.38765,1.85574,,,3.60819,,370.0
"50 YORK ROAD, MOUNT EVELYN",-37.7868879002,145.3801433002,2019,11,3.0,1.0,0,3796,211051283,House,43.81792,0.93482,1.08593,1.64511,,,0.09801,,430.0
"50/1A SAINT KILDA ROAD, ST KILDA",-37.8576609,144.9824819,2019,6,2.0,1.0,2,3182,206051513,Apartment,6.365069999999999,0.97131,1.94542,0.40969,,,,,545.0
"500 DUNNS CREEK RD, RED HILL",-38.3392452,145.0430096,2019,2,4.0,4.0,4,3937,214021378,House,84.17185,4.11997,9.20837,,,,,,850.0
"500 DUNNS CREEK RD, RED HILL",-38.3392452,145.0430096,2019,12,4.0,4.0,4,3937,214021378,House,84.17185,4.11997,9.20837,,,,,,850.0
"500 DUNNS CREEK ROAD, RED HILL",-38.339786,145.042932,2019,10,4.0,2.0,5,3937,214021378,House,84.22395,4.0678600000000005,9.26047,,,,,,850.0
"501 SKIPTON ROAD, BEAUFORT",-37.473089,143.378893,2019,6,3.0,1.0,4,3373,201031014,House,165.77433,4.486149999999999,4.15562,4.18283,5.55369,5.067270000000001,5.0447,,360.0
"501/4 LA SCALA AVENUE, MARIBYRNONG",-37.782486,144.8924657,2019,11,2.0,2.0,1,3032,213031349,House,9.46486,0.48141,1.88499,0.7030700000000001,,,,1.2100799999999998,650.0
"501/45 NOTT STREET, PORT MELBOURNE",-37.841555,144.937574,2019,9,2.0,2.0,1,3207,206051130,House,5.88842,0.71841,1.0044,,0.54035,,0.45126,,1330.0
"501/490 ELGAR ROAD, BOX HILL",-37.812975,145.116078,2019,10,1.0,1.0,0,3128,207031163,Apartment,18.41016,1.216,0.73849,1.60601,0.21118,0.38527,1.5705,1.64255,240.0
"501/71-89 HOBSONS ROAD, KENSINGTON",-37.7958894,144.9168815,2019,1,2.0,1.0,1,3031,206041121,Apartment,5.66514,0.05582,1.39339,1.5653,1.56204,,,,445.0
"501C/142 ROUSE STREET, PORT MELBOURNE",-37.841651,144.939847,2019,12,2.0,2.0,1,3207,206051130,House,5.6900900000000005,0.52677,1.05672,,0.77704,,0.25293,,675.0
"502 BARNES RD, KATAMATITE EAST",-36.01983001,145.73107001,2019,12,5.0,2.0,6,3649,216021412,House,240.606,10.72226,3.4268,,12.29676,,10.9995,,450.0
"502 STATION STREET, CARLTON NORTH",-37.784688,144.976355,2019,12,2.0,1.0,0,3054,206071140,Apartment,3.95492,3.1449000000000003,1.07599,1.42599,,,,,580.0
"502/10 BURNLEY STREET, RICHMOND",-37.812584,145.009181,2019,5,2.0,2.0,1,3121,206071518,House,4.35312,1.0402,0.34508,1.12917,0.60615,,1.63121,,530.0
"502/1101 TOORAK ROAD, CAMBERWELL",-37.847719,145.075153,2019,3,1.0,1.0,1,3124,207011149,Apartment,12.96944,0.39016,0.93154,3.30351,0.43711,,2.13404,,380.0
"502/15 BOND STREET, CAULFIELD NORTH",-37.8756776002,145.0371006002,2019,10,2.0,2.0,1,3161,208021177,House,12.48682,1.06377,1.5907,0.44429,0.66422,,,1.35902,610.0
"502/163 CREMORNE STREET, RICHMOND",-37.829823,144.990328,2019,1,2.0,2.0,1,3121,206071517,Apartment,4.38024,1.98024,0.87109,1.54386,0.98666,,,,540.0
"502/31 GRATTAN STREET, PRAHRAN",-37.8469685,144.9914106,2019,6,2.0,2.0,1,3181,206061136,Apartment,6.4013,,0.61814,0.6964,0.39249,,0.83562,,600.0
"502/31 GRATTAN STREET, PRAHRAN",-37.8469685,144.9914106,2019,9,2.0,2.0,1,3181,206061136,Apartment,6.4013,,0.61814,0.6964,0.39249,,0.83562,,600.0
"502/45 NOTT STREET, PORT MELBOURNE",-37.841555,144.937574,2019,9,2.0,1.0,1,3207,206051130,Apartment,5.88842,0.71841,1.0044,,0.54035,,0.45126,,1190.0
"502/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,2019,2,1.0,1.0,0,3000,206041504,Apartment,0.64655,0.57541,,,0.4617,,0.40978,,450.0
"502/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,2019,3,1.0,1.0,0,3000,206041504,Apartment,0.64655,0.57541,,,0.4617,,0.40978,,450.0
"502/81 ARGYLE STREET, FITZROY",-37.7973736,144.9781421,2019,3,1.0,1.0,1,3065,206071142,Apartment,2.63047,0.84277,0.54118,0.6245299999999999,1.45529,1.90027,0.93656,,525.0
"503 SPENCER STREET, WEST MELBOURNE",-37.808848,144.948718,2019,1,3.0,1.0,1,3003,206041510,House,2.0996,0.51635,0.71263,0.77254,,,,,650.0
"503 SPENCER STREET, WEST MELBOURNE",-37.808848,144.948718,2019,10,3.0,1.0,1,3003,206041510,House,2.0996,0.51635,0.71263,0.77254,,,,,550.0
"503/20 BURNLEY STREET, RICHMOND",-37.8131899,145.0094306,2019,12,2.0,2.0,1,3121,206071518,House,4.473439999999999,0.94252,0.35018,1.03149,0.60991,,1.4456,,520.0
"503/33-39 RACECOURSE ROAD, NORTH MELBOURNE",-37.789719,144.940738,2019,7,1.0,1.0,1,3051,206041506,Apartment,3.70009,0.8727999999999999,2.09588,0.79559,0.263,,,,420.0
"503/45 NOTT STREET, PORT MELBOURNE",-37.841555,144.937574,2019,9,1.0,1.0,1,3207,206051130,Apartment,5.88842,0.71841,1.0044,,0.54035,,0.45126,,910.0
"503/49 PLENTY ROAD, PRESTON",-37.749787,145.002271,2019,7,2.0,1.0,1,3072,209021428,House,9.08756,2.95218,0.67716,0.53646,0.90392,1.07577,1.4663199999999998,3.80907,400.0
"504/107 CAMBRIDGE STREET, COLLINGWOOD",-37.8035817,144.9854989,2019,6,2.0,2.0,1,3066,206071141,House,2.70378,,,0.1803499999999999,,0.48308,,,580.0
"504/107 CAMBRIDGE STREET, COLLINGWOOD",-37.8035817,144.9854989,2019,11,2.0,2.0,1,3066,206071141,House,2.70378,,,0.1803499999999999,,0.48308,,,580.0
"504/1525 DANDENONG ROAD, OAKLEIGH",-37.8929057,145.0907124,2019,1,1.0,1.0,1,3166,212051326,Apartment,17.857680000000002,4.2658000000000005,0.8194400000000001,3.02455,1.81732,0.91165,1.06567,,390.0
"504/1525 DANDENONG ROAD, OAKLEIGH",-37.8929057,145.0907124,2019,8,1.0,1.0,1,3166,212051326,Apartment,17.857680000000002,4.2658000000000005,0.8194400000000001,3.02455,1.81732,0.91165,1.06567,,390.0
"504/1A PEEL STREET, WINDSOR",-37.8546893,144.9840595,2019,5,1.0,1.0,1,3181,206061136,Apartment,6.59057,,1.2399,1.02176,1.1661199999999998,,2.69285,,430.0
"504/37-39 BOSISTO STREET, RICHMOND",-37.817764,144.997314,2019,5,1.0,1.0,1,3121,206071518,Apartment,4.03899,2.21359,0.89795,0.39412,1.1963,,0.36037,,455.0
"504/45 VICTORIA PARADE, COLLINGWOOD",-37.808835,144.984151,2019,2,1.0,1.0,0,3066,206071141,Apartment,2.32133,,,0.99061,,0.17656,,,320.0
"504/45 VICTORIA PARADE, COLLINGWOOD",-37.808835,144.984151,2019,10,1.0,1.0,0,3066,206071141,Apartment,2.32133,,,0.99061,,0.17656,,,320.0
"504/45 VICTORIA PDE, COLLINGWOOD",-37.808699,144.98413,2019,12,1.0,1.0,0,3066,206071141,Apartment,2.32505,,,0.99433,,0.18028,,,320.0
"504/639 LONSDALE STREET, MELBOURNE",-37.8148688,144.9532843,2019,11,2.0,1.0,0,3000,206041505,Apartment,1.70275,0.94334,,0.3235699999999999,0.8588600000000001,1.17525,,,535.0
"504/64 WESTS ROAD, MARIBYRNONG",-37.7711599,144.8820574,2019,9,1.0,1.0,1,3032,213031349,Apartment,9.93663,1.17387,1.34448,1.58475,,,,1.7004,360.0
"504/73-81 CARDIGAN STREET, CARLTON",-37.805007,144.964363,2019,12,1.0,1.0,0,3053,206041117,Apartment,1.09458,0.36517,0.80947,0.48256,1.01519,,1.29915,,425.0
"505 HUMFFRAY STREET SOUTH, BALLARAT",-37.568874,143.860121,2019,1,3.0,1.0,1,3350,201011483,House,114.79191,0.77689,0.5434,0.73599,,,,,285.0
"505/118 DUDLEY STREET, WEST MELBOURNE",-37.809361,144.951415,2019,7,2.0,1.0,1,3003,206041510,Apartment,1.62585,0.32461,0.52089,0.63085,,,,,580.0
"505/118 DUDLEY STREET, WEST MELBOURNE",-37.809361,144.951415,2019,10,2.0,1.0,1,3003,206041510,Apartment,1.62585,0.32461,0.52089,0.63085,,,,,520.0
"505/118 DUDLEY STREET, WEST MELBOURNE",-37.809361,144.951415,2019,11,2.0,1.0,1,3003,206041510,Apartment,1.62585,0.32461,0.52089,0.63085,,,,,500.0
"505/1525 DANDENONG ROAD, OAKLEIGH",-37.8928717,145.0904904,2019,4,2.0,2.0,2,3166,212051326,House,17.679389999999998,4.2887,0.36737,3.04744,1.40071,0.47564,0.8888400000000001,,510.0
"505/42 PORTER STREET, PRAHRAN",-37.848525,144.990489,2019,10,1.0,1.0,0,3181,206061136,Apartment,6.5124,,0.92998,0.95395,0.90982,,1.09318,,290.0
"505/8 MONTROSE STREET, HAWTHORN EAST",-37.823086,145.0462904,2019,1,2.0,2.0,1,3123,207011152,House,8.295110000000001,0.49073,1.09692,2.27495,0.49217,,,,500.0
"506 BOND STREET, GOLDEN POINT",-37.5692283,143.8601651,2019,8,2.0,1.0,1,3451,201011483,House,114.84027,0.82524,0.59175,0.78435,,,,,255.0
"506 NEILL STREET, BALLARAT",-37.550491,143.861581,2019,10,4.0,1.0,3,3350,201011482,House,115.15942,1.85892,0.4222599999999999,4.92148,1.14548,,,,340.0
"506/392 ST GEORGES ROAD, FITZROY NORTH",-37.7784001,144.98893001,2019,8,1.0,1.0,0,3068,206071143,Apartment,5.26072,1.31026,0.58947,1.32582,1.05057,,,,420.0
"506/41 NOTT STREET, PORT MELBOURNE",-37.84156,144.937364,2019,4,2.0,1.0,1,3207,206051130,Apartment,5.94871,0.7787000000000001,1.06469,,0.48,,0.5115500000000001,,500.0
"506/45 VICTORIA PARADE, COLLINGWOOD",-37.808694,144.984082,2019,6,1.0,1.0,0,3066,206071141,Apartment,2.3293000000000004,,,0.99858,,0.1845399999999999,,,280.0
"506/45 VICTORIA PARADE, COLLINGWOOD",-37.808694,144.984082,2019,11,1.0,1.0,0,3066,206071141,Apartment,2.3293000000000004,,,0.99858,,0.1845399999999999,,,300.0
"506/53 BATMAN STREET, WEST MELBOURNE",-37.8109693,144.9514771,2019,11,1.0,1.0,0,3003,206041510,Apartment,1.57533,0.56821,0.76449,0.4571,,,,,375.0
"507/115 BEACH STREET, PORT MELBOURNE",-37.8403468,144.9303133,2019,3,3.0,2.0,2,3207,206051130,House,6.22875,1.74332,1.11898,,0.88419,,1.47617,,1000.0
"507/4 BIK LANE, FITZROY NORTH",-37.7841607,144.9777901,2019,6,2.0,1.0,1,3068,206071143,Apartment,3.95924,0.78492,0.83188,0.91478,2.00631,,,,525.0
"507/42 PORTER STREET, PRAHRAN",-37.848525,144.990489,2019,1,1.0,1.0,0,3181,206061136,Apartment,6.5124,,0.92998,0.95395,0.90982,,1.09318,,255.0
"508/14-20 NICHOLSON STREET, COBURG",-37.755441,144.975716,2019,1,1.0,1.0,1,3058,206011497,Apartment,6.46375,0.29413,1.00898,1.0816199999999998,,,,,350.0
"508/3 ST KILDA ROAD, ST KILDA",-37.85869,144.983205,2019,11,2.0,2.0,1,3182,206051513,House,6.49011,1.04569,1.66103,0.53473,,,,,520.0
"508/42 PORTER STREET, PRAHRAN",-37.848525,144.990489,2019,11,1.0,1.0,0,3181,206061136,Apartment,6.5124,,0.92998,0.95395,0.90982,,1.09318,,270.0
"508/42 PORTER STREET, PRAHRAN",-37.848525,144.990489,2019,12,1.0,1.0,0,3181,206061136,Apartment,6.5124,,0.92998,0.95395,0.90982,,1.09318,,270.0
"508/55 VILLIERS STREET, NORTH MELBOURNE",-37.7990858,144.953518,2019,3,1.0,1.0,0,3051,206041506,Apartment,2.80386,0.55569,0.98105,1.15607,1.9357,,,,330.0
"509 SIMPSON STREET, BUNINYONG",-37.6531891,143.8787882,2019,7,2.0,1.0,2,3357,201011005,House,122.13899,0.9703,0.66476,,,,0.71578,,250.0
"509/107-109 MCLEOD ROAD, PATTERSON LAKES",-38.070934,145.1359272,2019,2,2.0,2.0,1,3197,208031185,House,47.31677,1.46439,0.94967,,1.52577,,,,420.0
"509/121 ROSSLYN STREET, WEST MELBOURNE",-37.8085491,144.9502917,2019,7,2.0,1.0,1,3003,206041510,Apartment,1.80807,0.22482,0.4211,0.58796,,,,,600.0
"509/121 ROSSLYN STREET, WEST MELBOURNE",-37.8085491,144.9502917,2019,8,2.0,1.0,1,3003,206041510,Apartment,1.80807,0.22482,0.4211,0.58796,,,,,550.0
"509/636 HIGH STREET, THORNBURY",-37.76023001,145.00065001,2019,9,2.0,2.0,1,3071,206021112,House,8.10106,1.59118,0.53428,0.8659,0.79827,,,,500.0
"50A HALL STREET, MCKINNON",-37.909812,145.047791,2019,12,4.0,3.0,1,3204,208021174,House,17.54045,,2.06753,2.40685,1.23653,,2.25239,,975.0
"50A ORR ST, SHEPPARTON",-36.37142001,145.40388001,2019,5,2.0,1.0,1,3630,216031416,House,181.89566,1.37674,0.70802,0.70677,,1.22783,,,315.0
"50A ORR ST, SHEPPARTON",-36.37142001,145.40388001,2019,6,2.0,1.0,1,3630,216031416,House,181.89566,1.37674,0.70802,0.70677,,1.22783,,,315.0
"51 APPIAN DRIVE, ALBANVALE",-37.74731,144.771557,2019,6,3.0,1.0,2,3021,213011333,House,28.4429,0.43513,0.52375,2.30026,,,,,350.0
"51 APPIAN DRIVE, ALBANVALE",-37.74731,144.771557,2019,8,3.0,1.0,2,3021,213011333,House,28.4429,0.43513,0.52375,2.30026,,,,,350.0
"51 ASHLEIGH AVENUE, FRANKSTON",-38.142755,145.145337,2019,10,3.0,1.0,2,3199,214011372,House,55.22533,0.7316900000000001,0.50427,0.33069,,,,3.08853,390.0
"51 ATHELDENE DRIVE, GLEN WAVERLEY",-37.884934,145.186368,2019,2,4.0,2.0,2,3150,212051321,House,26.60637,1.42251,0.85409,3.15598,,,1.90919,,580.0
"51 BAYLISS ROAD, WOODVALE",-36.625596,144.209534,2019,10,2.0,1.0,2,3556,202031032,House,174.91747,7.620010000000001,4.54311,,5.1083,50.81454,11.02327,,330.0
"51 BAYNES ST, TERANG",-38.239661,142.912956,2019,12,2.0,1.0,1,3264,217031474,House,219.36853,0.49692,0.38339,0.7998500000000001,0.5264099999999999,1.00908,0.7545,,240.0
"51 BAYNES STREET, TERANG",-38.239661,142.912956,2019,12,2.0,1.0,1,3264,217031474,House,219.36853,0.49692,0.38339,0.7998500000000001,0.5264099999999999,1.00908,0.7545,,240.0
"51 BYRNES ROAD, SHOREHAM",-38.4266001,145.04751001,2019,9,3.0,2.0,1,3916,214021378,House,93.64509,1.93864,10.17597,,,,,,375.0
"51 BYRNES ROAD, SHOREHAM",-38.4266001,145.04751001,2019,10,3.0,2.0,1,3916,214021378,House,93.64509,1.93864,10.17597,,,,,,375.0
"51 DELL CIRCUIT, MORWELL",-38.236449,146.425872,2019,3,2.0,1.0,1,3840,205041096,Apartment,154.2322,1.65894,1.50721,2.2027,3.34422,3.88286,3.78557,,205.0
"51 DELL CIRCUIT, MORWELL",-38.236449,146.425872,2019,4,2.0,1.0,1,3840,205041096,Apartment,154.2322,1.65894,1.50721,2.2027,3.34422,3.88286,3.78557,,205.0
"51 DELL CIRCUIT, MORWELL",-38.236449,146.425872,2019,8,2.0,1.0,1,3840,205041096,Apartment,154.2322,1.65894,1.50721,2.2027,3.34422,3.88286,3.78557,,205.0
"51 DICKENS STREET, LALOR",-37.669072,145.010678,2019,10,2.0,1.0,1,3075,209041530,House,18.109240000000003,,1.26447,0.85998,1.5835,,,,300.0
"51 DOVETON AVENUE, EUMEMMERRING",-37.998848,145.250267,2019,11,3.0,1.0,2,3177,212021295,House,37.8097,0.28697,0.29544,1.63933,,,1.54552,,390.0
"51 DRISCOLLS RD, KEALBA",-37.735021,144.82553,2019,9,4.0,2.0,1,3021,213011332,House,22.06574,0.66799,1.25279,0.5652699999999999,,,,,370.0
"51 DRISCOLLS ROAD, KEALBA",-37.735021,144.82553,2019,9,4.0,2.0,1,3021,213011332,House,22.06574,0.66799,1.25279,0.5652699999999999,,,,,370.0
"51 DUNSTAN PARADE, PORT MELBOURNE",-37.836722,144.918994,2019,9,3.0,1.0,1,3207,206051130,House,7.178649999999999,0.86787,1.54228,,1.90156,,2.41386,,520.0
"51 DUNSTAN PARADE, PORT MELBOURNE",-37.836722,144.918994,2019,10,3.0,1.0,1,3207,206051130,House,7.178649999999999,0.86787,1.54228,,1.90156,,2.41386,,550.0
"51 GRAHAM STREET, ALBERT PARK",-37.844123,144.947866,2019,11,2.0,2.0,1,3206,206051128,House,5.93328,0.602,0.74612,0.02486,2.46441,,3.93815,,800.0
"51 GREY JOY ROAD, CHARLEMONT",-38.21506001,144.36178001,2019,9,4.0,2.0,2,3217,203021485,House,90.37416,2.60429,,4.67437,,,,,440.0
"51 GREY JOY ROAD, CHARLEMONT",-38.21506001,144.36178001,2019,10,4.0,2.0,2,3217,203021485,House,90.37416,2.60429,,4.67437,,,,,440.0
"51 HAMILTON ROAD, BAYSWATER",-37.83162001,145.27684001,2019,10,3.0,2.0,1,3153,211031263,House,32.78633,0.4308999999999999,2.6422800000000004,,,,,,480.0
"51 HAMILTON ROAD, BAYSWATER",-37.83162001,145.27684001,2019,11,3.0,2.0,1,3153,211031263,House,32.78633,0.4308999999999999,2.6422800000000004,,,,,,470.0
"51 HAMILTON ROAD, BAYSWATER",-37.83162001,145.27684001,2019,12,3.0,2.0,1,3153,211031263,House,32.78633,0.4308999999999999,2.6422800000000004,,,,,,460.0
"51 HOOKER ROAD, WERRIBEE",-37.894531,144.641768,2019,11,3.0,1.0,1,3030,213051468,House,36.77805,2.07619,0.27476,,19.49462,,,,310.0
"51 HOOKER ROAD, WERRIBEE",-37.894531,144.641768,2019,12,3.0,1.0,1,3030,213051468,House,36.77805,2.07619,0.27476,,19.49462,,,,310.0
"51 IRELAND STREET, MCKENZIE HILL",-37.0665836002,144.1904329002,2019,6,4.0,2.0,2,3451,202021027,House,131.87731,3.02746,2.00632,3.41542,3.74751,5.05712,3.64812,,450.0
"51 JEFFREY DRIVE, RINGWOOD",-37.796887,145.248285,2019,2,3.0,2.0,1,3134,211031266,House,30.08932,1.2506700000000002,1.34974,1.66938,3.7311,,3.54798,3.14489,415.0
"51 JEFFREY DRIVE, RINGWOOD",-37.796887,145.248285,2019,3,3.0,2.0,1,3134,211031266,House,30.08932,1.2506700000000002,1.34974,1.66938,3.7311,,3.54798,3.14489,415.0
"51 JEFFREY DRIVE, RINGWOOD",-37.796887,145.248285,2019,6,3.0,2.0,1,3134,211031266,House,30.08932,1.2506700000000002,1.34974,1.66938,3.7311,,3.54798,3.14489,390.0
"51 KLIM STREET, KILLARA",-36.14231001,146.94621001,2019,5,4.0,2.0,2,3691,204031491,House,320.3615,0.22973,4.16952,6.58273,4.687810000000001,,,,430.0
"51 LESLIE STREET, ELSTERNWICK",-37.8828881,145.0149739,2019,4,4.0,3.0,2,3185,208021179,House,11.89151,,1.5801500000000002,1.30906,1.70266,,1.94888,,1100.0
"51 MEADOWBROOK CRESCENT, WARRAGUL",-38.152999002,145.9174296002,2019,10,4.0,2.0,2,3820,205011079,House,102.94724,0.00079,1.8118,1.57832,2.28809,3.3560700000000003,2.16271,,420.0
