,Unnamed: 0,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,weekly_rent
870,870,4.0,2.0,2.0,,18 Mazel Drive Tarneit VIC 3029,-37.8354537,144.6829979,$430 pw,25.0293,430.0
871,871,3.0,2.0,2.0,,45 Hope Way Tarneit VIC 3029,-37.8632037,144.6566108,$400 pw,27.7282,400.0
872,872,3.0,2.0,2.0,,4 HERTALI STREET Truganina VIC 3029,-37.8246881,144.7493013,$420 per week,19.1402,420.0
873,873,3.0,2.0,1.0,,9/438 Morris Road Truganina VIC 3029,-37.84425039999999,144.70776569999995,$350,22.9609,350.0
874,874,3.0,2.0,1.0,,3A Devlin Drive Hoppers Crossing VIC 3029,-37.8634186,144.70530449999995,$470.00,23.5363,470.0
875,875,3.0,2.0,1.0,,8 Maple Crescent Hoppers Crossing VIC 3029,-37.8605689,144.707978,$355 per week/ $1543 per month,23.2406,355.0
876,876,3.0,2.0,1.0,,2/7 Greenleaf Circuit Tarneit VIC 3029,-37.8589269,144.6624834,$360,27.1376,360.0
877,877,4.0,2.0,2.0,,138 Crossway Avenue Tarneit VIC 3029,-37.8351694,144.6819045,$420.00,25.1228,420.0
878,878,4.0,2.0,4.0,,41 laflin avenue Tarneit VIC 3029,-37.8353471,144.6484128,$480,28.0613,480.0
879,879,4.0,2.0,2.0,,15 Aquarius Street Truganina VIC 3029,-37.8325713,144.721429,$450,21.636,450.0
880,880,4.0,2.0,2.0,,14 Thwaites Road Tarneit VIC 3029,-37.837798,144.6711645,$480,26.087,480.0
881,881,3.0,2.0,1.0,,12 Mala Street Truganina VIC 3029,-37.8435077,144.7247929,$400,21.4659,400.0
882,882,4.0,2.0,2.0,,59 Terracotta Avenue Tarneit VIC 3029,-37.81132150000001,144.68258630000003,$450 per week,25.006,450.0
883,883,4.0,2.0,2.0,435.0,49 Kondalilla Drive Truganina VIC 3029,-37.83783469999999,144.704847,$430,23.1377,430.0
884,884,4.0,2.0,2.0,,7 Amiata Drive Truganina VIC 3029,-37.7563529,144.6772594,$425,26.3831,425.0
885,885,4.0,2.0,2.0,,21 Edenbridge Way Truganina VIC 3029,-37.8478641,144.74282119999995,$450,19.9699,450.0
886,886,3.0,2.0,1.0,,1/51 Hotham Crescent Hoppers Crossing VIC 3029,-37.8753376,144.7078493,$400.00 per week,23.6387,400.0
888,888,3.0,2.0,1.0,,1/216 Bethany Road Tarneit VIC 3029,-37.852222,144.6661258,$350,26.7067,350.0
889,889,3.0,2.0,2.0,,52 Everholme Drive Truganina VIC 3029,-37.8389851,144.738908,$400,20.1727,400.0
890,890,3.0,2.0,2.0,,18 Sarette Retreat Truganina VIC 3029,-37.845535,144.7410998,$380.00 per week,20.0784,380.0
891,891,5.0,2.0,2.0,,10 Fairway Ave Hoppers Crossing VIC 3029,-37.8831528,144.6940396,$445,25.0462,445.0
892,892,5.0,5.0,2.0,,29 Joanne Drive Truganina VIC 3029,-37.8236066,144.7075634,$580 Per Week,22.8046,580.0
893,893,4.0,2.0,2.0,368.53,12 Monique Way Tarneit VIC 3029,-37.8410627,144.669171,$460,26.2939,460.0
894,894,3.0,2.0,2.0,,53 Matlock Street Hoppers Crossing VIC 3029,-37.8699999,144.7153126,$420,22.851,420.0
895,895,3.0,2.0,1.0,,2/19 Westmeadows Lane Truganina VIC 3029,-37.8436195,144.7261549,$350 per week,21.3488,350.0
896,896,4.0,2.0,2.0,,103 Penrose Promenade Tarneit VIC 3029,-37.835555600000006,144.675023,$440,25.7293,440.0
898,898,4.0,2.0,2.0,,28 Henbury Street Tarneit VIC 3029,-37.8347491,144.6590445,$420 per week,27.1242,420.0
899,899,4.0,2.0,2.0,,4 Sherman Court Truganina VIC 3029,-37.8499799,144.7276886,$430 Per week,21.3207,430.0
900,900,4.0,2.0,2.0,,29 Trickett Drive Truganina VIC 3029,-37.7664166,144.689001,$450 per week,25.1055,450.0
901,901,3.0,2.0,2.0,,23 Higgins Way Truganina VIC 3029,-37.8602583,144.73011259999996,$420,21.3315,420.0
902,902,4.0,2.0,2.0,,2 Majella Court Hoppers Crossing VIC 3029,-37.853527,144.67648069999996,$420 Per week pw,25.8276,420.0
903,903,4.0,2.0,2.0,,44 Emerson Drive Truganina VIC 3029,-37.8483655,144.729512,$440,21.1335,440.0
904,904,4.0,2.0,2.0,,3 Vive Street Tarneit VIC 3029,-37.8500987,144.6619254,$420 per week,27.0405,420.0
905,905,3.0,2.0,2.0,,34 Bunnorong Street Tarneit VIC 3029,-37.8359749,144.68722140000003,$410,24.6636,410.0
906,906,4.0,2.0,2.0,,15 Copper Way Tarneit VIC 3029,-37.83776829999999,144.64631200000005,$400 pw,28.2647,400.0
907,907,4.0,2.0,2.0,,7 Frolic Street Tarneit VIC 3029,-37.8162771,144.6859614,$450 per week pw,24.6979,450.0
908,908,3.0,2.0,2.0,,2/24 Dyer Street Hoppers Crossing VIC 3029,-37.87470620000001,144.6947979,$380,24.7275,380.0
909,909,3.0,2.0,1.0,,23 Isla Street Tarneit VIC 3029,-37.8621837,144.6506339,$360 pw,28.2253,360.0
910,910,3.0,2.0,2.0,527.89,18 Horseshoe Circuit Truganina VIC 3029,-37.8412783,144.7222189,$425,21.6596,425.0
911,911,4.0,2.0,2.0,400.04,5 Celestial Circuit Tarneit VIC 3029,-37.8424351,144.63788430000002,$480,29.0465,480.0
